Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
71.27%,0.0007984967,720896,1421.5541009902954,8590.37120206,14840,0.03487263931160669,0.008530797038110905,0.8512661662884057,0.008773576267918828,0.05217701261763642
72.09%,0.0008398118,729088,1437.958106994629,8360.386781300002,14850,0.03849952409827893,0.0089482197920006,0.8523694790899754,0.006322473415528267,0.0537702173058078
72.91%,0.0008714823,737280,1453.9469933509827,8066.38826988,14860,0.0385811465821007,0.008875351490496541,0.8499152812175452,0.006030773171209353,0.05348727124380659
73.73%,0.0008681883,745472,1470.1485166549683,7634.4285354,14871,0.03236510822443961,0.009129644852509954,0.8484077324159444,0.006198220935616937,0.0476929740125665
74.55%,0.0007457742,753664,1486.0743231773376,7254.96751332,14882,0.03689046564441014,0.00900173368427204,0.8639197939075529,0.005527751673081477,0.051419951001763664
75.37%,0.0006881879,761856,1502.4073767662048,7280.287469660001,14892,0.0405118127080641,0.008690539171584532,0.8716240224428475,0.0035138615295616862,0.05271621340921032
76.19%,0.0006492067,770048,1518.289871931076,7551.056351500001,14901,0.04135139691684344,0.008327322713375907,0.8702795458957553,0.005119384129792291,0.05479810376001164
77.0%,0.0007017967,778240,1534.622876882553,7922.8883051,14911,0.04158010759583704,0.008798151301016332,0.8756813602522016,0.003029897831121277,0.053408156727974644
77.82%,0.0007017152,786432,1550.5384027957916,7902.2657936,14921,0.04050189535360005,0.008319209932960803,0.8769587221555412,0.006728967610456993,0.05555007289701784
78.64%,0.0007330137,794624,1566.0959527492523,7898.86716428,14932,0.03593406829745618,0.008798272689818986,0.8573313643224537,0.006107733745377098,0.050840074732652264
79.46%,0.0007336121,802816,1582.6709787845612,7771.505481880001,14942,0.04455692429310147,0.00901783728513692,0.8544054387137294,0.0031527905104402737,0.056727552088678676
80.28%,0.0005502939,811008,1599.1828801631927,7475.03271296,14951,0.038360496568293455,0.008783220890109078,0.8499092471785843,0.0027954944240229946,0.04993921188242553
81.1%,0.0005404932,819200,1615.0543358325958,7557.91034968,14960,0.036340381627087484,0.008896205546261627,0.8468624491244554,0.0037955448057055328,0.049032131979054636
81.92%,0.0006262365,827392,1631.2315609455109,7612.722494619999,14969,0.0410048314874075,0.009026754779551994,0.8421554515138269,0.004464811569419747,0.05449639783637924
82.74%,0.0005859128,835584,1647.4999582767487,7658.605362620001,14980,0.04018472588670648,0.009055842173256678,0.8423771127127111,0.0033695061754312923,0.05261007423539445
83.56%,0.00053774,843776,1664.0544633865356,7983.201503519999,14989,0.04166033034816792,0.008980669286029298,0.8449559982866048,0.0040860774586594,0.05472707709285661
84.38%,0.0005029524,851968,1680.6003081798553,8421.338018100001,14997,0.041388593567216955,0.009031147451605648,0.8424138152971864,0.004936712012531784,0.05535645303135439
85.2%,0.0004671214,860160,1696.8138661384583,8421.56968864,15005,0.039344827521154,0.009136332472189678,0.8324116532690823,0.005167015356261269,0.053648175349604955
86.02%,0.0005138849,868352,1713.1718504428864,8469.12102642,15015,0.03922501339848168,0.00906788387837878,0.8225864749401808,0.002606700453610916,0.05089959773047138
86.84%,0.0016353476,876544,1729.8671889305115,2583.9811585,15061,0.045412977190653694,0.009285280949188745,0.8149952518753707,0.0044922644938947195,0.059190522633737155
87.65%,0.0010597841,884736,1746.0356340408325,1704.3737527399999,15106,0.06089349084359128,0.010258077370235697,0.8105970822274685,0.000575759621733947,0.07172732783556092
88.47%,0.0004181894,892928,1762.5699319839478,2572.9752169199996,15117,0.043744404255994594,0.009786252275080187,0.8050057015381753,-0.007312506472430438,0.04621815005864434
89.29%,0.000430066,901120,1779.0766158103943,3674.8379708599996,15127,0.03512811950404284,0.009529542790915002,0.8220927265472711,-0.005505797220052297,0.03915186507490555
90.11%,0.0004220271,909312,1795.1746559143066,4826.93901004,15136,0.04534637571769053,0.009196410513322918,0.841379008255899,8.486263712135347e-05,0.0546276488681348
90.93%,0.0005687683,917504,1811.2868821620941,6008.894036580001,15146,0.042376136010398115,0.008823940396905528,0.8425569332204759,0.0031360759705355303,0.054336152377839175
91.75%,0.0006871389,925696,1827.0837318897247,7233.32557628,15155,0.04380706727170036,0.00915274347862578,0.8315526901744306,0.00309204847100202,0.05605185922132816
92.57%,0.0007067835,933888,1843.5086793899536,7824.4277264,15165,0.04445360515651373,0.00958132481391658,0.8190938417799771,0.0018487482782747783,0.055883678248705104
93.39%,0.0006832219,942080,1859.7438561916351,7907.57000774,15175,0.04294146251081656,0.009156632640588214,0.8012297473847866,0.0030529864138574914,0.05515108156526227
94.21%,0.0008703587,950272,1875.4948315620422,6833.97727088,15191,0.04154897263783823,0.01006891476426972,0.7748677998781204,0.0007336099114223623,0.05235149731353032
95.03%,0.0007327574,958464,1891.704600572586,6633.599770100001,15202,0.046546832923377225,0.010715341154718772,0.7552677863277495,-0.004158954409496301,0.0531032196685997
95.85%,0.0007794459,966656,1908.0621857643127,6727.727376999999,15213,0.03992580374060708,0.010691043591941706,0.748013923689723,-0.0003844851713151667,0.05023236216123361
96.67%,0.0008312972,974848,1924.1924140453339,6297.0865093,15225,0.044227337197662565,0.010701933303425903,0.7591561853885651,0.0025625141145654623,0.05749178461565393
97.48%,0.0007242476,983040,1940.805834531784,6847.522173899999,15234,0.05280044782466575,0.010570208693025052,0.7847187683917582,0.0031053581491509116,0.06647601466684172
98.3%,0.0007360641,991232,1957.3723313808441,7250.096433340001,15243,0.04113986174552338,0.00973966517340159,0.8081699513830245,0.0027853634416019914,0.05366489036052696
99.12%,0.0006074693,999424,1973.55584192276,7583.242038019999,15252,0.03680440752127652,0.00952991928497795,0.8135382600128651,0.0024699582270467113,0.048804285033301184
99.94%,0.0005063065,1007616,1990.2784790992737,7938.176138760001,15260,0.036735062207890225,0.00959658785504871,0.8183897595852614,0.000826278775374505,0.04715792883831344
