mean_int_reward,Progress,num_episodes,total_time,ep_rew_mean,total timesteps,total_loss,policy_gradient_loss,value_loss,icm_loss,entropy_loss
0.0011482396,63.9%,14795,1285.0883440971375,6259.07026574,647168,0.060925522022005615,0.006205433386929088,0.04540649276023032,0.009313595874846214,0.8549257543869316
0.001036538,64.72%,14807,1302.113469839096,6224.542571619998,655360,0.06529855796333324,0.00875454897249257,0.04783886813938807,0.008705140851452598,0.850006369035691
0.0011204145,65.54%,14821,1319.326241016388,5631.841302080001,663552,0.05429252410423402,0.005043576817946873,0.040269646874185126,0.00897930041210202,0.8628388450480997
0.0011268912,66.36%,14833,1337.1033754348755,6082.700274939999,671744,0.06278301708035501,0.007061446188535728,0.04682246827787821,0.008899102613941067,0.8553729859180749
0.0008802666,67.17%,14842,1354.3101317882538,6679.5333427,679936,0.05586710193693982,0.0073027270385977545,0.0394874019373674,0.009076972960974672,0.8394836256280541
0.0007496539,67.99%,14850,1371.1127059459686,6901.88563826,688128,0.047376795301463014,0.005319478899966226,0.03268611858338773,0.009371197818109068,0.8412835281342268
0.0008857685,68.81%,14860,1388.7506453990936,7111.88416278,696320,0.051090156889885406,0.0063947771573831455,0.03602257868419656,0.0086728010483057,0.8551952078938484
0.0010884182,69.63%,14873,1405.590666294098,7354.96460876,704512,0.05212650049371096,0.005802041652356462,0.037221309652250054,0.009103149189104442,0.8617679449729622
0.0010209134,70.45%,14884,1422.6773443222046,7246.60670506,712704,0.061804179218164425,0.006541100136131359,0.04628122589037957,0.0089818531916535,0.8691786608658731
0.0008717159,71.27%,14894,1439.79594540596,7142.4465486399995,720896,0.051623230178796845,0.00534574392945073,0.037459302794559335,0.008818183454786776,0.8704577332362533
0.0008160175,72.09%,14903,1457.4027926921844,7172.62000512,729088,0.05122946889031186,0.006004467843092006,0.036724117900666896,0.008500883146552951,0.878320240881294
0.0006641139,72.91%,14912,1474.8347067832947,7476.0780462,737280,0.054440258868308965,0.007065241864657965,0.039034997982889764,0.008340019020761247,0.8756616123020649
0.0007592725,73.73%,14920,1492.345209121704,7695.219181900001,745472,0.05626695748378112,0.007490372846309733,0.04011112764210338,0.008665456995368003,0.877552927378565
0.000893659,74.55%,14931,1509.393084526062,8026.824594479999,753664,0.04702737915026818,0.0049893478720609815,0.033582390414449034,0.008455640863758163,0.8812963942997157
0.0007800064,75.37%,14941,1526.9053599834442,8130.103513519999,761856,0.058063066261905626,0.006258498026085008,0.04335324134262919,0.008451326893191436,0.8957530816085637
0.0013057517,76.19%,14959,1544.2042973041534,6698.64325164,770048,0.056386712150490605,0.005106741426718759,0.043597942694759695,0.007682028029012145,0.8909622497856617
0.0009416896,77.0%,14969,1561.7809312343597,6555.0989882799995,778240,0.07022466701405845,0.007806316691362536,0.05365746518364176,0.008760885139054153,0.8811646781861782
0.0008704513,77.82%,14978,1579.1064207553864,6526.9375250799985,786432,0.05404214410006565,0.004007694983982525,0.04164216789913553,0.008392281216947595,0.8893945395946503
0.0010006844,78.64%,14990,1597.0062491893768,6423.13162014,794624,0.05256782175535611,0.0055304777181120115,0.0391302729518884,0.00790707108535571,0.8898245283402503
0.0007960761,79.46%,14999,1615.0997409820557,7068.826862400001,802816,0.06753750016811423,0.005654688794188727,0.0535087477003799,0.008374063673545606,0.8851466576568783
0.0010429654,80.28%,15016,1633.0335144996643,6647.462528799999,811008,0.05276579529364733,0.00474350828830063,0.0394919961748883,0.008530290830458398,0.8712918191216886
0.0007818637,81.1%,15027,1649.2717235088348,6496.595218879999,819200,0.0624188882113604,0.0031530107135413848,0.05029875197506044,0.008967125522758579,0.8823896642774344
0.0006951084,81.92%,15036,1665.8417954444885,6611.087061439999,827392,0.05786923456184943,0.0068402224784678885,0.04289215248063556,0.008136859602745971,0.8967368020676076
0.0007639474,82.74%,15046,1682.9321856498718,6593.095081160001,835584,0.05540673906003114,0.006666061518130768,0.040659245482675035,0.008081432059225336,0.902097447682172
0.000806726,83.56%,15058,1699.6964144706726,6922.233842619999,843776,0.04950759557270749,0.004567328092819933,0.03715573789568225,0.007784529584205302,0.9218667817302049
0.0007721305,84.38%,15069,1716.6916718482971,7314.021650439999,851968,0.06023368846512602,0.005085562453171569,0.047369988955324516,0.00777813705662993,0.9336770172230899
0.0007967115,85.2%,15079,1734.2630023956299,7110.256582280001,860160,0.056684032741116705,0.004083373120550557,0.04466187812240605,0.007938781498160097,0.9410484515130519
0.0007669042,86.02%,15090,1750.932011604309,6952.363244960001,868352,0.048726540718008235,0.006874579124315258,0.034381370793471436,0.007470590800221544,0.9476455917581916
0.0006907293,86.84%,15100,1767.979933977127,7184.37816842,876544,0.04753389232859331,0.0034559137998628523,0.03672307614360761,0.007354902385122842,0.9573710017837584
0.0005875244,87.65%,15108,1784.7032718658447,7452.282427499999,884736,0.056226468226649694,0.005212583505525943,0.04373920621155776,0.007274678509566002,0.9650859438814223
0.0006106415,88.47%,15117,1801.8312921524048,7830.51769768,892928,0.04849606545271505,0.004799957002247688,0.03656844646652644,0.007127661983940925,0.9561016440391541
0.0008715295,89.29%,15128,1819.1216702461243,7900.0583535,901120,0.05466146602854607,0.002954865855344195,0.04440320046705892,0.007303399706142954,0.928317875880748
0.0007592109,90.11%,15137,1836.169594526291,8154.081450940002,909312,0.06212744832233441,0.007250661214638271,0.04659361767762675,0.008283169430069393,0.9052627084776759
0.0006579083,90.93%,15145,1852.7340092658997,8302.610764539999,917504,0.05136914185836211,0.0024422655466369036,0.04093403117321941,0.007992845138505799,0.8954886364750564
0.0005869524,91.75%,15154,1869.9289889335632,8553.40089012,925696,0.05317701808675117,0.003819786666952102,0.04116202126251665,0.008195210157282418,0.892957182507962
0.000551939,92.57%,15163,1887.0926582813263,8479.0836181,933888,0.05468073572908696,0.003117881882942758,0.043422968756885894,0.008139885089258314,0.9083415368571878
0.0005313019,93.39%,15171,1903.6964087486267,8659.03210154,942080,0.05441505077246258,0.003267183465226488,0.043460528118021105,0.007687339189214981,0.922459771670401
0.0016016777,94.21%,15185,1920.7991118431091,7810.8555732,950272,0.05145382412937092,0.004218345557305508,0.039766381874460424,0.007469096697604982,0.9117703951895237
0.0007932897,95.03%,15196,1938.1031501293182,7492.30401798,958464,0.11310367784814937,0.004532343542879098,0.10012997344947508,0.008441360855795211,0.8910837384872139
0.001271901,95.85%,15214,1954.7639393806458,5912.783460659999,966656,0.05732124794339699,0.007109636635228636,0.0420526222834269,0.008158989024741459,0.8688874387182295
0.0004540763,96.67%,15222,1971.9843292236328,6000.2222498599995,974848,0.06038482143868409,0.003738622384490234,0.04786433615754504,0.008781862896648817,0.837974670343101
0.0004634189,97.48%,15230,1989.1319460868835,6478.090167440001,983040,0.05355872560855594,0.004040895964473284,0.040351738790104716,0.009166090853977949,0.8283760205842554
0.0007401585,98.3%,15241,2006.5036537647247,6615.96725408,991232,0.05344772893693524,0.0034910419194421455,0.04082963198206926,0.009127055035423836,0.8298412002623081
0.0006419932,99.12%,15252,2023.3038053512573,6596.99690156,999424,0.053276424270865166,0.004327190635689244,0.03923166863187362,0.009717565003302297,0.8414793126285076
0.0006370599,99.94%,15263,2040.247689962387,7535.9763423800005,1007616,0.05742287882476427,0.003863079266193887,0.04459212297770136,0.00896767658086901,0.8622635767795146
