ep_rew_mean,total timesteps,num_episodes,total_time,entropy_loss,total_loss,policy_gradient_loss,value_loss
34.58013442,647168,644,745.2038138,-0.882978339,0.624053143,-0.001825819,0.625878962
37.53598772,655360,652,754.6751623,-0.863846305,0.604100059,-0.001459068,0.605559127
41.87370156,663552,660,763.7856417,-0.845595631,0.654263152,-0.001739857,0.65600301
45.7977671,671744,668,773.0017405,-0.832422842,0.573481228,-0.001582201,0.575063429
50.04909744,679936,676,782.8587179,-0.825514299,0.631182144,-0.001497228,0.632679372
56.28350136,688128,688,792.2941923,-0.823189041,0.609410389,-0.000673084,0.610083473
60.78105016,696320,696,802.0123894,-0.826051028,0.93704613,-0.002346646,0.939392776
64.58982348,704512,704,811.1342061,-0.826323059,0.536467652,-0.001922777,0.538390429
67.94881834,712704,712,820.1630902,-0.822098165,0.616898908,-0.001711972,0.61861088
72.03818924,720896,720,829.5212634,-0.814398682,0.54137465,-0.002382,0.54375665
75.44938322,729088,728,839.3874004,-0.812483768,0.466831196,-0.001578338,0.468409534
78.29041588,737280,736,848.7167244,-0.819129353,0.542288407,-0.001199617,0.543488024
79.85234758,745472,744,857.9824157,-0.831043529,0.435386722,-0.002869241,0.438255963
82.01918462,753664,752,867.3118949,-0.831117019,0.794283288,-0.001587213,0.795870501
83.57880562,761856,760,876.9685805,-0.823628158,0.840834917,-0.001350295,0.842185211
85.073612,770048,768,886.2129853,-0.815126057,0.796105493,-0.000996319,0.797101813
86.65569856,778240,776,895.7502067,-0.807760098,0.724698345,-0.000791131,0.725489476
87.32076512,786432,784,905.3617396,-0.810916638,0.868098107,-0.000825489,0.868923595
87.34628128,794624,792,914.9164166,-0.816953234,0.872882142,-0.000949305,0.873831447
89.27673604,802816,800,924.3609014,-0.80595159,0.856488051,-0.000586377,0.857074428
90.4036917,811008,808,933.8677387,-0.802628177,0.868013099,-0.000444402,0.868457501
91.53064737,819200,816,943.3745761,-0.799304764,0.879538148,-0.000302426,0.879840574
92.65760304,827392,824,952.8814135,-0.795981352,0.891063196,-0.000160451,0.891223647
93.78455871,835584,832,962.3882508,-0.792657939,0.902588244,-1.84751E-05,0.902606719
94.91151437,843776,840,971.8950882,-0.789334526,0.914113293,0.0001235,0.913989792
96.03847004,851968,848,981.4019255,-0.786011114,0.925638341,0.000265476,0.925372865
97.16542571,860160,856,990.9087629,-0.782687701,0.937163389,0.000407452,0.936755938
98.29238138,868352,864,1000.4156,-0.779364288,0.948688437,0.000549427,0.94813901
99.41933704,876544,872,1009.922438,-0.776040876,0.960213486,0.000691403,0.959522083
100.5462927,884736,880,1019.429275,-0.772717463,0.971738534,0.000833378,0.970905156
