ep_rew_mean,num_episodes,total_time,mean_int_reward,total timesteps,entropy_loss,total_loss,intrinsic_loss,value_loss,policy_gradient_loss
140.72588485999998,324,563.5830550193787,3.2817883e-07,327680,-0.8394378147087991,0.4136739190019494,6.123195554863514e-05,0.4135169827597565,0.0001263202644185576
141.52887285999998,332,578.7428226470947,2.453432e-07,335872,-0.8315068603027612,0.2580583198825857,6.115700076563258e-05,0.2595580774723203,-0.00153033609011739
144.54049967999998,344,594.2729115486145,2.8154585e-07,344064,-0.8329540578648448,0.4364315489204773,4.128298339551861e-05,0.43712115831222037,-0.0007102508834408762
146.84141588,352,609.6078200340271,2.0654508e-07,352256,-0.8347796480637044,0.5320779313947714,2.8801358295993397e-05,0.533061349154741,-0.000997818439117586
149.65142672,360,625.0527920722961,1.5205126e-07,360448,-0.8301443131640553,0.30109577536573173,2.4496794915052077e-05,0.3017323839114397,-0.0006488569431654975
150.59883248,368,640.5727751255035,1.5429944e-07,368640,-0.8145265057682991,0.371923286069028,2.2417234578497867e-05,0.3729011466290103,-0.0009890691772715446
151.29407401999998,376,656.1277511119843,1.3246834e-07,376832,-0.8035651426296682,0.44113394570458403,3.708970357827468e-05,0.44215969988290454,-0.0010442990301096364
150.0198017,384,671.3728077411652,1.6396938e-05,385024,-0.7957584959454834,0.5744597279788022,4.465859094686664e-05,0.5758280642519822,-0.0013906655686533747
147.61856284,392,686.9325850009918,1.10016984e-07,393216,-0.8049834669101983,0.7169427783541943,0.0011107251330201961,0.7178149715822656,-0.0014275557945813962
141.6484316,400,701.9024817943573,1.08668104e-07,401408,-0.824506269954145,0.6341425845994968,0.00037985153245756464,0.6346759597407072,-0.0007233009074392049
131.2950698,408,717.562623500824,1.02892116e-07,409600,-0.8437678012065589,0.7959790640882145,0.0002300156423586941,0.7978818241172121,-0.002017767850176848
120.03693349999999,416,733.9025111198425,1.02670136e-07,417792,-0.862288756808266,0.7592294519830041,0.0003299181226680048,0.7619365613354603,-0.0028720684137901477
103.634554,424,749.3523707389832,9.5909954e-08,425984,-0.8707845523953438,0.7793474052527019,0.00019788316078859225,0.7813363725406817,-0.0020879088683741372
81.67920918,432,764.572404384613,7.947271e-08,434176,-0.8831890797242522,0.9322153818760043,0.00012413741965104917,0.9352881947124843,-0.0031348815463055416
64.45406452,440,780.0923888683319,7.837987e-08,442368,-0.8868401618208737,0.7765436322673187,0.0001220216373425842,0.7783607190125622,-0.001878097563914789
