mean_int_reward,num_episodes,total timesteps,ep_rew_mean,total_time,intrinsic_loss,policy_gradient_loss,total_loss,entropy_loss,value_loss
7.488169e-10,860,860160,120.69555075999999,1380.884013414383,1.303210686127087e-06,0.0035778039286861645,0.03853615966767803,-0.1381752735003829,0.034957704133648806
9.0327057e-10,868,868352,119.28242,1394.3839929103851,1.7305763045225323e-06,0.0026060997939545884,0.034911473927861605,-0.13913790793158115,0.032304508845754754
1.2865407e-09,876,876544,116.60124335999998,1407.7869873046875,1.6753399308299852e-06,0.006238741777322558,0.03431061135927418,-0.12310462561435997,0.028071031911986212
8.8224916e-10,884,884736,116.09595658,1420.7715740203857,1.5566055401462667e-06,0.005254995116534976,0.044726752837852414,-0.1358413810376078,0.03947097941854736
7.9572005e-10,892,892928,117.40911888,1434.177936077118,1.4270193349458661e-06,0.002354415209799254,0.02989153892946239,-0.13788448325358332,0.027536410209995664
8.5960494e-10,900,901120,117.06019232,1448.110567331314,1.7355935880303308e-06,0.002744979906006068,0.01863145147283895,-0.14829990551806987,0.01588560377003887
7.5635453e-10,908,909312,115.61355816,1462.1366910934448,1.5049812415767524e-06,0.004690155979507898,0.03015325835780406,-0.1472340955398977,0.025462349887675373
1.2302748e-09,916,917504,110.56120772,1475.6362402439117,1.6559333332160216e-06,0.00572296917499261,0.028984788892089768,-0.13787775789387524,0.02326099175043055
7.031994e-10,924,925696,110.88136146000001,1489.197583913803,1.3263625938120683e-06,0.002547657855754497,0.021968549658453608,-0.14701329953968525,0.0194202286214022
7.122395e-10,932,933888,109.08138070000001,1502.6186199188232,1.5826962939424306e-06,0.001416980701521061,0.01850337364462195,-0.14278637766838073,0.017085601594953915
7.6297846e-10,940,942080,106.49142807999996,1516.7364439964294,1.5198157986972747e-06,0.007702919712164635,0.029483569597342784,-0.14604225209914148,0.0217798899772788
6.850914e-10,948,950272,104.4359363,1529.8654944896698,1.6246137560935874e-06,0.0018622419186172423,0.023987065785067246,-0.13110262248665094,0.022124011559571954
5.742332e-10,956,958464,104.66036881999999,1544.0018727779388,1.6594175864802306e-06,0.0014555377029388393,0.019270843854259017,-0.1321665753144771,0.017814476442526938
6.306955e-10,964,966656,108.15234781999997,1556.443000793457,1.3827214380218115e-06,0.0013874430632006326,0.022085546211943245,-0.14097576020285488,0.0206974117880236
6.1883476e-10,972,974848,110.74321852000001,1569.4916224479675,1.727550919372298e-06,0.0017073099851658967,0.020075915516867722,-0.13887750809080898,0.01836774175624214
6.2515726e-10,980,983040,112.11185921999999,1582.6996383666992,1.6282555417213988e-06,0.003931315378734129,0.02854697376067028,-0.13396904254332184,0.02461484425416529
7.976963e-10,988,991232,111.09863916,1595.9159758090973,1.5294390768431834e-06,0.0018439747257649325,0.021214647270679128,-0.12505410686135293,0.019369907825375777
6.782468e-10,996,999424,109.54453676000001,1609.2573189735413,1.3994950019491922e-06,0.012067805797590921,0.034313210072703146,-0.10865322379395366,0.022244704527611247
7.3663897e-10,1004,1007616,107.55976964,1622.1312437057495,1.5869944149845389e-06,0.005027649029455815,0.027080317219469758,-0.10491305734030902,0.02205187469280645
