ep_rew_mean,total timesteps,mean_int_reward,total_time,num_episodes,entropy_loss,intrinsic_loss,value_loss,total_loss,policy_gradient_loss
52.954709300000005,229376,1.0828978e-06,370.3549687862396,228,-0.9568218669388443,0.000637325408396805,0.045020360233320386,0.04285647937565438,-0.0024825435618644155
54.76780036,237568,1.0663393e-06,384.02112197875977,236,-0.9390194150153548,0.00030071441536989597,0.028104005006207446,0.027165454928213935,-0.0010889072856784584
57.85431568,245760,7.273834e-07,396.87372374534607,244,-0.9258970870636404,0.0002060547204379759,0.027166330718273457,0.02555518658370449,-0.0017141714947879537
60.02451570000001,253952,2.0737793e-06,410.1855137348175,252,-0.901215469557792,7.846545746730272e-05,0.032913278585328956,0.030554078873403456,-0.002398432440659148
61.93999744,262144,1.4247819e-06,423.1590175628662,260,-0.8868008699268103,0.0002628806876344925,0.053215220712445443,0.04906966248845457,-0.0042769985678081214
64.19512252,270336,1.9306962e-07,436.93255257606506,268,-0.8741306573152542,0.00011035295651815603,0.027409220637855468,0.025237263884566753,-0.002227133231547795
68.65250486,278528,1.0357279e-07,450.46050095558167,276,-0.8633234144188464,1.789304722716878e-05,0.03318414924888202,0.029915066749229398,-0.0032780290232662075
74.02095386,286720,1.2436578e-07,463.812468290329,284,-0.8491205324418842,1.849085365357439e-05,0.045622616221226056,0.04606812397102872,0.0004362623229758789
78.16308022,294912,7.09666e-08,477.2818706035614,292,-0.8446723444387316,8.516283853072792e-05,0.047162284340447516,0.04309702482210616,-0.00410784093760672
82.79760498,303104,1.7890194e-08,490.09196758270264,300,-0.8145408337004483,1.570381948940991e-05,0.03077499283435827,0.028600791982131214,-0.002182052761971764
88.01809521999999,311296,1.0802168e-08,503.87672328948975,308,-0.7974165489431471,1.3574411699845967e-05,0.02904879768157116,0.027870137088127224,-0.0011854477992938625
88.34287696000001,319488,3.6232821e-09,516.9665575027466,316,-0.7794841394294053,1.9930941927182032e-05,0.025596521064562693,0.02400046255636183,-0.0016060239791644536
88.68610054000001,327680,1.1835137e-09,530.1925346851349,324,-0.782815157296136,1.9431939948777453e-05,0.022632993078968867,0.02098716802323418,-0.0016555410257090744
88.88685622000001,335872,9.409992e-10,543.215245962143,332,-0.7498187189456076,6.693150286785077e-06,0.026678730996718514,0.024959189760011817,-0.0017228878118500893
89.92742585999999,344064,8.980352e-10,556.6693444252014,344,-0.731316983141005,3.607439942543422e-05,0.027116709223355427,0.024753954963634778,-0.0023807914594333656
88.81008628,352256,9.833959e-10,570.81103515625,352,-0.7283130336087197,1.2263396092898616e-05,0.0509528104623314,0.05230388613710633,0.0013449439767284827
86.74679943999999,360448,9.182324e-10,584.4415357112885,360,-0.7175175341311842,1.0433648633423331e-05,0.030922516562350212,0.031475260294707444,0.0005475269080405219
91.63890376000003,368640,9.393903e-10,598.036863565445,368,-0.6941822017077357,1.3184646903496855e-05,0.025821898173944646,0.023502442372652935,-0.0023260481247434593
92.86233972,376832,9.692789e-10,611.9795277118683,376,-0.6726266704965382,2.0745277737176106e-06,0.04172244021110601,0.04142567367564722,-0.00029780379934563723
94.46375960000002,385024,1.0782257e-09,626.1877086162567,384,-0.6401232501957566,3.7354551392046466e-06,0.030269060271075433,0.03146588865062931,0.0011949606519842768
95.37339242000002,393216,2.395954e-09,639.832192659378,392,-0.6279798465780914,2.4495918819852915e-06,0.036764951292025214,0.03643987832844757,-0.00032629775951864093
96.74594471999998,401408,2.1869724e-09,653.4984619617462,400,-0.622475587297231,6.199183127697516e-05,0.03236425888226222,0.0318870885208755,-0.0005081662770252029
98.11278480000001,409600,2.506956e-09,666.7980196475983,408,-0.628754380485043,4.239527587635017e-06,0.030339353281488003,0.028836996211410292,-0.0015044768338715279
98.83843888000003,417792,9.12154e-10,680.2731399536133,416,-0.6289575462695212,2.627312785224989e-06,0.03511392541549867,0.03474763820726913,-0.00036760086462215636
98.56200126,425984,9.595835e-10,693.749694108963,424,-0.6227945111226291,9.6329152429582e-06,0.02690528935754628,0.026497613390666752,-0.0004124924245010077
97.41932818000001,434176,8.490121e-10,707.0748760700226,432,-0.6140913985669613,1.4610828670331976e-06,0.029351843316999294,0.03054144840693244,0.001188874548499633
96.67548454,442368,1.0543701e-09,720.871203660965,440,-0.5822704957798124,2.6015233798508396e-05,0.03249497870810956,0.032653208071541096,0.00014522174653228432
97.06562516,450560,1.1086418e-09,734.8998370170593,448,-0.5586966256145388,2.834132239108722e-06,0.022354248671854295,0.022354311303338252,-1.3544346355997585e-06
99.63669548,458752,1.0107992e-09,748.4732031822205,456,-0.5619625409599394,2.045620084946409e-06,0.03829816723809927,0.040885395283061884,0.0025862052349201452
99.88159309999999,466944,9.807418e-10,762.0137813091278,464,-0.5422461535315961,7.449937258292155e-06,0.0355490310528694,0.03636101176511989,0.0008082557436213462
