total_time,total timesteps,mean_int_reward,ep_rew_mean,num_episodes,intrinsic_loss,entropy_loss,value_loss,total_loss,policy_gradient_loss
925.4579839706421,393216,5.7079634e-16,138.06741552,392,2.370629740144903e-06,-0.8122621885035187,0.0836258942465065,0.0841617981430968,0.0005347185817202117
944.2882709503174,401408,5.3624396e-16,138.84364682,400,3.2317813050353195e-06,-0.793737108586356,0.08291156103950925,0.08361889348712906,0.0007057165569672931
962.6265871524811,409600,5.1737307e-16,139.19066804,408,2.6301114765869825e-06,-0.7815580243244767,0.12221783792665519,0.12249472452088069,0.0002755715384872078
984.6223912239075,417792,7.611615e-16,139.55455044,416,1.7596319338064602e-06,-0.7828616507351398,0.10969395444335532,0.10903574370444491,-0.0006590905548773168
1002.9921703338623,425984,2.9957986e-16,140.46116654,424,2.475011758640289e-06,-0.7702412761747837,0.09556684045965085,0.09561474336755285,4.6665402022688524e-05
1022.6617081165314,434176,3.7515182e-16,138.93356134,432,2.1571167502676404e-06,-0.7491041038185358,0.13043329817555788,0.1317944541738815,0.0013600774399484862
1042.419597864151,442368,2.4939556e-16,137.68618066000002,440,3.2045261375235335e-06,-0.744624451175332,0.2027805118868855,0.2041269230906521,0.0013448089406978335
1061.444430589676,450560,1.6995961e-16,137.13547438,448,1.675122398520079e-06,-0.7347756035625934,0.14746696065922152,0.1477377426362415,0.00026994441582072604
1081.1688239574432,458752,2.2790766e-16,136.20762518,456,1.8678667785709812e-06,-0.71281051132828,0.14491546871468017,0.14565032089795768,0.0007339182498882185
1099.6406066417694,466944,2.3087593e-16,135.34862546,464,1.7166542116586747e-06,-0.7052338345441967,0.1647601270906307,0.16628751579709136,0.001526530379354826
1119.689893245697,475136,5.217699e-17,135.08671186,472,2.181005932644364e-06,-0.7099974455311895,0.18086709836752562,0.18183881484732828,0.0009706259768363443
1138.6521489620209,483328,2.4425684e-17,135.73455758,480,1.975904020379282e-06,-0.700369685748592,0.18798919259643299,0.18877629163037715,0.0007861110819339552
1157.877705335617,491520,2.684252e-17,134.71898916,488,1.390724109051611e-06,-0.6942415612749755,0.1870680264739349,0.1873767848067941,0.00030806297080469814
1178.7329938411713,499712,3.3795457e-17,133.85898114,496,1.6433118731229434e-06,-0.6994873615913093,0.22905418309310335,0.22993202064711443,0.0008770158980745424
1197.2268760204315,507904,4.6245236e-17,133.37215926000002,504,1.635902746988105e-06,-0.6933906429447234,0.22401183653091722,0.22569279557674457,0.001680141094453886
1216.9018054008484,516096,2.6888115e-17,132.65571618,516,1.5687858836321844e-06,-0.6836136583704502,0.2524211535266659,0.253668164933092,0.0012462270134843125
1235.965844154358,524288,2.1696028e-17,131.72756422,524,1.685660487132923e-06,-0.681739604100585,0.3832435431017075,0.38499026094584676,0.0017458750138957192
1255.9693973064423,532480,1.5202302e-17,130.88144192,532,1.092715100314834e-06,-0.6670069579500705,0.25577603393903703,0.25642803242911294,0.0006514521325257376
1275.9098329544067,540672,7.099914e-17,130.56101214,540,1.4306396041968706e-06,-0.6676577844191343,0.24777657041922793,0.2486087063574282,0.0008314206183981867
1294.5742619037628,548864,1.5868794e-16,129.48739433999998,548,1.069331299446974e-06,-0.6640228037722409,0.27703852701961296,0.2772255089853361,0.0001864473000734187
1314.1828124523163,557056,1.7974092e-16,128.39845400000002,556,1.798576569400634e-06,-0.6532376545947045,0.2841121460274735,0.28527292488826983,0.0011598795725115897
1335.946739435196,565248,2.2125725e-17,126.34819101999997,564,1.0498741217279672e-06,-0.6370734660886228,0.2612882329049171,0.2622344720136198,0.0009457141716418663
1353.5899500846863,573440,2.7622416e-17,126.23768437999999,572,1.256657924503246e-06,-0.6220953241921962,0.31965420735105,0.32031322827455033,0.0006583925945381158
1371.8022165298462,581632,9.936227e-17,125.98073660000001,580,1.3685099585242221e-06,-0.6090599513147026,0.3168290487250488,0.3165347368715049,-0.00029499610852312517
1393.926507949829,589824,5.0739838e-18,125.46077341999998,588,1.3491331933707107e-06,-0.5969935876317323,0.31642788163699154,0.31864066192006835,0.0022121057164801597
1412.775713443756,598016,6.067756e-17,126.07581098000003,596,1.1444801744253663e-06,-0.5907396632712334,0.3418589959190285,0.3432012511458945,0.0013416829867787714
1432.280782699585,606208,2.3636415e-17,126.49197076,604,1.5082079476758103e-06,-0.5784382858779281,0.3174851905034302,0.3161078145435373,-0.0013781300638667725
1451.7215263843536,614400,1.9631765e-16,126.64771164,612,1.272928324649869e-06,-0.5773387878667563,0.33650709526191347,0.33716707558716297,0.00065934386108717
1471.984094619751,622592,4.1864567e-17,127.3629424,620,1.1434988548414404e-06,-0.5671261199284345,0.40067198733231635,0.4012907777264593,0.0006182186447155716
1491.8382024765015,630784,7.106432e-17,127.23515592,628,1.1329567891488201e-06,-0.5622313285246492,0.3591666552856623,0.35979561890833345,0.0006283971442766179
1510.6139025688171,638976,3.78421e-18,127.102148,636,8.942643096560011e-07,-0.5719688192009926,0.35995184402927405,0.3610733601470029,0.0011210689855740107
1533.4551558494568,647168,4.0112436e-17,127.43499048,644,1.1906521762083956e-06,-0.5861133110243827,0.3587924287421629,0.36018793307814856,0.0013949090098975439
1551.486734867096,655360,6.540749e-17,127.00144665999998,652,1.1592170032076465e-06,-0.5890724469907582,0.32054293286055324,0.320929902999901,0.00038639053084609285
1569.7454981803894,663552,7.890007e-17,126.88615273999999,660,1.1590275361600399e-06,-0.5775199288036674,0.33942746403554336,0.3403380213972185,0.0009099778479070442
1592.168494939804,671744,1.34422234e-17,126.36145954,668,9.683698674045615e-07,-0.5697185187600553,0.3659880776383943,0.36720043818679493,0.0012118763634668534
1611.831258058548,679936,7.343086e-18,124.38812890000001,676,1.0517177356561546e-06,-0.5770420574583113,0.38501420263200997,0.3857285236438783,0.0007137951530004691
1629.9223010540009,688128,2.911813e-18,120.0575052,688,7.463199541951627e-07,-0.5750578794628382,0.41834520979100487,0.4192412752485091,0.0008956922975271404
1649.1481173038483,696320,1.1556855e-17,116.72933311999999,696,9.071988017972376e-07,-0.561319243023172,0.639985178619827,0.6414664714097685,0.0014808391905407228
1671.0993716716766,704512,1.9576925e-17,113.53386728000001,704,6.985169947765213e-07,-0.5469011106528342,0.45168241734536424,0.45166923240856854,-1.3534195293072193e-05
1688.9862389564514,712704,2.655838e-18,109.21321246,712,7.623179513888134e-07,-0.5404037721920758,0.4424872242372658,0.44260928157425206,0.00012167617801057775
1707.8961608409882,720896,8.7192744e-18,104.70644884000001,720,7.635626525170913e-07,-0.5519440618343652,0.46199225664422555,0.4626839476554737,0.0006913092299218937
1728.9377851486206,729088,3.1208343e-17,102.16910768,728,7.277003319233755e-07,-0.5602426993660629,0.48643034026681564,0.4883701027730341,0.0019393986560525636
1746.5289242267609,737280,3.3316538e-18,102.27764654,736,6.839935754926474e-07,-0.5612035362515598,0.4515490430443606,0.45188423184898774,0.0003348468078393871
1766.7290422916412,745472,1.1806374e-16,103.3692972,744,8.728430400922749e-07,-0.5685243863612414,0.40215441530417595,0.40286890087356025,0.0007140491478643171
1786.6552662849426,753664,3.353328e-17,105.00669441999999,752,7.14193858281087e-07,-0.5466723447665572,0.38690716159617294,0.3873508508786287,0.0004433321855265795
1804.3073828220367,761856,3.4776265e-18,107.38609018000001,760,1.1551799732723023e-06,-0.5420437936671079,0.38253281786383014,0.3833008388665427,0.0007674434127259038
1824.6555805206299,770048,6.276755e-17,109.17892989999999,768,6.925576969768476e-07,-0.5420152465347201,0.3822932002163725,0.3831010031259888,0.0008074566307678012
1844.5738670825958,778240,3.028202e-18,110.04291324000002,776,5.257537560338088e-07,-0.5297799978405238,0.39115486954287915,0.3912721373504048,0.00011700493064761776
1862.868946313858,786432,2.7500272e-16,109.39539737999999,784,9.938687975219463e-07,-0.5291098465677351,0.41298700233892305,0.4136858907292146,0.0006983914558927181
1881.492261171341,794624,9.646321e-17,107.58440318000001,792,2.9711252021724646e-07,-0.5267410810571164,0.3989187089511688,0.3996984468066949,0.0007795892992660148
1903.3815925121307,802816,4.4952174e-17,106.88538784,800,9.185318916166141e-07,-0.515425972873345,0.4028705342709145,0.4031062641004395,0.00023527056357925923
1921.2666883468628,811008,1.363732e-16,108.41542105999999,808,4.444817027424164e-07,-0.5041672101942822,0.44308818452045673,0.4424201990643817,-0.0006682076969263739
1939.6494238376617,819200,8.448348e-17,112.08521103999999,816,7.428219342228703e-07,-0.4930625821230933,0.3756961444982153,0.3763335227178358,0.0006370068086534244
1960.9690568447113,827392,6.4388483e-18,116.58197956,824,6.56142502677981e-07,-0.4846801029285416,0.333018467304646,0.3329336139930176,-8.518138287978755e-05
1978.9441874027252,835584,9.1990094e-18,122.66484906,832,8.709078969798556e-07,-0.4880072017433122,0.357210690046486,0.35829341138653714,0.0010822858861026215
1997.4360847473145,843776,6.290927e-17,127.81832078,840,7.478954631406909e-07,-0.48760746002662925,0.3077002975413052,0.3078596966391193,0.00015902515008256067
2019.2630758285522,851968,2.5404869e-16,132.04994622,848,9.302026228535931e-07,-0.4730356743792072,0.3184266622840369,0.3191074404679462,0.0006803130825978597
2037.5345304012299,860160,7.605845e-17,134.05470724,860,4.0581264443007025e-07,-0.46045842438470574,0.34657645805709764,0.34750287246037426,0.0009262114969544394
2055.70575094223,868352,1.9434142e-17,133.99161616,868,8.549982940739276e-07,-0.4668888606131077,0.45177943192902603,0.4533770633251722,0.0015972038969991457
2078.5574135780334,876544,1.4519751e-17,134.78349157999997,876,1.0207197810030433e-06,-0.47485870285890996,0.41105450111208486,0.4108957922971209,-0.0001592191748543977
2097.617879152298,884736,7.8344585e-17,134.78941856,884,5.629753934213722e-07,-0.4738545936066657,0.36345906750284485,0.36426538831076105,0.0008060393202194788
2115.2445476055145,892928,5.8101237e-18,134.37393396,892,7.353554479089253e-07,-0.4738830385264009,0.4106316713448905,0.41182372423542857,0.0011916852128141119
2134.7075769901276,901120,7.367766e-16,134.10260062,900,4.270274545442598e-07,-0.46479704391676935,0.4530908289299987,0.4530960439857358,5.001542009870901e-06
2156.530258655548,909312,2.1181645e-17,133.25038632,908,6.912803716799254e-07,-0.4560794262215495,0.4914564247868839,0.49248233551310394,0.0010255650860342114
2174.0988068580627,917504,5.554425e-17,131.82607216000002,916,4.302688333387983e-07,-0.4465434455079958,0.4984747283109755,0.4996680932944533,0.0011931498490611147
2192.7045290470123,925696,1.2279671e-17,130.79011182000002,924,5.579613675296691e-07,-0.4234577506314963,0.5158711406867951,0.5170605645997947,0.0011891449323158775
2213.29270195961,933888,7.592213e-17,129.41122656,932,4.5286527275562036e-07,-0.41839897509198637,0.49040961346254336,0.49110746191521726,0.0006976220200374849
2230.912124156952,942080,5.907855e-17,127.17907029999998,940,1.3182901788824642e-06,-0.43213116338010876,0.5505765809670266,0.5517586937345609,0.0011814536224449288
2252.033360481262,950272,6.417498e-17,126.06172636,948,8.602134079840896e-08,-0.4337680856464431,0.544597023526876,0.5453423806556246,0.0007453141180782058
2271.234138727188,958464,3.3177526e-17,126.57867272000001,956,5.313310775675872e-07,-0.43051870751660315,0.5752028194379818,0.5754856775768957,0.0002825924733751061
2289.340372800827,966656,9.690284e-18,127.51994326,964,4.643312297596125e-07,-0.4353515293914825,0.49581522093758396,0.497096276008618,0.0012808229054191538
2310.005398750305,974848,1.718953e-17,128.81954672,972,7.219408105246794e-07,-0.4296462991507724,0.4830888423199212,0.4826325803490791,-0.00045662294124738944
2328.715584039688,983040,2.1953458e-17,130.69818758000002,980,3.908319395617976e-07,-0.4331595748197287,0.4882562028578832,0.4890887132941611,0.0008323150203080378
2347.7604479789734,991232,5.3194707e-16,131.98740700000002,988,4.883163189445261e-07,-0.4241986843058839,0.4494030581216066,0.4508716676861157,0.001468365406349673
2367.8624074459076,999424,2.0047137e-17,134.04162215999997,996,5.638083114739567e-07,-0.4040479289367795,0.5007985759068105,0.5023693806894629,0.0015705228784965459
2385.957414150238,1007616,6.5380587e-18,135.59266374,1004,5.641210256118745e-07,-0.3953623282723129,0.4475796580067254,0.44956189232306326,0.0019819522558250985
