Progress,total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,entropy_loss,policy_gradient_loss,icm_loss,value_loss,total_loss
4.71%,48128,0.0170497849,960,-26.63240292,53.26717972755432,-0.35218339413404465,0.005432938172156402,0.10541196691337973,0.01946542704536114,0.13031033213089727
4.81%,49152,0.0175148109,980,-26.146692180000006,54.45809864997864,-0.334976305719465,0.0003586511004686386,0.10165908269118518,0.01807726857077796,0.12009500236243179
4.92%,50176,0.0143224363,1000,-26.137567800000003,55.668050050735474,-0.31943413708359003,0.004526772905626274,0.09930603962857276,0.021016727900132537,0.12484954043433157
5.02%,51200,0.016865116,1024,-26.50525136,56.83797883987427,-0.3094424270093441,0.001108019329329944,0.10015861038118601,0.024378444853937253,0.1256450745644532
5.12%,52224,0.0159779022,1044,-26.3476603,58.02286243438721,-0.2985077081248164,0.0021789098507644976,0.09403140307404101,0.02106668743363116,0.11727700035843666
5.22%,53248,0.0145847623,1064,-24.8215582,59.18941402435303,-0.28680881299078465,0.0013090929676075197,0.09119760617613792,0.018493544543161988,0.11100024368690743
5.32%,54272,0.015431205,1084,-23.798497239999996,60.37886071205139,-0.27249937411397696,0.0012245115468313174,0.08973435929510742,0.015724766613857355,0.1066836374557961
5.43%,55296,0.0135241592,1104,-23.222542040000004,61.486533880233765,-0.2565495213493705,0.0004071926428013875,0.0836167226661928,0.015870780385739636,0.09989469569473383
5.53%,56320,0.0139807268,1124,-23.849807660000007,62.60255146026611,-0.2459145626053214,-0.0010002242865523158,0.08226839348208159,0.014284796896390617,0.09555296609191989
5.63%,57344,0.0137780889,1144,-23.613977019999997,63.788620710372925,-0.22904896643012762,0.0030583224404187558,0.0800604842370376,0.013682833072380163,0.09680163974983652
5.73%,58368,0.011927886,1164,-23.429895199999997,64.89921450614929,-0.216789361089468,0.0026157785554402797,0.07878726697526872,0.01357975987775717,0.09498280540846617
5.84%,59392,0.0120971208,1184,-23.72546192,66.01793622970581,-0.2015209523960948,0.0030202041323822227,0.07651614444330335,0.013650675246026367,0.09318702382171194
5.94%,60416,0.0129451716,1208,-24.215201279999995,67.13937377929688,-0.1804910972714424,-0.0003040979709517534,0.07399945874931291,0.014958843792555854,0.08865420457091701
6.04%,61440,0.0133383542,1228,-23.86170102,68.3457293510437,-0.16332415770739317,-1.6653078947855026e-05,0.07017421827185899,0.014842766671790741,0.08500033186470188
6.14%,62464,0.0110473466,1248,-22.87590892,69.49337792396545,-0.14327103085815907,0.007450023183242469,0.0747048404882662,0.0191463185910834,0.10130118226259208
6.25%,63488,0.0093101899,1268,-21.31996118,70.63334155082703,-0.11725302040576935,0.005730010371770193,0.0667546063195914,0.0167849634817685,0.08926958017313011
6.35%,64512,0.0078036575,1288,-20.407417600000002,71.806471824646,-0.09917561989277601,-0.0025610075270144097,0.06332568789366633,0.015862693995586596,0.07662737436223852
6.45%,65536,0.0075933142,1308,-19.36191194,72.98356652259827,-0.07690463587641716,0.002743952916788003,0.0631113185081631,0.013259459316032007,0.0791147307409831
6.55%,66560,0.0083152105,1328,-19.38796036,74.16854047775269,-0.060111173428595066,0.0021462706541189886,0.05229393218178302,0.01108004069828894,0.06552024353419095
6.66%,67584,0.0075050926,1348,-19.25384742,75.30376243591309,-0.05246582627296448,0.0012694077355704856,0.05586390447570011,0.010784896956465673,0.06791820916773626
6.76%,68608,0.007569001,1372,-19.26898658,76.40832567214966,-0.04495818354189396,0.00043516265710713867,0.054251716181170195,0.010254350450850325,0.06494122928912766
6.86%,69632,0.0052421719,1392,-18.8839609,77.38101553916931,-0.042201826348900795,0.0017057430838332422,0.05857143987668678,0.014934235157852527,0.07521141811837254
6.96%,70656,0.0078229162,1412,-18.23156004,78.55117893218994,-0.028481099754571915,0.0026118896651749087,0.05053207982564345,0.009609431737771956,0.06275340122859031
7.07%,71680,0.0065455028,1432,-18.024160220000002,79.71059536933899,-0.02123541384935379,0.0020641812134072884,0.05043447157368064,0.011226059250475373,0.0637247120375633
7.17%,72704,0.005918382,1452,-17.52024454,80.90712451934814,-0.011829876340925694,0.0024828226896510827,0.05442664975998923,0.011806588576291688,0.068716061025932
7.27%,73728,0.00486962,1472,-17.32905814,82.00606942176819,-0.0004994412884116173,0.005823834197936978,0.04887990735005587,0.010447639157064259,0.0651513807050571
7.37%,74752,0.0066831565,1492,-17.19183738,83.21714615821838,0.0006106821820139885,0.005970127495208466,0.04890998441260308,0.009752319368999451,0.064632431276811
7.48%,75776,0.0052074989,1512,-17.16799538,84.37729835510254,0.002057846635580063,0.0012164441075226936,0.05044163158163428,0.010263848413160304,0.06192192410231728
7.58%,76800,0.0057366125,1536,-16.971063960000002,85.55828881263733,0.0018648160621523857,0.00018369311172829406,0.05012711137533188,0.009673962973465677,0.05998476746052585
7.68%,77824,0.0059964983,1556,-16.46191216,86.77753496170044,0.016093728132545948,0.0015776066921796466,0.047603683662600815,0.009531794356007595,0.05871308471078805
7.78%,78848,0.0060714218,1576,-16.19179212,87.89329528808594,0.02540937252342701,0.00035640570174279323,0.05110131064429879,0.010406882349343505,0.06186459869538509
7.88%,79872,0.0063269893,1596,-15.963908659999998,89.1273090839386,0.03878768905997276,0.001273665185764621,0.04652458819327876,0.009792776065296493,0.05759102944433987
