Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
7.58%,0.0068342754,76800,84.99086594581604,-16.6278608,1536,0.010904848481004592,0.045454975275788456,0.06853948067873716,0.003493648713691061,0.059853472470484115
7.68%,0.0062482602,77824,86.12520742416382,-16.574628060000002,1556,0.01235505496879341,0.04210977838374674,0.08429539855569601,0.005200321982911625,0.05966515533545178
7.78%,0.0064580582,78848,87.31970643997192,-16.3060561,1576,0.009713642088172492,0.04255708312848583,0.09730371739715338,0.0046292197356658325,0.05689994495232416
7.88%,0.0061259704,79872,88.4198100566864,-16.491167400000002,1596,0.010260946401103865,0.039232430775882676,0.10901278909295797,0.005902593029644602,0.055395970206631145
7.99%,0.005178972,80896,89.56434464454651,-16.14224232,1616,0.010267604324326385,0.04175692569697276,0.11836595926433802,0.004095729906502159,0.0561202599278013
8.09%,0.0041568997,81920,90.70336723327637,-15.20414618,1636,0.009041957655426813,0.040476816589944065,0.13474619667977095,0.0033501599439062345,0.052868934189277114
8.19%,0.0063661531,82944,91.84851098060608,-15.519095599999996,1656,0.006419221712349099,0.035663418646436185,0.14783307164907455,0.0008624895446254163,0.0429451299034107
8.29%,0.0073894619,83968,92.95626616477966,-16.60879172,1676,0.009185239065118367,0.038771749183069915,0.15985647309571505,0.004774416686118917,0.0527314049343072
8.4%,0.0058838702,84992,94.16168856620789,-17.25983134,1696,0.008487724011501996,0.0365218901715707,0.17012859228998423,-0.0015028243907661818,0.043506789792306516
8.5%,0.0049640704,86016,95.28735446929932,-16.41326562,1720,0.008433095568761928,0.036145026417216286,0.17542627826333046,0.00580654649969178,0.05038466848566999
8.6%,0.006365262,87040,96.46194577217102,-16.418793080000004,1740,0.009749186800036114,0.03449340781662613,0.18778006732463837,0.0033653539348971542,0.04760794855155939
8.7%,0.0045719313,88064,97.65510106086731,-16.096918520000003,1760,0.009240030180080794,0.03513000547536649,0.19478006660938263,0.004085843337927333,0.04845587899337461
8.81%,0.004217042,89088,98.81219410896301,-16.289251699999998,1780,0.010287609857186908,0.03443494901875965,0.19700092356652021,0.007488673255563858,0.05221123213151042
8.91%,0.0043668891,90112,99.90426707267761,-15.941932040000001,1800,0.01295567378110718,0.03567808528896421,0.20632888656109571,0.007753955695296056,0.05638771476536745
9.01%,0.0041068269,91136,101.099538564682,-15.159396200000002,1820,0.008290368652524194,0.031235590955475345,0.21957490406930447,0.000505677841186472,0.040031637449186
9.11%,0.0041200121,92160,102.22609853744507,-14.880497280000002,1840,0.007115482767403591,0.03141425404464826,0.2377372719347477,-0.0004756438768746423,0.03805409293517721
9.22%,0.0041157055,93184,103.4724485874176,-15.088412300000002,1860,0.009523368302325252,0.02934801173978485,0.25103804655373096,0.005714313671615893,0.044585693713726
9.32%,0.0037654913,94208,104.63610410690308,-15.565590319999998,1884,0.009422297454875661,0.02955355611629784,0.25964735820889473,0.008287939457668375,0.04726379302884188
9.42%,0.0040093182,95232,105.82535004615784,-15.765059219999998,1904,0.00936536889639683,0.03078350253053941,0.2635621940717101,0.007306230612850644,0.04745510203978688
9.52%,0.0038518116,96256,106.98885774612427,-15.199858800000001,1924,0.00869780451830593,0.03052942725480534,0.2761406032368541,0.007167633227924483,0.046394865001035755
9.63%,0.0047942927,97280,108.20187664031982,-15.245047139999999,1944,0.008195367674488807,0.026961575698805973,0.29225782211869955,0.007068519241776738,0.04222546261507153
9.73%,0.0038671141,98304,109.33977127075195,-15.30912302,1964,0.00922971989348298,0.028461329347919673,0.3031028164550662,0.006164383866019717,0.043855433107422376
9.83%,0.0031742595,99328,110.52000069618225,-14.59922244,1984,0.0071648720804660115,0.029420093924272805,0.3076104773208499,0.002740861066215436,0.03932582707095425
9.93%,0.0038378559,100352,111.66884064674377,-14.144433659999999,2004,0.007113629802915966,0.027202597149880603,0.31446524802595377,0.0007579207409707191,0.035074147693767294
