total_time,novelty,iteration,n_koeff,reward
465.5852246284485,0.5502901429539475,235,1.4500000000000006,316.55016794567973
467.2972939014435,0.5872755588119662,236,1.5000000000000007,317.95938240811967
468.9494936466217,0.6309164256097508,237,1.5000000000000007,318.90516453492955
470.7350015640259,0.5495170747033784,238,1.5000000000000007,320.15416646796365
473.02246499061584,0.47501273714073566,239,1.5000000000000007,321.23935698278376
475.23339581489563,0.6953121656380443,240,1.5000000000000007,322.32263788728136
477.5552935600281,0.59612253438618,241,1.5500000000000007,323.41347109774784
479.36222195625305,0.6565219113696131,242,1.5500000000000007,324.54339675866726
481.08539271354675,0.5742870160101614,243,1.5500000000000007,325.68198362866366
482.88073348999023,0.5868747090982565,244,1.5500000000000007,326.65251592507127
484.65357732772827,0.5188196287133655,245,1.5500000000000007,327.84222679249154
486.3578815460205,0.5475268237981257,246,1.6000000000000008,329.21449221711214
488.5610077381134,0.6091776023203452,247,1.6000000000000008,330.1253618023546
490.9951345920563,0.6712784009863588,248,1.6000000000000008,330.9844774005716
492.98610496520996,0.5807306681860285,249,1.6000000000000008,332.0237357829371
494.76752495765686,0.7004249036370045,250,1.6000000000000008,332.76266442395854
496.42154598236084,0.5819599536519284,251,1.6500000000000008,333.2871281377946
498.19605803489685,0.5580419292320964,252,1.6500000000000008,333.98542284079053
499.8667185306549,0.5488424109539218,253,1.6500000000000008,334.6558063360292
501.5768005847931,0.48964581996398815,254,1.6500000000000008,335.34834159351203
503.58114194869995,0.5565806589899962,255,1.6500000000000008,336.0702955519802
506.0759129524231,0.5238869043684631,256,1.7000000000000008,336.36604743309914
508.4785490036011,0.4874924534390298,257,1.7000000000000008,337.09085341738444
510.6050601005554,0.7382471100926109,258,1.7000000000000008,337.67386121381054
512.2578837871552,0.6090213858032579,259,1.7000000000000008,338.05965517038794
513.892721414566,0.7232985375311001,260,1.7000000000000008,338.5818597271992
515.5369379520416,0.5497090493506249,261,1.7500000000000009,339.078042386362
517.2088322639465,0.6687454546451437,262,1.7500000000000009,339.60870144384603
518.8724143505096,0.623874442253436,263,1.7500000000000009,340.0160478553111
521.111133813858,0.6587945222231875,264,1.7500000000000009,340.20695567054065
523.169807434082,0.6005270068100234,265,1.7500000000000009,340.4613134640077
525.5876884460449,0.6324400657157077,266,1.800000000000001,340.78899571767005
527.286571264267,0.6297330369390963,267,1.800000000000001,341.15225541414884
528.9139270782471,0.6641577009149413,268,1.800000000000001,341.27577642379845
530.5305325984955,0.36366557031535973,269,1.800000000000001,341.36681428832935
532.1241075992584,0.5693132378425869,270,1.800000000000001,341.59928782060325
533.738639831543,0.5083155742226224,271,1.850000000000001,341.90386861335116
535.4202942848206,0.6496747444707232,272,1.850000000000001,342.19334574760427
537.7115077972412,0.4164686395944712,273,1.850000000000001,342.4441969200705
539.7386524677277,0.6023271976813958,274,1.850000000000001,342.56270856284493
541.9083452224731,0.6160853449170728,275,1.850000000000001,342.8735204688317
543.5422625541687,0.6508549423641573,276,1.900000000000001,343.124635379319
545.1571066379547,0.5240375768884142,277,1.900000000000001,343.3684917436983
546.9120833873749,0.6370095822497263,278,1.900000000000001,343.4812995042118
548.7791562080383,0.621472422041393,279,1.900000000000001,343.59901000317006
550.5795676708221,0.7238083898944296,280,1.900000000000001,343.72085228153065
553.0534660816193,0.5741123041572805,281,1.950000000000001,343.8171951511024
555.3093991279602,0.7368346551878275,282,1.950000000000001,344.2344853905699
558.0068867206573,0.550167721512263,283,1.950000000000001,344.5582989022333
559.7481453418732,0.564383048754514,284,1.950000000000001,344.55147967204425
561.469212770462,0.6538034068585485,285,1.950000000000001,344.59362278156567
563.1987762451172,0.666029978162856,286,2.000000000000001,344.5303738308055
565.0165712833405,0.5852462774299511,287,2.000000000000001,344.8081528330276
566.8332777023315,0.5234537218123715,288,2.000000000000001,344.951212605778
569.1842560768127,0.3803437483198242,289,2.000000000000001,345.08313673210387
571.4794178009033,0.4646707894530103,290,2.000000000000001,345.04776635995955
573.761613368988,0.5048066406159649,291,1.9500000000000008,345.1575102027276
575.5542833805084,0.5718565807606558,292,1.9500000000000008,345.23990559204117
577.2612607479095,0.6114897905860375,293,1.9500000000000008,345.31011689691746
578.9482564926147,0.44469830560339096,294,1.9500000000000008,345.64722174686403
580.5414960384369,0.4818836844247485,295,1.9500000000000008,345.7320193958687
582.1329891681671,0.5824666586695237,296,2.000000000000001,345.58054320482086
584.2668673992157,0.5313353932797649,297,2.000000000000001,345.7640500655634
586.6862573623657,0.6860494431974995,298,2.000000000000001,345.80961499690005
589.0699844360352,0.7106628033407165,299,2.000000000000001,345.9600076133395
591.11248254776,0.6714356969691904,300,2.000000000000001,346.07361336139127
592.8023369312286,0.5238047415354745,301,2.0500000000000007,346.34541594652336
594.5688714981079,0.5018943334146015,302,2.0500000000000007,346.650190277017
596.4399168491364,0.6147894665837744,303,2.0500000000000007,346.79847826992244
598.3310434818268,0.4691137746083971,304,2.0500000000000007,346.80430452594095
600.6718125343323,0.5731855389248579,305,2.0500000000000007,346.8361445444367
602.9237916469574,0.5074437479228189,306,2.1000000000000005,347.18639581953227
605.1518547534943,0.5500732492146589,307,2.1000000000000005,347.4140285770746
606.9497640132904,0.4791759201832617,308,2.1000000000000005,347.41019755699693
608.5923280715942,0.5670870238404455,309,2.1000000000000005,347.5053002106344
610.2765374183655,0.5375132828520499,310,2.1000000000000005,347.5559057199332
612.0914549827576,0.49943081434344655,311,2.1500000000000004,347.43427153114135
613.9508798122406,0.6613604292502138,312,2.1500000000000004,347.3766872687878
615.9966526031494,0.49892708669585756,313,2.1500000000000004,347.26593225800235
618.5127398967743,0.5474887058040806,314,2.1500000000000004,347.5301618934877
620.7096261978149,0.4124723085356528,315,2.1500000000000004,347.59771628268913
623.042308807373,0.6630968809172626,316,2.2,347.64145319616654
624.7796492576599,0.48903565840464114,317,2.2,347.5224140008142
626.5079023838043,0.6193765439702645,318,2.2,347.33742624141996
628.3489842414856,0.5913703365878948,319,2.2,347.47577641141265
630.1612327098846,0.7819705448119398,320,2.2,347.3738584764401
632.3230681419373,0.6414304644946627,321,2.25,347.05258864926486
634.8262207508087,0.5845322552713857,322,2.25,346.7153611704201
637.2797672748566,0.5564713807331991,323,2.25,346.7559488730474
639.2155916690826,0.6514875212430641,324,2.25,346.7251296128776
641.0182266235352,0.6321316977142828,325,2.25,346.745522220257
642.79714012146,0.5312684630702473,326,2.3,346.69915005709066
644.7293815612793,0.5242296039198733,327,2.3,346.74704978775185
646.7541859149933,0.63081612840663,328,2.3,346.96777864224134
649.5406594276428,0.6484830571232285,329,2.3,346.9310912307122
651.9419152736664,0.6708566419415067,330,2.3,347.0803991922013
654.3335380554199,0.5567877190901761,331,2.3499999999999996,347.28586056717586
656.1569530963898,0.5740961616530589,332,2.3499999999999996,347.25925840453573
657.9546134471893,0.6483516969274761,333,2.3499999999999996,347.16816512145533
659.7816009521484,0.5381196596015114,334,2.3499999999999996,347.3758676410062
661.6153621673584,0.6082709537075262,335,2.3499999999999996,347.512282097495
663.6546733379364,0.5399615453808467,336,2.3999999999999995,347.6388767045266
666.2936007976532,0.5580546917879474,337,2.3999999999999995,347.60661999897974
668.7794885635376,0.6019922305157148,338,2.3999999999999995,347.82664272714715
670.8461618423462,0.5768733973686733,339,2.3999999999999995,348.0838032591345
672.7196140289307,0.810221675481424,340,2.3999999999999995,348.35909266704334
674.5396859645844,0.6036373381334041,341,2.4499999999999993,348.5749033701215
676.4452013969421,0.6521458689263837,342,2.4499999999999993,348.74890079613397
678.2436800003052,0.5662051644360973,343,2.4499999999999993,349.0516416720979
680.3747751712799,0.6383843869829589,344,2.4499999999999993,349.13273499296565
682.9387903213501,0.6985699777111752,345,2.4499999999999993,349.2966928428819
685.2848038673401,0.5075543203699755,346,2.499999999999999,349.39028255254794
687.1976492404938,0.5020378291523093,347,2.499999999999999,349.3757292692599
688.9254071712494,0.6148469454782912,348,2.499999999999999,349.6267453905295
690.6513667106628,0.6083922250770284,349,2.499999999999999,349.44722771732944
692.4424974918365,0.5866254913236677,350,2.499999999999999,349.50450943144597
694.1644949913025,0.4991396436434732,351,2.549999999999999,349.5428287663627
696.3293919563293,0.7061029371463972,352,2.549999999999999,349.61548720362674
698.8868429660797,0.5398274081092664,353,2.549999999999999,349.7098963832263
701.2884705066681,0.6736378460634793,354,2.549999999999999,349.9004178866797
703.264580488205,0.44310133366905985,355,2.549999999999999,349.99608940294553
705.2005608081818,0.6761227472719242,356,2.5999999999999988,350.1060216273668
705.2005608081818,,356,,350.1060216273668
