novelty,reward,total_time,n_koeff,iteration
0.15053665398023502,12.752365229028188,244.7201442718506,1.0000000000000002,112
0.16195874018764697,13.115815880860943,246.84060311317444,1.0000000000000002,113
0.4811309685269608,13.325688889134604,249.06237697601318,1.0000000000000002,114
0.16263324553302133,13.867468559128426,251.20037627220154,1.0000000000000002,115
0.2029485972749355,14.7138476206065,253.83269810676575,1.0500000000000003,116
0.15536111789432475,15.449557005193642,256.8534219264984,1.0500000000000003,117
0.259696211551488,15.859158938442585,259.6803631782532,1.0500000000000003,118
0.23801254550620016,16.343495159008565,261.8504478931427,1.0500000000000003,119
0.3687780174531755,16.813745159834784,263.9371280670166,1.0500000000000003,120
0.25600984268932714,17.20624096221527,266.0556948184967,1.1000000000000003,121
0.2255771780568206,17.893559262217067,268.15278840065,1.1000000000000003,122
0.19278350295743152,18.666430163733978,270.9203939437866,1.1000000000000003,123
0.3843891265530082,19.358047511450508,274.0057032108307,1.1000000000000003,124
0.3133071499410688,19.852447698368685,276.5862054824829,1.1000000000000003,125
0.15973347738747334,20.31663818787009,278.6716012954712,1.1500000000000004,126
0.27065653898522357,20.84695776006314,280.8049428462982,1.1500000000000004,127
0.20896840579004677,21.48011853457698,282.96367263793945,1.1500000000000004,128
0.23126838529791763,22.145817036144557,285.15831446647644,1.1500000000000004,129
0.28176958937309105,22.5908554331035,288.2024676799774,1.1500000000000004,130
0.2417269329063222,23.343878565657068,291.0601601600647,1.2000000000000004,131
0.3110269896844444,24.05379642613455,293.18793416023254,1.2000000000000004,132
0.30951407497903966,24.383023092947123,295.3445518016815,1.2000000000000004,133
0.2514675606780397,24.766637709965266,297.43124413490295,1.2000000000000004,134
0.3258441914971816,25.04999874584667,299.50211119651794,1.2000000000000004,135
0.33558559795101883,25.469371013556113,301.65421295166016,1.2500000000000004,136
0.20278122295978945,25.91588111007422,304.393532037735,1.2500000000000004,137
0.250426656670636,26.264840519514028,307.2608046531677,1.2500000000000004,138
0.15082262161177468,27.036201469408088,309.5215542316437,1.2500000000000004,139
0.362613823910372,27.654012522427816,311.8801038265228,1.2500000000000004,140
0.12897210795119207,28.370957097058394,314.206613779068,1.3000000000000005,141
0.16359752035241268,29.10715302795737,316.24140667915344,1.3000000000000005,142
0.3595423299311009,29.418051578589658,318.8901398181915,1.3000000000000005,143
0.22790660302017002,29.368566158138073,321.710702419281,1.3000000000000005,144
0.2584439941481574,29.967013382970002,324.1403613090515,1.3000000000000005,145
0.2818801255286404,30.537907332998785,326.20244336128235,1.3500000000000005,146
0.24213418841290027,31.30603724134372,328.12680888175964,1.3500000000000005,147
