num_episodes,total_time,total timesteps,ep_rew_mean,mean_int_reward,value_loss,total_loss,entropy_loss,policy_gradient_loss,intrinsic_loss
15152,805.8712577819824,757760,-8.972328820000001,5.9602104e-15,0.011695319226419087,0.012589271809915184,1.372709410265088,0.0008939474766120259,1.0213768143751967e-08
15172,807.01122879982,758784,-8.801538899999999,2.5307903e-14,0.011584519590542186,0.01996511351693799,1.3803641367703676,0.0083805890819165,9.688958604175957e-09
15196,808.1641685962677,759808,-8.63118318,1.5704072e-14,0.010944132753138547,0.01287328282067637,1.379733333364129,0.001928724288564092,8.515579474621671e-07
15216,809.2187869548798,760832,-8.88397336,4.421991e-15,0.013557614403907792,0.011249186021845029,1.3846854902803898,-0.0023085637630951192,2.707620647135478e-07
15236,810.301376581192,761856,-8.430435419999998,1.9030628e-14,0.011670508181850892,0.015546259346933414,1.398768376559019,0.0038757156576413833,7.101488228022923e-08
15256,811.3829054832458,762880,-8.48132324,1.02251835e-14,0.009594368699254119,0.011050643579311962,1.408814925700426,0.001456264687088724,2.0385938236111567e-08
15276,812.4323754310608,763904,-8.407384639999998,2.8596548e-15,0.011206455581486807,0.015833550236069742,1.4163790456950665,0.004627088343987099,1.2621191675110666e-08
15296,813.5360202789307,764928,-8.56719866,1.3549302e-15,0.008528771430064808,0.009417293736361444,1.4174690581858158,0.0008885202246236487,4.163345971794352e-09
15316,814.5896940231323,765952,-8.67515158,3.249812e-14,0.012403879034536658,0.016063044460487834,1.4167339708656073,0.0036591646827240612,1.4864542318381024e-09
15336,815.6032395362854,766976,-8.9566641,4.4631996e-14,0.011477090793050593,0.012642412748052445,1.4134451113641262,0.0011653199786722762,3.952659152241245e-09
15360,816.7071990966797,768000,-9.123627240000001,5.48228e-15,0.01228340116358595,0.014835771983662937,1.4151362590491772,0.0025523696374687753,2.365216422457045e-09
15380,817.8715333938599,769024,-9.019456940000001,1.6898932e-14,0.012627496744244127,0.01153175830821005,1.428000008687377,-0.0010957447496521167,1.2627236084007676e-08
15400,818.914692401886,770048,-8.838875900000001,6.463281e-15,0.01024800354753097,0.01488558610094389,1.4305843655019999,0.004637579254586584,6.5976526724548235e-09
15420,819.9044935703278,771072,-8.90444044,1.9291069e-14,0.0110697826694377,0.016069971243404813,1.428236823529005,0.005000174680983189,2.7785967846027937e-08
15440,820.9412999153137,772096,-8.83198302,2.3761332e-15,0.012295750877456157,0.018469501007865874,1.429105343297124,0.006173748874700953,2.511417530534632e-09
15460,822.0575139522552,773120,-8.46296886,1.1644189e-13,0.010006582084315596,0.010752331094205685,1.4369869232177734,0.0007457471336596278,3.752460921851997e-09
