total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,intrinsic_loss,entropy_loss,policy_gradient_loss,value_loss,total_loss
103424,8.6726294e-14,2068,-20.506088039999998,123.60445928573608,9.24794651382399e-05,-0.03761347383260727,0.003835525236932118,0.013496097017196007,0.017377861986697246
104448,7.653037e-14,2088,-20.64418124,124.82934856414795,9.94892890275878e-05,-0.02510711085051298,0.002560407327441546,0.013898482218792196,0.016508634190747537
105472,1.037577e-13,2108,-21.5577271,126.08714628219604,8.789225915961651e-05,-0.009044250473380089,0.005606618615433124,0.017377571741235442,0.023028136486248376
106496,7.8501035e-14,2128,-21.31875722,127.27946782112122,9.86322746712176e-05,-0.0008445978164672852,-0.0029747796734996587,0.014168009576678742,0.011242546040514691
107520,9.8163746e-14,2148,-21.341810839999997,128.57887077331543,9.581303174854838e-05,0.005941702984273434,0.0008818826111087418,0.01749368916352978,0.018423478290512794
108544,8.573783e-14,2168,-20.627188540000002,129.82748889923096,9.500686337560182e-05,0.02209418546408415,0.00031918032115785385,0.014077909363550134,0.014444593116395787
109568,8.018315e-14,2188,-20.1191508,131.00544691085815,8.971937376145434e-05,0.03463006857782602,-0.005557833936221819,0.012449955618649255,0.006936981369308164
110592,1.2063384e-13,2208,-21.06993694,132.11110520362854,0.00010324568006581103,0.04168502986431122,0.003664104629724276,0.01795626470266143,0.021671992172418608
111616,1.0013656e-13,2232,-20.32395262,133.25450587272644,0.00011671451045458525,0.05075513944029808,-0.002419670217738485,0.017624793174036313,0.015263480211525123
112640,1.2544593e-13,2252,-19.093265480000003,134.515620470047,0.00010705100515906452,0.0588076189160347,-0.00820569511186878,0.016305029290379025,0.008152859681089777
113664,1.1018644e-13,2272,-18.442414059999997,135.79347729682922,8.069235417451637e-05,0.06133412290364504,0.0006488000767654524,0.018213949057098944,0.018903095310951655
114688,1.1720591e-13,2292,-18.07946184,137.04064559936523,0.0001076910725714697,0.06266931258141994,0.0005584829028351235,0.014428322348976508,0.015040650788097364
115712,9.695249e-14,2312,-18.39171456,138.18346786499023,5.859642965333478e-05,0.06415066123008728,-0.0004728676673364603,0.013135417335433885,0.01269184788292409
116736,1.0770319e-13,2332,-18.915376360000003,139.36388540267944,8.446382452120815e-05,0.07511284574866295,0.002431928555765541,0.016524810289411107,0.018998970757437252
117760,1.09050335e-13,2352,-18.344701099999998,140.5975239276886,8.659633601837413e-05,0.08428193628787994,0.0009627651555578957,0.012823412023863057,0.01382947534743014
118784,9.664882e-14,2372,-17.427462199999997,141.83962655067444,7.70282406961087e-05,0.09459022060036659,-0.0009918490814856038,0.011912868500076002,0.010959533538938452
119808,1.0757092e-13,2396,-18.323166679999996,143.10714769363403,8.376548743171952e-05,0.10656437464058399,-0.002844500592505153,0.012080960055754986,0.009278342206965693
120832,1.02408194e-13,2416,-18.01517622,144.31324887275696,0.0002350555612338212,0.11761049553751945,0.014457207299129037,0.015986503480235115,0.030561238559981063
121856,1.4286245e-13,2436,-17.890081300000002,145.52505230903625,9.004637894349798e-05,0.12365752644836903,0.0007418552565836658,0.01141011689469451,0.012196995340749925
122880,1.274404e-13,2456,-16.99033474,146.8027458190918,7.180248809390832e-05,0.1408045031130314,0.0031360776380922675,0.011340818797179963,0.014512797679319187
123904,1.1033284e-13,2476,-17.3492055,148.08827996253967,8.01333186757347e-05,0.15799243189394474,-0.0024615603299023214,0.012159318896010518,0.009737825225446065
124928,1.0633057e-13,2496,-19.789999279999996,149.22936058044434,0.00011054407730171079,0.1644954215735197,-0.0054770474623154295,0.01295090912753949,0.007529133703874915
125952,1.2346412e-13,2516,-19.77475808,150.46916604042053,0.00019655610674362833,0.1733317468315363,0.005854669544783745,0.01788901397958398,0.02384196157773954
126976,1.1335469e-13,2536,-19.04981214,151.70302891731262,0.00016444764969492098,0.18785476125776768,0.008533354067596885,0.014161221573885996,0.022776799466330343
128000,1.2090356e-13,2560,-17.7521741,153.00850415229797,0.00013333243452962051,0.1867047417908907,0.001708031918160497,0.015067224238009658,0.016841922373434962
129024,8.8906936e-14,2580,-17.90076676,154.33076810836792,0.00010876624185129913,0.18937392253428698,-0.001203920510008088,0.013962499717308674,0.012812962328226235
130048,8.9846506e-14,2600,-17.626078200000002,155.55959796905518,0.0001022093464939644,0.20331341959536076,0.005430492263902686,0.018239294389786664,0.023720891326936333
131072,1.0692944e-13,2620,-18.21720804,156.88490200042725,8.50855764156222e-05,0.20793492533266544,5.9624196788343525e-05,0.015705009223893285,0.01580717620888944
132096,9.100236e-14,2640,-17.37668524,158.1080241203308,9.251361058204566e-05,0.20628034323453903,0.0027863068967109317,0.011476541578304023,0.014309105280305977
133120,9.604431e-14,2660,-17.719085319999998,159.30883169174194,0.00011636053977781557,0.21018698625266552,0.007879970391959737,0.01663038522383431,0.024568535885682957
134144,1.03411617e-13,2680,-17.83695078,160.58079719543457,0.00017485232751823787,0.21089617908000946,0.002790807176006011,0.015002219275629614,0.017880452615394744
135168,9.717835e-14,2700,-16.84145226,161.74713826179504,7.634890749841361e-05,0.20960580930113792,0.0062098742237030715,0.011184118688106537,0.017432167365558814
136192,8.6857205e-14,2720,-17.275208539999998,163.0047767162323,5.368045739828631e-05,0.2174900397658348,-0.005255710594381007,0.012689168608631007,0.007460298242949144
137216,1.1553514e-13,2744,-17.40383544,164.12166452407837,0.0001637221710097947,0.22766778711229563,-0.0014762218475813992,0.014752923103515059,0.013358562341438555
138240,1.0522334e-13,2764,-17.16864126,165.3046760559082,0.00010513396028954958,0.23878704849630594,0.004276565973257596,0.012766518091666512,0.017095651045068883
139264,9.789897e-14,2784,-17.39559208,166.5745530128479,0.00015378695042045365,0.2466679299250245,4.258733416867208e-06,0.013381931552430615,0.01346308376105771
140288,1.0033819e-13,2804,-16.647035399999996,167.79578280448914,8.31711624300624e-05,0.2617240836843848,-1.1904175911495738e-05,0.012681116895691957,0.012710798300995493
141312,1.0618848e-13,2824,-15.81292398,168.98752737045288,5.649263417240036e-05,0.2693898333236575,0.0018098429380607381,0.012387478658638429,0.014225567913785367
142336,1.045074e-13,2844,-15.74815168,170.13557171821594,5.215330705254928e-05,0.2770642740651965,-0.0025743209130139034,0.012067216772265965,0.009518972512778334
143360,1.1188592e-13,2864,-15.670098719999999,171.36573839187622,6.0097458600694154e-05,0.29430564399808645,-0.005127549215539789,0.012396842874295544,0.007299342388056103
144384,1.0635725e-13,2884,-15.869534860000002,172.5459644794464,0.00013634368491466375,0.29731965623795986,0.0006386261322116884,0.011315958447084995,0.012022756421754014
145408,1.2051681e-13,2908,-15.804185679999998,173.83954453468323,4.939865914366237e-05,0.2984948279336095,0.0002193841532570802,0.011236986028961837,0.011481069511790749
146432,9.828268e-14,2928,-15.901605820000002,175.08909511566162,8.585066029809241e-05,0.30359996296465397,-4.185943994701349e-05,0.014416441968933214,0.014417507859135245
147456,8.076407e-14,2948,-15.89606412,176.35857629776,4.869394371098679e-05,0.31228238996118307,-0.0023254201509672165,0.010515397269045934,0.008214324089934211
148480,7.887229e-14,2968,-15.65920946,177.61651277542114,4.955890779001493e-05,0.3084901534020901,0.0004508435939920988,0.010648786384990672,0.011124409432877779
149504,7.4649935e-14,2988,-15.584559100000002,178.84303641319275,4.867789940021794e-05,0.3025297177955508,0.0051459842297001766,0.009853131134150317,0.015023454313550602
150528,9.7691623e-14,3008,-15.43631254,180.00730204582214,6.77708366367824e-05,0.3070003045722842,-0.0015022098824134973,0.010678528382413788,0.009210203918318682
151552,9.604141e-14,3028,-15.297106719999999,181.27031254768372,5.7330403080868564e-05,0.32117814663797617,-0.0038315335587642656,0.009897751082462491,0.00609488272523866
152576,8.890862e-14,3048,-14.83828128,182.4173526763916,5.976442648147895e-05,0.3283959738910198,-0.0012427987402605385,0.01057119682081975,0.009358280293799951
153600,8.9397273e-14,3072,-15.131977219999996,183.63141632080078,6.152404287718127e-05,0.3357953457161784,0.0006525832929334035,0.010660375697625568,0.011343721011997562
154624,9.180049e-14,3092,-15.62011452,184.9048285484314,7.981848159488436e-05,0.3437545597553253,0.003857826102325661,0.010920404463831801,0.014818139806954903
155648,9.849325e-14,3112,-14.92604198,186.15249276161194,8.400206081660144e-05,0.3476861445233226,-0.0010608183838937664,0.012800614116713405,0.01178179676322794
156672,1.030336e-13,3132,-14.09849114,187.41113114356995,6.690538620546249e-05,0.3478685598820448,-0.000732635730389231,0.01180678295349935,0.011107599916212851
157696,8.288812e-14,3152,-14.438488600000001,188.6715030670166,2.7664567156193698e-05,0.3549794130958617,-0.0020081691466976364,0.00825180687388638,0.006257470010766841
158720,9.349393e-14,3172,-14.34917512,189.87889289855957,4.676274551229653e-05,0.3629814591258764,-0.0035899910226671176,0.009499739255261375,0.005933129605350405
159744,1.0627514e-13,3192,-14.502562300000001,191.1575906276703,5.167147025986196e-05,0.37098201597109437,0.0029802100597696164,0.009353204484796152,0.0123592502796957
160768,8.62865e-14,3212,-14.05263798,192.3710377216339,3.9134284705255595e-05,0.3827186319977045,-0.004954578850786829,0.008638136521767592,0.003703124813333391
161792,1.1298551e-13,3232,-13.233367000000001,193.64655947685242,4.8134615468597985e-05,0.39101968379691243,-0.002237411992757836,0.009110363011131994,0.0068970183261084575
162816,9.396516e-14,3256,-13.47933982,194.8784339427948,0.00010554109297800096,0.4069761475548148,-0.00483577360416293,0.008131995375151746,0.003348992317477816
163840,9.594956e-14,3276,-13.894690700000002,196.0854194164276,8.014140223622235e-05,0.4117211950942874,-0.0036671523015057365,0.00934958694051602,0.005722505340128395
164864,9.0610665e-14,3296,-13.862213679999998,197.28825974464417,0.00010644441857721176,0.40984622295945883,0.002823270644356316,0.009147539341938682,0.012024032195583602
165888,9.485739e-14,3316,-14.22839288,198.58023929595947,6.354956366294573e-05,0.41365628130733967,-0.006089861446922556,0.008348020888661267,0.002289934223570184
166912,8.840812e-14,3336,-13.671847940000003,199.85197687149048,7.874345399727645e-05,0.4225858682766557,-0.0009004219760749322,0.009739595985593041,0.008878545736516747
167936,9.665024e-14,3356,-14.12685908,201.0426435470581,3.7044779105599446e-05,0.43022643169388175,-0.003619738444000219,0.008698709276359295,0.005097493221911877
168960,1.2440881e-13,3376,-14.17692822,202.3881356716156,8.036061467464606e-05,0.43536960566416383,-0.0035532496467974104,0.01093320158906863,0.007420132249608543
169984,1.10244076e-13,3396,-13.91668002,203.65106201171875,5.8048215436201644e-05,0.43543633027002215,-0.0006760989420030927,0.009096749101445312,0.008449674267160319
171008,1.1054939e-13,3420,-13.076372720000002,204.84288239479065,6.172577940333213e-05,0.4373810887336731,0.0015157587464517618,0.010021661611972377,0.011568283248125803
172032,1.05811674e-13,3440,-12.50198584,206.01532530784607,5.381042316798812e-05,0.44666927959769964,0.0047425849584261754,0.007946744835862773,0.012716235005872944
173056,1.2292355e-13,3460,-12.37264688,207.29291129112244,6.898797471421858e-05,0.4567677085287869,0.002634758640554802,0.0080597051201039,0.01072895774801581
174080,1.1830402e-13,3480,-12.050677300000002,208.51810002326965,3.184599941619126e-05,0.4636071603745222,-0.003378844138780982,0.007345757763687288,0.003982836624614402
175104,9.49055e-14,3500,-11.957816000000001,209.7409496307373,4.429244677339739e-05,0.4667061436921358,-0.0016386965309020277,0.007095185352227418,0.00547863504471209
176128,8.418649e-14,3520,-12.488063299999999,210.98092007637024,3.362356126501709e-05,0.47113258950412273,-0.0016289864739702925,0.006306511319053243,0.004694336625715459
177152,8.6409477e-14,3540,-12.038856919999999,212.1204059123993,3.259170202341011e-05,0.478484318125993,-0.0008645194632385077,0.007178965479397448,0.006330741867170645
178176,9.8677075e-14,3560,-11.975334640000002,213.4390459060669,3.676718023370995e-05,0.4850618205964565,-0.007383878132458958,0.006478371473349398,-0.0008871230689927041
179200,9.1569296e-14,3584,-12.634373,214.69205832481384,4.370182224988639e-05,0.4861997226253152,-0.002039799947133801,0.008181774035620037,0.006163824999611179
180224,6.753608e-14,3604,-13.2084627,216.01288437843323,3.609512997115871e-05,0.49910668237134814,4.655449967728813e-05,0.008574997224059189,0.008639599288722056
