Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
87.65%,0.0017852164,884736,1733.0546655654907,99.63089451999998,884,0.028079039717249545,0.04388818342849845,0.08229967756196857,0.0021808078997363352,0.07414803104548433
88.47%,0.0016158209,892928,1749.5150544643402,98.4124603,892,0.028261628633981673,0.044806347927078605,0.09362080092541873,0.002375684090862405,0.07544366065192268
89.29%,0.0018013695,901120,1766.1828474998474,97.59088354000001,900,0.024860241353735546,0.04421756194351474,0.10467183347791434,0.0012969429514297411,0.07037474624868004
90.11%,0.0018444064,909312,1782.702627658844,96.8811795,908,0.025609972471283982,0.04336819311138242,0.10091593451797962,0.0014462748779222022,0.0704244404605886
90.93%,0.0018585912,917504,1798.448212146759,96.76260311999998,916,0.02537127905613943,0.0425963892848813,0.09230938735418022,0.0013768420265007158,0.06934451036752143
91.75%,0.0017873638,925696,1814.9116973876953,97.24195734000001,924,0.03203489420375263,0.04335588519170415,0.0875586474314332,0.001739393440719573,0.07713017283617633
92.57%,0.0017654141,933888,1831.3960072994232,97.332227,932,0.026190332152509654,0.04384738314402057,0.09578970992006361,0.0014139168256712942,0.07145163212220151
93.39%,0.0016170105,942080,1847.5463049411774,97.86090614000001,940,0.024994832453376147,0.04168241246807156,0.08692884091287852,0.00041591678334367704,0.06709316170479138
94.21%,0.001835978,950272,1863.5104730129242,97.61107340000001,948,0.02310247255709328,0.04339043984218734,0.09484117105603218,0.0013489720061173837,0.067841884405398
95.03%,0.0017067889,958464,1879.8043885231018,97.08929483999998,956,0.023839559353382354,0.04110081968537997,0.10910885627381503,0.0002858057935501083,0.06522618483231243
95.85%,0.0017922364,966656,1895.7794163227081,95.38445044,964,0.027493916894445646,0.04179128417890752,0.12097532521001994,0.0030351439579131305,0.0723203450312663
96.67%,0.0019151074,974848,1911.9881570339203,93.96239082,972,0.024784649921275558,0.0399823275700328,0.12350149154663086,0.0010584018553292068,0.06582537934663757
97.48%,0.0017026659,983040,1928.5580966472626,93.44793596000001,980,0.024723759756079745,0.04071370369638316,0.13700002823024987,0.0019151057558257165,0.06735256920828862
98.3%,0.0016936845,991232,1945.1561207771301,92.48660855999998,988,0.02426335070845198,0.03921334606129676,0.15864848978817464,0.002624833366166754,0.06610153013591549
99.12%,0.0015663806,999424,1961.7250819206238,93.34437052,996,0.024552996061720476,0.03766059646732174,0.18109114379622043,0.0014112113697694478,0.06362480389881167
99.94%,0.0014671487,1007616,1977.3438284397125,94.26128746,1004,0.020689359924699603,0.03580991471535526,0.19402640713378788,0.0017145866725904349,0.0582138613126453
