ep_rew_mean,Progress,mean_int_reward,num_episodes,total_time,total timesteps,total_loss,entropy_loss,value_loss,policy_gradient_loss,icm_loss
765.1984511600001,88.47%,0.0116957736,3389,1741.3436486721039,892928,0.40104043268764694,-1.0013712770305574,0.15998474688167336,-0.0028160226168796893,0.3853235602611676
842.50541048,89.29%,0.0102964008,3399,1757.2022507190704,901120,0.4006494501967934,-1.00003201989457,0.12794321504625258,-0.003210874929247371,0.3881762161850929
907.4145809,90.11%,0.0113060446,3409,1773.1054909229279,909312,0.3928961668226813,-0.9850183510221541,0.12113734946797194,-0.003042122120339845,0.3810866440879181
971.0000804800001,90.93%,0.0090843656,3421,1788.9097998142242,917504,0.37111633428131513,-0.9835840860847384,0.12946861297896248,-0.002362169350172811,0.35840568991843613
1000.7663657600001,91.75%,0.0124295662,3434,1804.5669403076172,925696,0.38152923443393605,-0.9763723048381507,0.14474451016576495,-0.0030935392297748547,0.367364137340337
939.5525596599999,92.57%,0.0112029818,3444,1820.6611170768738,933888,0.37394324633998965,-0.9707333033438772,0.16935548338988154,-0.002071126516568253,0.35721481065265837
960.88671344,93.39%,0.0094715613,3455,1836.796399116516,942080,0.37028095606923356,-0.9634292187634855,0.12303424432247993,-0.0033304298211397215,0.3583105746190995
965.21174544,94.21%,0.0080915936,3466,1852.7844886779785,950272,0.3600502879490091,-0.9628092178609222,0.12865731769834382,-0.003581841555819534,0.3475427403347567
970.5881184799999,95.03%,0.0077780387,3475,1868.4733715057373,958464,0.36773456385452086,-0.9575179929845035,0.14416791264520726,-0.0028610641145713957,0.35360387900145723
996.1933342400001,95.85%,0.0100855089,3486,1884.7411007881165,966656,0.35543123306326097,-0.9498132309410721,0.11478878685084055,-0.003513584527018608,0.3443037128308788
1017.8560682,96.67%,0.0092996545,3497,1900.2512564659119,974848,0.3551043693440886,-0.9488919159397483,0.14148455696631573,-0.0020718715534827235,0.34116310080280526
1081.1713273,97.48%,0.0089504387,3505,1916.0194199085236,983040,0.36065756349417655,-0.945232048816979,0.13694419356324944,-0.0020972698940737566,0.347172871127259
1064.1858410999998,98.3%,0.0094575045,3519,1932.0903837680817,991232,0.35560833994616303,-0.9375992464832962,0.12761554315693502,-0.002328291601525939,0.34307961479062216
1112.7467677799998,99.12%,0.0078615089,3528,1948.091558456421,999424,0.3493089356014029,-0.9309572399128229,0.17826606014350546,-0.0019571563967428754,0.33167804522672667
1123.07813156,99.94%,0.0082130839,3536,1963.6802229881287,1007616,0.33969034458196257,-0.931858052033931,0.13981407077044422,-0.001894670309193197,0.32589840453583746
