Progress,total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,entropy_loss,policy_gradient_loss,icm_loss,value_loss,total_loss
52.43%,532480,0.0051752106,4513,1106.16067066,966.8252944946289,-0.4347985529806465,0.0010841491599202567,0.14895121609442868,0.010793927090799117,0.1501390237195006
53.25%,540672,0.0052082864,4538,1079.39380794,983.702600479126,-0.4283709360053763,0.00025134772719976456,0.14579893203335814,0.009319274366589525,0.14675599424273705
54.07%,548864,0.0052815076,4568,1009.3459466200001,1000.0774447917938,-0.41731353516224773,0.0019842749623121985,0.14289787242887542,0.010445174004507863,0.14414081732555745
54.89%,557056,0.0051201824,4593,932.9507085399999,1017.3078334331512,-0.41965926957782357,0.0005536680359135827,0.14251599128474482,0.012868112439355173,0.1438581693322717
55.71%,565248,0.0048366216,4618,998.5719396400001,1034.5121870040894,-0.41459650699980555,0.002471199625879799,0.14720002863905393,0.010163196835401322,0.14846346828518203
56.52%,573440,0.0050549439,4641,1075.27643218,1051.6180109977722,-0.393919484782964,0.00035284045076642765,0.13459346958552487,0.009734228476008865,0.1356021764782024
57.34%,581632,0.004890044,4665,1127.5292152200002,1069.1436855793,-0.38104648457374424,1.880557274437271e-05,0.13626803489751182,0.008528526650388812,0.13712276811982513
58.16%,589824,0.0049665095,4691,1055.19434578,1085.954317331314,-0.3665086170425639,-2.076524406724031e-05,0.13255975265055894,0.009367584667870688,0.13349443459293928
58.98%,598016,0.0046621723,4714,1076.7640102399998,1102.9645874500275,-0.35237080964725465,0.001434764734506944,0.1329712311271578,0.013170201073171484,0.13443172770792564
59.8%,606208,0.0047004896,4736,1145.86130084,1120.1195929050446,-0.33494122377596797,0.001375216121301984,0.13065779887256213,0.008363632536475051,0.13163168373833983
60.62%,614400,0.0049078156,4759,1148.7766766,1137.4877407550812,-0.31918933186680076,0.0005160364254247381,0.1272196916048415,0.008055977674848691,0.12807689301486885
61.44%,622592,0.0058508772,4798,721.9376045800001,1154.5668652057648,-0.30626169515307994,0.0027462881161413903,0.12585271410644056,0.008391580702755164,0.1269665009883302
62.26%,630784,0.006038648,4846,525.27786454,1171.5715658664703,-0.3058859401382506,0.01111624678387541,0.12556000957265495,0.03327577647723956,0.12999921189876645
63.08%,638976,0.0056250187,4886,557.46603064,1188.1106786727905,-0.3220929400296882,0.0007650008790730683,0.13042583863716573,0.03581831841220264,0.1340841705662933
63.9%,647168,0.0053874783,4921,679.8874864799998,1204.9490320682526,-0.3327160185901448,0.00196329961557921,0.13112092779483647,0.02392472870196798,0.13370973062659117
64.72%,655360,0.0055170258,4961,620.72673724,1221.4267332553864,-0.34464278698433193,0.0014240954160078816,0.13307336504221895,0.01671506724160281,0.13488728130798
65.54%,663552,0.0055890548,4993,664.6530770600001,1238.8817777633667,-0.34462760244496166,0.004311708414849949,0.13393257707939482,0.016616614968006614,0.1360254094176805
66.36%,671744,0.0055515083,5020,902.3220201199999,1255.9403669834137,-0.3411978892283514,0.0014694265492356043,0.13125009570503607,0.014331623005455185,0.13283020066050516
67.17%,679936,0.0053906696,5052,885.73755558,1273.1533527374268,-0.33790596469771117,0.0003861526917784532,0.12739611296565273,0.01406590499682352,0.12884131873451293
67.99%,688128,0.0052577103,5079,863.11164328,1290.1921429634094,-0.33002255412284287,0.0006772337289509857,0.1257368316000793,0.014492540849096259,0.12725380905788403
68.81%,696320,0.0052635538,5108,912.67470492,1307.0073955059052,-0.3224427606677637,0.001459433026877675,0.12650145401712506,0.013409290572599274,0.12798832637707278
69.63%,704512,0.0050264799,5127,1041.65025686,1324.1331379413605,-0.3263069468550384,0.00038758656349700165,0.12217640567105263,0.013723249023678363,0.12358748922977018
70.45%,712704,0.0051374367,5150,1090.5381225200001,1340.8153791427612,-0.3266579905990511,0.0002725632053899793,0.12270784985157661,0.008213141610121965,0.12355642033312779
71.27%,720896,0.0049604085,5166,1312.7041039,1357.784206867218,-0.31991777033545077,0.00032690810325195993,0.12365634987945669,0.010907950296314084,0.12477983571941328
72.09%,729088,0.0047117349,5184,1417.7530414599996,1374.5338096618652,-0.3075651769991964,0.00036511681909366,0.12348013580776751,0.005881292384765402,0.12410477672815343
72.91%,737280,0.0046743567,5202,1492.4659753999995,1391.9675657749176,-0.29312821177300064,0.0014688274807119893,0.1199317729275208,0.006441872330651677,0.12072284290865716
73.73%,745472,0.0046925897,5223,1336.0415641800003,1409.3189692497253,-0.28357816957868637,0.001860714264736964,0.11822159066796303,0.006719897379116446,0.11907965183234837
74.55%,753664,0.0046157156,5240,1366.19010194,1426.1691854000092,-0.27303407576400784,0.00154137023531536,0.11632303461083211,0.008591513028295594,0.1173363229371932
75.37%,761856,0.0048348136,5260,1342.07169364,1443.236885547638,-0.26897342265583574,0.0011823140603383635,0.1163796144654043,0.006049508817113747,0.11710279675314952
76.19%,770048,0.0044856764,5277,1416.74600818,1460.3443584442139,-0.27587071585003287,0.0011826250852407978,0.11353616842534393,0.008398338648294156,0.11449426479869743
77.0%,778240,0.0046063223,5295,1386.7737147200003,1477.6128549575806,-0.27630485689733175,0.00012292177052179165,0.11987198462011292,0.006156157796522166,0.12049989257681733
77.82%,786432,0.0043471397,5312,1476.7665414,1494.5153903961182,-0.27203626695554706,0.0006401011204033166,0.12141752178431489,0.006355083546213791,0.12211704025097658
78.64%,794624,0.0045003132,5332,1436.05750836,1511.552975654602,-0.2606087154941633,0.006770539903062196,0.1194100834429264,0.0053089847122009814,0.12061803590445272
79.46%,802816,0.0039712691,5351,1388.3911979999998,1528.5648024082184,-0.2571676439838484,0.0006827634420157746,0.11550801473786124,0.0072859467853959355,0.11630488576060241
80.28%,811008,0.0039929717,5371,1320.70110476,1545.630585193634,-0.25598920313641427,0.001122775178503271,0.11394185252138414,0.006662585326284898,0.11472038857186295
81.1%,819200,0.004109347,5390,1326.0443951200002,1562.622177362442,-0.25202883866149933,0.001264294920143248,0.116419810813386,0.007645301395541537,0.11731077044495448
81.92%,827392,0.0042205584,5412,1312.9745675400002,1579.5883648395538,-0.24901362012606115,0.001601949974598952,0.11531174216070213,0.01207284482866271,0.11667922164102829
82.74%,835584,0.0042139573,5432,1292.1320778199997,1596.673463344574,-0.23755888268351555,0.0011071373149142995,0.11106325720320456,0.008976352073841554,0.11207160614208016
83.56%,843776,0.003840199,5451,1359.7289676199998,1613.5325117111206,-0.2226967708673328,0.0003450813246058268,0.10964238810702227,0.006824189143662807,0.11035931515384911
84.38%,851968,0.0038715553,5472,1304.84439574,1630.6664357185364,-0.21292034323560075,0.0026144351341862793,0.106511806382332,0.006758910595772249,0.10744914095532784
85.2%,860160,0.0040515382,5496,1173.0428964400003,1648.1046786308289,-0.21278330241329968,0.0023751554681958344,0.1023075288394466,0.007012831517886298,0.10324632753805481
86.02%,868352,0.0041234081,5520,1139.87293902,1664.7023479938507,-0.20860637734876947,0.0012165122496494536,0.10193020763108507,0.008435543928953848,0.1028954132489454
86.84%,876544,0.0041482495,5544,1122.19535248,1682.0977473258972,-0.19770843957085163,0.002490153238235519,0.10249877797323279,0.007269493122021231,0.10347474260925846
87.65%,884736,0.0043353773,5570,1059.79624834,1698.8046057224274,-0.1911361119709909,0.003517346433343281,0.10288261355599389,0.007782312584822648,0.10401257945781048
88.47%,892928,0.0042723843,5595,1032.45915596,1715.8300294876099,-0.19207392218522729,0.004502919840923024,0.10046125093358568,0.008053018327245809,0.10171684475040257
89.29%,901120,0.0039651579,5615,1126.5440749400002,1733.2144351005554,-0.17919796267524363,0.0058787158019936794,0.10411136150360108,0.016427610938899308,0.10634199417769037
90.11%,909312,0.0041306104,5635,1271.1228741,1750.4596741199493,-0.17582116696285083,0.0011004882144049735,0.09550891240360215,0.006122207932821766,0.09623118201832483
90.93%,917504,0.0040301767,5655,1272.4757776800002,1767.8409397602081,-0.1672237634076737,0.0009048497182501225,0.09778962135314942,0.00630780027822766,0.09851088635279719
91.75%,925696,0.0040125455,5680,1200.97073154,1785.7226963043213,-0.15017351938877255,0.004550902716595371,0.09141984968155156,0.006707646865561401,0.09254570463976725
92.57%,933888,0.0038265331,5705,1111.3129690800001,1802.7143020629883,-0.13879963082727045,0.002659232436972523,0.09406083545181901,0.007827683523919405,0.09510952704790819
93.39%,942080,0.0038937924,5728,1109.87732746,1819.9929993152618,-0.12696612520376221,0.002229128222268262,0.09382974306936376,0.0074252071799037365,0.09479517660958095
94.21%,950272,0.0041374938,5747,1171.0807409799997,1837.1621000766754,-0.1073559103650041,0.002192317586070012,0.09270425804425031,0.007538645784734399,0.09367735438133075
95.03%,958464,0.0042225196,5763,1340.16762602,1854.5023908615112,-0.10854620078462177,0.0037746804738978167,0.0869708020822145,0.006021282751589752,0.08795039840476326
95.85%,966656,0.0055140857,5777,1509.3751798600001,1871.4744675159454,-0.1065352322475519,0.0013098350939494147,0.08767482768162153,0.011619595458932963,0.08896777073690978
96.67%,974848,0.0048382983,5789,1653.0068478,1888.6234557628632,-0.09883541073068045,0.0012179348145261253,0.0911540590779623,0.024944623019018765,0.09377031486131679
97.48%,983040,0.0047565032,5805,1743.5698767399997,1906.1803283691406,-0.08795203455956653,0.00167071616611872,0.0844396728411084,0.017179561346529225,0.08632470059237321
98.3%,991232,0.0041826594,5820,1787.0841563399997,1923.4953441619873,-0.08697797483764588,0.0016095383340249687,0.0828947288391646,0.016095720507382793,0.08466525472330537
99.12%,999424,0.0041538467,5835,1777.52526718,1941.1748416423798,-0.08331725401221775,0.008231724927985084,0.08203753046982457,0.00969410236548356,0.08383011319917143
99.94%,1007616,0.0047999454,5851,1695.7824094200002,1958.4945666790009,-0.08207767006824725,0.0037012440824284953,0.08203052666212898,0.003905067588129896,0.08279115782918481
