ep_rew_mean,Progress,total_time,total timesteps,mean_int_reward,num_episodes,value_loss,entropy_loss,policy_gradient_loss,total_loss,icm_loss
1675.7810756400002,44.24%,860.129114151001,450560,0.0101744265,3535,0.020712601655623074,-0.6701344429980963,-0.0003805042614880965,0.2124381674655456,0.21040495772613213
1568.9614554999998,45.06%,877.7201278209686,458752,0.0093668513,3552,0.02684873370344576,-0.6650695026386529,-0.00014421974951369501,0.2098792489696693,0.2072087975742761
1582.6867707599997,45.88%,893.419111251831,466944,0.0089837694,3567,0.007087599158330704,-0.6491827232763171,0.00013758812705260624,0.20139993322310498,0.2006774144945666
1811.8011721,46.69%,909.1954090595245,475136,0.0079452731,3577,0.01921872633993189,-0.6325983951799572,-0.00027241761704050496,0.20288957716768463,0.2009949462953955
1937.85516386,47.51%,925.6440570354462,483328,0.0089564222,3591,0.022302045185369934,-0.6286724831908941,-7.120230924105567e-05,0.19942288119614796,0.19719979690853506
2002.40927946,48.33%,941.4288053512573,491520,0.0083990682,3605,0.017611993745231303,-0.619043386168778,-0.0006579458805336623,0.19985136462174577,0.198155959835276
2106.9706688200004,49.15%,957.0848109722137,499712,0.0082843518,3618,0.01238619480327543,-0.605576532240957,0.00043047942952531267,0.1964834164984842,0.19520174907520413
1984.9572894,49.97%,973.1516892910004,507904,0.0083305616,3631,0.01812066527136267,-0.5987746210303158,0.0005582879470815439,0.1911226273676551,0.18925473204581067
1938.2593206200002,50.79%,989.2871458530426,516096,0.0083569815,3648,0.013603715454519261,-0.5838732613250613,-0.0006699512784165914,0.19084427426919662,0.18955089785158635
1929.7366899800002,51.61%,1004.5408444404602,524288,0.0084608447,3663,0.02252680088113266,-0.5780852211639285,-0.0006853366563474185,0.18444562341999743,0.1822614769975189
1850.4765649000003,52.43%,1020.5236480236053,532480,0.0082408364,3678,0.012884533888927763,-0.571509524434805,-0.0003421661607002949,0.1826720015194067,0.181417764746584
1798.8897367599996,53.25%,1035.3539028167725,540672,0.0084893569,3695,0.004541760296615393,-0.574013343360275,-0.0004807607653184311,0.18081631783107277,0.18041021787794306
1594.55251852,54.07%,1051.4017102718353,548864,0.0081227171,3714,0.005391174896203665,-0.5716058713849634,-0.0006048350095872494,0.18391191868066226,0.1834332846920006
1468.6663177200005,54.89%,1067.2231030464172,557056,0.0080995644,3732,0.007825284589671355,-0.5666232667863369,-1.5014960006854826e-05,0.18780917740967945,0.18702815044671298
1365.05417744,55.71%,1083.069248199463,565248,0.0080341321,3754,0.005223144630690513,-0.5460827018599957,-0.0008648431688171419,0.19118893541732931,0.19075310527114198
1440.60979528,56.52%,1099.3795146942139,573440,0.0076718595,3771,0.014296255555200333,-0.5289936062414199,-7.770188397309063e-05,0.18489061765173315,0.18346876228461043
1507.70105236,57.34%,1115.221916437149,581632,0.0081230964,3788,0.005232190021570204,-0.512570081697777,0.0002377455994967775,0.18016646737474268,0.179619473812636
1595.9282446600002,58.16%,1130.5758545398712,589824,0.0080159628,3806,0.012077917223177793,-0.5001818145858123,-9.453787297076365e-05,0.17724042010737354,0.17604208217235282
1630.6729079999998,58.98%,1146.3253810405731,598016,0.0075224058,3821,0.006446815717936261,-0.47897235851269215,0.0003113174814892554,0.17768952975337265,0.17701371643343008
1688.91419238,59.8%,1161.9345355033875,606208,0.0084070462,3839,0.004078343083801883,-0.4652010466903448,-0.00024139476200021664,0.17544627194429235,0.1750625771121122
1558.6552413200002,60.62%,1177.3886694908142,614400,0.0081130649,3860,0.005032329066284547,-0.4618084184359759,-7.973465335005961e-05,0.1753946619116214,0.17489940247032792
1422.9524251600003,61.44%,1193.2622561454773,622592,0.0074636693,3877,0.013045269691656359,-0.452178971352987,0.0016559366899849136,0.17362846314490063,0.1721583425067365
1546.3929665799997,62.26%,1208.9512960910797,630784,0.0079663976,3895,0.022641635617037536,-0.443685016524978,-0.0006622649061310131,0.16838876334694225,0.16619082627585158
1732.6110568000001,63.08%,1224.7686095237732,638976,0.0072596906,3908,0.004854861998023807,-0.4346952501917258,0.0004065180235510571,0.15919846316390884,0.15867232516175137
1754.08846804,63.9%,1240.2723546028137,647168,0.0079987991,3926,0.006997321506878507,-0.422312545333989,-6.90945384761268e-05,0.15813173819329945,0.15743891549645922
1753.3931933400004,64.72%,1256.1628754138947,655360,0.0073977471,3943,0.005178821086565222,-0.4103421285515651,0.00021746460456095246,0.14971673184338166,0.14917710327426903
1683.02805728,65.54%,1272.2005064487457,663552,0.0072334003,3959,0.011921993948635645,-0.40825036431197076,0.0008887992405246167,0.14329128876638744,0.14201020944747142
1800.35574194,66.36%,1288.1352179050446,671744,0.0067403388,3970,0.01479313805698439,-0.4087554349564016,0.0011910747318169095,0.1467531381333295,0.14515471685444936
1962.3462212599995,67.17%,1303.631530046463,679936,0.0070760903,3984,0.0030475410323333564,-0.3901568185770884,0.0004457992890419029,0.14643417876060366,0.1460848447284661
2029.6228584199998,67.99%,1319.4032695293427,688128,0.0071598111,3999,0.016700683057524656,-0.3712673934875056,0.00023416572947242498,0.13866684257990816,0.13697335770120844
2198.37259888,68.81%,1335.2987823486328,696320,0.0072327113,4011,0.016028932292829267,-0.3676848026923835,0.00023024115757619684,0.1389133030834953,0.13728738573845475
2132.0932585799997,69.63%,1351.1775524616241,704512,0.0070088828,4023,0.023061696283457424,-0.3613139655208215,0.00015441500178103423,0.14044382324117227,0.1381222121126484
2291.95964796,70.45%,1367.1925916671753,712704,0.0060260782,4032,0.016505913904893532,-0.3507655029417947,0.0003097242352217454,0.1368997489712938,0.1352181851572823
2431.1179922400006,71.27%,1382.7406587600708,720896,0.0066587609,4045,0.04682465745017907,-0.3510680171195418,0.005540595677055078,0.13813132726071015,0.1328948019479867
2558.1644547799997,72.09%,1398.5505738258362,729088,0.0065087289,4053,0.029834511958051736,-0.3547223114874214,0.0004702564442292916,0.14068609842682842,0.13765562158660033
2679.67559734,72.91%,1415.0233862400055,737280,0.0064546152,4064,0.02014248960867917,-0.34455690018367024,0.0008492088849395658,0.14504629532498275,0.14294712547562086
2688.57908258,73.73%,1431.0193996429443,745472,0.0063547149,4074,0.03287991009510734,-0.33241264026146383,0.0006233668341535756,0.13830023977137187,0.13494991207844578
2581.8477718199997,74.55%,1447.056406736374,753664,0.006447205,4085,0.01001912786828143,-0.3271002653054893,0.001888325117548296,0.13579530502676024,0.13460455972817725
2635.5536564999998,75.37%,1462.8249175548553,761856,0.0062453979,4094,0.03245306409407931,-0.3157515896251425,0.0025845652474811055,0.13795838730645765,0.13445462437230163
2599.48789254,76.19%,1478.612249135971,770048,0.0063312154,4106,0.022872908845465646,-0.3025923145469278,0.0032327225533696226,0.12683977410428757,0.12422921096440405
2600.73510636,77.0%,1494.6567857265472,778240,0.0061186522,4116,0.04053799775601874,-0.29895673869177697,0.005216808277023769,0.13023129920001936,0.1256558185967151
2581.66995976,77.82%,1510.4283876419067,786432,0.0061890298,4128,0.0360947719482283,-0.30787205416709185,0.0009780587861867676,0.12553862575614955,0.12183134268270805
2451.3758394000006,78.64%,1526.2111859321594,794624,0.0059387162,4139,0.024720647023787023,-0.32159578748978673,0.000552009174602718,0.12415561338083667,0.12162834776099771
2400.32729394,79.46%,1542.1829044818878,802816,0.0061659546,4150,0.04926047285625827,-0.3369754373561591,0.0005956463139244049,0.13125517125803543,0.12626955934101716
2370.3460021999995,80.28%,1557.5384674072266,811008,0.0063322235,4160,0.040808104738516704,-0.34284160505048933,0.0004949157879697176,0.1331064572589769,0.12897615520632827
2361.09543638,81.1%,1573.486717224121,819200,0.0068489183,4171,0.038607443981709365,-0.3401489709736779,0.0015863169950806138,0.13310463588914262,0.12908525979146362
2331.7229841400003,81.92%,1589.7275042533875,827392,0.006612263,4182,0.02947182573561804,-0.3314918934367597,0.00014296787803654712,0.1311453709390116,0.12818389157764615
2389.33826016,82.74%,1605.376707792282,835584,0.006598978,4194,0.03500951125388383,-0.3192967579700053,0.0002739529340818355,0.12727601910654687,0.1237476726877503
2458.6526297200003,83.56%,1620.5875771045685,843776,0.005956629,4204,0.019590113099638984,-0.31290337690152226,0.0006753663660874567,0.12385842289759438,0.12183187495102174
2232.21457494,84.38%,1635.9624032974243,851968,0.0077727152,4219,0.03603127349306305,-0.31317913855891677,0.001034616162077891,0.12070700475284771,0.11700041578733363
1961.10626596,85.2%,1651.2355880737305,860160,0.0078008608,4236,0.02147532615608725,-0.3103051896672696,0.0002093477885851726,0.12025379405046792,0.11808532665600069
1778.1801552400002,86.02%,1666.6047768592834,868352,0.007549235,4253,0.010793165453333132,-0.30311276388820263,0.00026787073788965207,0.11801496423317992,0.11690886061405763
1607.9451496200002,86.84%,1682.660852432251,876544,0.0071784606,4271,0.005014729801268913,-0.29455325382295994,0.0015693972212354787,0.12357703444395134,0.12291862174170091
1774.69347816,87.65%,1697.781581401825,884736,0.0061616746,4283,0.015665566231609772,-0.2861453187651932,0.002215769292123161,0.1179189182709259,0.11613078471855261
1763.2596019399998,88.47%,1713.7047202587128,892928,0.0073440546,4300,0.030172595466819985,-0.28663768619298935,0.0007304865225206702,0.11666106688184257,0.11357075868290849
1811.4500388200001,89.29%,1729.6228041648865,901120,0.0067480515,4317,0.010782834427163834,-0.291665851068683,0.0008585125985924692,0.11413760168959874,0.11297346698702312
1673.5257184000002,90.11%,1745.1976668834686,909312,0.0063158037,4334,0.010179758620779467,-0.2732547644060105,6.583670540108964e-05,0.11645378441559143,0.11542922488297336
1739.49990398,90.93%,1760.5716397762299,917504,0.0060539832,4349,0.004282713732663979,-0.2571732751093805,0.0010925527319437674,0.11081806006079484,0.11028053341433405
1774.7821003400002,91.75%,1775.9653310775757,925696,0.0061273617,4366,0.003968661104045168,-0.2517062413156964,0.00017170666627037054,0.10842630766371539,0.10801227088668383
1650.00736668,92.57%,1791.1220870018005,933888,0.006668407,4386,0.004451270380877758,-0.24383455237839372,0.00127122371000115,0.11061206501843124,0.11003981560934335
1798.3800261200001,93.39%,1806.8946952819824,942080,0.0053791999,4396,0.007985720382566796,-0.2394796761800535,0.006044345717920732,0.1098496812526675,0.10844667464261874
1892.33218818,94.21%,1822.4560096263885,950272,0.0059798995,4408,0.030770232518352713,-0.23668844966450706,-1.935608863782457e-05,0.10882407434026158,0.10574898669729009
1970.4050419600003,95.03%,1837.734118461609,958464,0.0061716703,4422,0.011758357158123544,-0.22885922783752904,0.0018695062758093857,0.10644238982962202,0.10507960348622873
2059.0285562400004,95.85%,1854.236587047577,966656,0.0060119887,4439,0.009006184094869241,-0.2209142016246915,0.0014032694353497577,0.10381182224330313,0.10277087689028122
2032.99254138,96.67%,1870.0566236972809,974848,0.0054351782,4451,0.025583301351343835,-0.21949899897444994,0.0012355378515440571,0.10112419330498872,0.09844230938469992
2040.1742514,97.48%,1886.1134450435638,983040,0.005740016,4464,0.034022748132019845,-0.21633337644161657,0.0011913844904305002,0.10724413376814756,0.10372272050590255
2041.73715554,98.3%,1902.212747335434,991232,0.0063156887,4481,0.019661513790379104,-0.21923556008841844,0.001088704492964793,0.10350407431628143,0.10142905248794705
1845.3369902999998,99.12%,1917.985328912735,999424,0.0063375916,4500,0.01027133683496686,-0.2275574563187547,0.0019006158545701543,0.10363499954063493,0.10241780427168123
1615.07420174,99.94%,1933.6854119300842,1007616,0.0058261998,4517,0.005173236519522106,-0.22401896712835878,0.0007590775406552474,0.10167952634226676,0.10108629493624903
