total_time,ep_rew_mean,num_episodes,total timesteps,total_loss,entropy_loss,value_loss,policy_gradient_loss
834.9331440925598,1816.54632266,3652,696320,0.016203961336833078,-0.22170450049452484,0.016445165680352147,-0.00024120434351906887
844.8277502059937,1561.0788378,3671,704512,0.0034962319903605378,-0.20239835425745695,0.003914686229040854,-0.00041845423868031565
854.5952293872833,1570.59496652,3684,712704,0.002403446414706527,-0.1805942357284948,0.003246500829777688,-0.0008430544150711603
864.272882938385,1726.52712952,3699,720896,0.013524603070768079,-0.16344797617057338,0.012398353286607744,0.0011262497841603345
874.2224614620209,1828.5253476999999,3715,729088,0.033858669842872655,-0.14604567053029313,0.03261044587534343,0.0012482239675292229
884.1661612987518,1992.91480342,3724,737280,0.017193152334737356,-0.13662014442961662,0.01578026443435192,0.001412887900385434
893.9104537963867,2190.6268297,3732,745472,0.03918714722231274,-0.14359550571534782,0.038242303598326546,0.0009448436239861968
903.9704446792603,2238.28984692,3746,753664,0.03169093193645488,-0.13994771752040833,0.029288846141662363,0.0024020857947925126
913.9047744274139,2219.4112755200003,3762,761856,0.025252952298327292,-0.13125244012335316,0.02560466597260529,-0.00035171367427799935
923.9392476081848,1792.0398726600001,3781,770048,0.01042232572484125,-0.1284315344877541,0.010827211493415234,-0.00040488576857398463
934.0668704509735,1767.9894550400004,3794,778240,0.0034261901765630792,-0.12298635653569363,0.004618717031462438,-0.0011925268548993592
944.0410165786743,1680.75706096,3810,786432,0.024745820210822188,-0.12073968837503343,0.022873351866064696,0.0018724683447574927
953.8818383216858,1877.57321896,3821,794624,0.002894668473076039,-0.11747389693628066,0.003373261161118535,-0.0004785926880424965
964.1286091804504,2063.4965336399996,3834,802816,0.02693618557040054,-0.10634127839002758,0.025826459232121124,0.0011097263382794198
974.0362465381622,1934.4673702599998,3848,811008,0.029989516987840536,-0.09791840738616883,0.027987432222153073,0.0020020847656874634
983.9688894748688,1957.84108862,3865,819200,0.012475182712783901,-0.08620882182149217,0.010141499117662534,0.002333683595121369
994.0499038696289,1795.2463216999997,3880,827392,0.017658523646700387,-0.07490823486004956,0.018324208745116265,-0.0006656850984158814
1004.0002279281616,1792.5691778199998,3894,835584,0.03851321886415546,-0.0805908910173457,0.038982743064661915,-0.00046952420050646194
1014.2327086925507,1797.9790471799997,3908,843776,0.04261344243117201,-0.08758198678842746,0.04159189669326224,0.0010215457379097667
1024.01003074646,1991.0651878199997,3919,851968,0.056383494887438566,-0.09544773456291296,0.05576252997616393,0.0006209649112746401
1033.8226625919342,2186.2461472200002,3929,860160,0.049123830570709286,-0.09509997793356888,0.04866341385732085,0.0004604167133884375
1043.3623087406158,2292.56762476,3939,868352,0.04466709322787661,-0.09873297680751421,0.04219325310168642,0.0024738401261901826
1053.3335444927216,2432.17709758,3949,876544,0.04473202812131457,-0.09959157379344105,0.043902019269989975,0.0008300088513245926
1063.2868382930756,2509.49045016,3961,884736,0.014646664476775229,-0.0888143596064765,0.014429807386818538,0.00021685708995669296
1073.2815203666687,2598.38263408,3972,892928,0.03394944873569765,-0.08934157444746234,0.031706571321046796,0.0022428774146508574
1082.9187154769897,2466.5274158400002,3983,901120,0.033408249179239034,-0.0868724005529657,0.032408000068198814,0.0010002491110402173
1092.665232181549,2290.63219236,3998,909312,0.0040291980231731295,-0.07923420477891341,0.00372572006763221,0.00030347795554091963
1102.5307590961456,2070.00119984,4014,917504,0.009309140965421837,-0.08295925740967505,0.008744195866756854,0.0005649450986649808
1112.3807306289673,1851.22138274,4030,925696,0.0023655695593066,-0.0737065066874493,0.002821685282196995,-0.00045611572289039565
1122.1368746757507,1777.3140672600002,4044,933888,0.021431469595974785,-0.07283871578401886,0.021730521797780965,-0.00029905220180617855
1132.0353064537048,1851.2833199199997,4057,942080,0.014974851837433658,-0.06959735464770347,0.014541186081669367,0.0004336657557642936
1142.0753633975983,1853.30889128,4071,950272,0.03226057513970028,-0.061588432395365086,0.03303788696821357,-0.0007773118285132867
1151.7526412010193,1824.19880098,4089,958464,0.03649629251755654,-0.07113403698604089,0.03678367127522506,-0.00028737875766851855
1161.4390707015991,1834.84570636,4102,966656,0.003963238511201704,-0.07573778539081104,0.004852350042961006,-0.0008891115317593024
1171.2943212985992,1837.84053284,4114,974848,0.025172606702284328,-0.08263668259023689,0.024740173198642877,0.0004324335036414464
1181.2761788368225,1883.0812353000001,4131,983040,0.01737504658675449,-0.08362383749918081,0.017361972845083073,1.307374167142071e-05
1191.2428426742554,1821.77646974,4148,991232,0.011121965699145924,-0.07364077172824182,0.01062075152435682,0.0005012141747891048
1201.2411637306213,1635.34047334,4165,999424,0.01457209196656262,-0.06526321435521823,0.014344729499316599,0.00022736246724602144
1211.0793073177338,1678.40814696,4180,1007616,0.022530135610597635,-0.056082324401359074,0.02297929864721482,-0.0004491630366171854
