ep_rew_mean,total_time,num_episodes,total timesteps,entropy_loss,policy_gradient_loss,value_loss,total_loss
-7.368385559999999,285.0008602142334,7004,350208,1.324380798265338,0.0011783296315243503,0.006541639248098363,0.007719968879622714
-6.7835402799999995,285.8603768348694,7024,351232,1.331561865285039,0.002869001349972423,0.005125773460349592,0.007994774810322016
-7.107060440000001,286.67876982688904,7044,352256,1.3460687268525362,0.0024066326542724267,0.005974328094453085,0.008380960748725512
-7.828579380000001,287.5791554450989,7064,353280,1.3468175362795591,0.0012034454807981088,0.005935721688729245,0.007139167169527354
-7.8246255,288.43658328056335,7084,354304,1.3492858707904816,0.0013750613952566322,0.008011930146494706,0.009386991541751337
-8.69773604,289.29782247543335,7104,355328,1.3518971242010593,0.006682887973031474,0.007629736770468298,0.014312624743499773
-7.82978084,290.11586713790894,7124,356352,1.3556892313063145,0.0009445978780425991,0.008008657274331199,0.0089532551523738
-7.47153266,290.9734423160553,7144,357376,1.362073428928852,0.0018219530775028696,0.004894771509498241,0.006716724587001111
-7.5328058,291.86671900749207,7168,358400,1.3583121597766876,-0.0008765579579100497,0.00597705424297601,0.00510049628506596
-7.63657396,292.87153339385986,7188,359424,1.3719265405088663,8.523857341339387e-06,0.00790671268805454,0.00791523654539588
-7.906544500000001,293.8432095050812,7208,360448,1.379463305696845,0.0032854859898567073,0.005287613765176502,0.00857309975503321
-7.585695499999999,294.7673578262329,7228,361472,1.3755544610321522,-0.0027618507861455225,0.007616670985044038,0.004854820198898516
-8.74080006,295.83974528312683,7248,362496,1.3787689302116632,0.0004114070495311376,0.006482171371317236,0.006893578420848373
-8.660027920000003,296.72633934020996,7268,363520,1.3781844563782215,0.005515810937362564,0.008792342602646386,0.01430815354000895
-8.07888758,297.5876393318176,7288,364544,1.381687879562378,-0.0008479140565322059,0.004585040718666278,0.003737126662134072
-7.34189332,298.3727653026581,7308,365568,1.3771558422595263,0.003896069793668782,0.007579814284326858,0.01147588407799564
-7.97020714,299.1740131378174,7328,366592,1.3787626400589943,-0.001829985370228246,0.007178125652899325,0.005348140282671079
-7.460776480000001,300.00014066696167,7352,367616,1.390171468257904,0.0009925556837619702,0.006346302524434577,0.007338858208196548
-7.696465619999999,300.8095395565033,7372,368640,1.3918465822935104,0.002739457685733172,0.006880218143123784,0.009619675828856956
-7.90035864,301.62237763404846,7392,369664,1.399570168927312,0.0026094231148388377,0.006295535241406469,0.008904958356245309
-8.06870352,302.4416286945343,7412,370688,1.3938561733812094,-0.001092660803607409,0.007329952070904255,0.006237291267296847
-8.0003617,303.21555638313293,7432,371712,1.3884577471762896,-0.00015640928784383138,0.0060644008099188795,0.005907991522075049
-8.85638256,304.0595827102661,7452,372736,1.398245433345437,-0.0005552471963341984,0.006965882037547999,0.006410634841213801
-8.57460378,304.81172227859497,7472,373760,1.4010773710906506,0.0014533561898573712,0.00935288874006801,0.010806244929925383
-8.22659172,305.58620834350586,7492,374784,1.404823549091816,-0.00025342703026311056,0.007143215308133222,0.006889788277870111
-7.43373868,306.3337996006012,7516,375808,1.4184732306748629,0.0022191266660626626,0.0069577055091940565,0.009176832175256718
-7.20577836,307.1896929740906,7536,376832,1.4240386486053467,-6.482995833503847e-05,0.006046344511560164,0.005981514553225126
-8.09005616,308.04897260665894,7556,377856,1.4283545706421137,-0.00022345902917564895,0.006870669742056634,0.006647210712880986
-7.6740622599999995,308.7788004875183,7576,378880,1.4305669032037258,0.003302476889561942,0.007352663066740206,0.010655139956302148
-8.49091246,309.55276322364807,7596,379904,1.429809782654047,0.0037872285510750538,0.005616176273179008,0.009403404824254061
-8.02628,310.413165807724,7616,380928,1.4342980552464724,0.0012758690617449286,0.007778322034937446,0.009054191096682374
-8.26927772,311.19623160362244,7636,381952,1.431863671168685,-0.002021527278412705,0.006956468977477925,0.004934941699065221
-7.83606754,312.45574021339417,7656,382976,1.4313730858266354,0.0011951346129932259,0.006207338787135086,0.007402473400128312
-7.868600879999999,313.4531674385071,7680,384000,1.4390881583094597,-0.0036155483968132117,0.006655590474110795,0.003040042077297584
-7.84395472,314.2667553424835,7700,385024,1.4376446884125471,0.003867419848780567,0.008269066396678681,0.012136486245459249
-8.025279359999999,315.1067531108856,7720,386048,1.4276277720928192,-0.0006633436330421559,0.005523393341718474,0.004860049708676319
-7.565112779999998,315.862429857254,7740,387072,1.4211335238069296,-0.00022020110054456394,0.00812046937244304,0.007900268271898476
-8.34572248,316.7536561489105,7760,388096,1.423468193039298,-0.000584702118980556,0.005733088004490128,0.005148385885509572
-8.47124416,317.5871572494507,7780,389120,1.430908853188157,0.00487207130297242,0.010325347513571614,0.015197418816544035
-8.40849784,318.36331057548523,7800,390144,1.4241317231208086,0.0027069090907372167,0.008472146932035685,0.011179056022772901
-7.876377879999999,319.0862865447998,7820,391168,1.4192304629832506,0.0012944481718727096,0.006252602053791634,0.007547050225664343
-7.67026876,319.8650460243225,7840,392192,1.4230762273073196,-0.0021839788023828967,0.006736607021593954,0.004552628219211058
-7.888790060000002,320.66859579086304,7864,393216,1.4241595715284348,0.0005608168836764808,0.007631987959030084,0.008192804842706566
-7.679562279999999,321.5024290084839,7884,394240,1.4246655125170946,0.004028434026093776,0.00825528194764047,0.012283715973734247
-8.11231466,322.33795619010925,7904,395264,1.4277292769402266,-0.0004626951711657575,0.006608232784856227,0.0061455376136904695
-8.20222266,323.13101387023926,7924,396288,1.429632456973195,0.005174362445476256,0.008412542340010987,0.013586904785487243
-8.465325519999999,323.9509687423706,7944,397312,1.4376541264355183,0.00018790717786787816,0.0071794049381423974,0.007367312116010275
-8.54923138,324.83236265182495,7964,398336,1.4390406403690577,0.001322372978869819,0.007649410863450612,0.008971783842320431
-8.60986642,325.678551197052,7984,399360,1.4405408017337322,0.00491409180218284,0.01020545300525555,0.01511954480743839
-7.88559886,326.49293208122253,8004,400384,1.4514624904841185,0.003994357614370542,0.006059137758711586,0.010053495373082127
-7.45728782,327.3510100841522,8028,401408,1.4530837535858154,8.112131360739209e-05,0.006716278612657334,0.0067973999262647255
-7.514636139999999,328.1667513847351,8048,402432,1.445983625948429,-0.00041193875008785764,0.008678216920088744,0.008266278170000887
-7.7706424400000005,328.9600305557251,8068,403456,1.43987238407135,0.00393215200847644,0.0054134750389494,0.00934562704742584
