total_time,num_episodes,total timesteps,ep_rew_mean,entropy_loss,policy_gradient_loss,value_loss,total_loss
1680.1950578689575,11160,558080,-10.904729040000001,1.5992044359445572,0.0017115780257890576,0.01885385079367552,0.020565428819464576
1681.0865831375122,11180,559104,-10.874044719999997,1.5991572123020887,0.0022703301212220325,0.014428344431507867,0.0166986745527299
1681.9929971694946,11200,560128,-11.094789660000002,1.6043146383017302,0.00193933343921039,0.017848310450062854,0.019787643889273246
1682.8865735530853,11220,561152,-11.40147754,1.6013173628598452,0.001073248404342878,0.015433216814926709,0.016506465219269587
1683.775200843811,11240,562176,-11.36371352,1.5974471978843212,0.002820539780105029,0.017088247606807272,0.019908787386912305
1684.680895805359,11264,563200,-11.625378940000001,1.5946535021066666,-0.00016322090582358958,0.014130533098068554,0.013967312192244966
1685.575130701065,11284,564224,-11.983417339999999,1.5898821167647839,-0.002423143470355833,0.018096164754751953,0.01567302128439612
1686.4752731323242,11304,565248,-11.322699559999998,1.5871736165136099,0.005132979631428558,0.016360676285330555,0.021493655916759113
1687.3646059036255,11324,566272,-10.79745308,1.5903211813420057,3.559129127625536e-05,0.012872805829829304,0.012908397121105558
1688.2722988128662,11344,567296,-11.201397779999997,1.5908773466944695,-0.0015959736355575086,0.017073552535293857,0.015477578899736348
1689.1459636688232,11364,568320,-11.600283039999999,1.595431724563241,-0.0013062029211977878,0.016890831553610042,0.015584628632412254
1690.0355861186981,11384,569344,-11.66030004,1.6093397345393896,0.0013045134255838366,0.017160434894321952,0.01846494831990579
1690.9245178699493,11404,570368,-11.071359,1.6117997076362371,-0.002089910523713168,0.016286931528156856,0.014197021004443687
1691.8241884708405,11424,571392,-11.022581799999998,1.6063483692705631,0.0021854606820043867,0.014885798273098771,0.017071258955103162
1692.7197921276093,11448,572416,-11.658865100000003,1.6061320919543505,-0.002254913685357812,0.0167702951694082,0.014515381484050389
1693.6114106178284,11468,573440,-11.154599359999999,1.6019453629851341,9.381911349072482e-05,0.023547811069875024,0.023641630183365746
1694.5041599273682,11488,574464,-10.949970560000002,1.6147569734603167,-0.0013025311405306472,0.015303371870686533,0.014000840730155886
1695.4079866409302,11508,575488,-10.34552548,1.6184686124324799,-0.000454913732173411,0.014852179887384409,0.014397266155210997
1696.3046033382416,11528,576512,-10.10081544,1.6230187490582466,0.0002624622852738065,0.014246146783989388,0.014508609069263195
1697.210099697113,11548,577536,-9.39664326,1.62153759598732,0.003608667281930534,0.013936919360276079,0.017545586642206613
1698.1049072742462,11568,578560,-9.83076538,1.6174323055893183,-0.003183042896214766,0.01165421018959023,0.008471167293375464
1698.9935586452484,11588,579584,-9.81455198,1.6135852057486773,0.001065350185748638,0.011315170255329576,0.012380520441078215
1699.896152973175,11612,580608,-10.755475019999999,1.6160955429077148,0.0026963025024904627,0.017462507497839397,0.02015881000032986
1700.7975504398346,11632,581632,-11.149805800000001,1.6154601238667965,0.0012889092485230107,0.018814222818036797,0.02010313206655981
1701.7103610038757,11652,582656,-10.94607922,1.6131563186645508,0.0019530889783283953,0.01886614459363045,0.020819233571958848
1702.6161823272705,11672,583680,-11.27452854,1.6165397446602583,0.002040193989528336,0.015513203068621806,0.017553397058150143
1703.5477113723755,11692,584704,-10.7746864,1.61269555054605,0.001163197900350719,0.01627590308271465,0.017439100983065368
1704.4601106643677,11712,585728,-11.047262680000001,1.6115259807556868,0.0002525204053114064,0.017945081683137687,0.018197602088449092
1705.40292096138,11732,586752,-10.3733016,1.6114061903208494,-0.00120615373992515,0.0167757279741636,0.01556957423423845
1706.3341987133026,11752,587776,-9.801019020000002,1.6085214093327522,0.003733788787127969,0.012698650723905303,0.01643243951103327
1707.272711277008,11776,588800,-9.701600760000002,1.614436086267233,0.0034751521273519393,0.013452322093144176,0.016927474220496112
1708.1972465515137,11796,589824,-9.7614871,1.6198088061064482,0.00024593635467489024,0.015422690587001853,0.015668626941676745
1709.1327259540558,11816,590848,-9.924072180000001,1.6226187068969011,0.004753977457395203,0.013750698775766068,0.018504676233161273
1709.9987432956696,11836,591872,-10.14588952,1.6186239644885063,-0.0002907199122114938,0.014578865680960007,0.014288145768748513
1710.9601142406464,11856,592896,-10.529938720000002,1.6212308425456285,0.002839746072704933,0.014275210940468241,0.017114957013173174
1711.9834909439087,11876,593920,-10.3691962,1.6278343386948109,0.0018711329490821642,0.015434326003742171,0.017305458952824336
1712.9089312553406,11896,594944,-9.64567898,1.6269903313368559,-0.0026066922355334364,0.016076142728707055,0.013469450493173617
1713.8933351039886,11916,595968,-10.38001452,1.6287962719798088,-0.00518595701154545,0.012329161452726112,0.007143204441180661
1714.9235484600067,11936,596992,-10.27297466,1.6309585403651,0.004219611549579425,0.016862128792126896,0.02108174034170632
1716.0186684131622,11960,598016,-10.463122779999999,1.6210163924843073,0.0017744842193953168,0.017321562823781278,0.019096047043176592
1717.010184764862,11980,599040,-10.807404499999997,1.615512317046523,0.004377629279336879,0.01849998812394915,0.022877617403286032
1717.9869813919067,12000,600064,-10.44968356,1.6122302897274494,0.0034935421368858417,0.015669762602556148,0.019163304739441993
1718.9852888584137,12020,601088,-10.676356760000001,1.610676208510995,-0.001579625314134109,0.016780698013462825,0.015201072699328718
