ep_rew_mean,total timesteps,num_episodes,total_time,total_loss,value_loss,entropy_loss,policy_gradient_loss
-8.58159608,316416,6328,204.0878074169159,0.01021532308435992,0.006939818922546692,1.100582355633378,0.0032755041618132284
-7.930914960000001,317440,6348,204.67865896224976,0.011064495661174768,0.00983510210426175,1.1006480120122433,0.001229393556913018
-8.48604482,318464,6368,205.3522548675537,0.008856006979067518,0.005559423461818369,1.1077089123427868,0.00329658351724915
-8.86678808,319488,6388,205.93878698349,0.01124829046441852,0.008303397749841679,1.1135065164417028,0.0029448927145768423
-8.3172097,320512,6408,206.57682585716248,0.016650391437371844,0.008165046165231615,1.1190578937530518,0.008485345272140229
-7.76881742,321536,6428,207.2425992488861,0.009848147574488904,0.006786757065128768,1.1301996652036905,0.0030613905093601363
-7.311253419999999,322560,6448,207.87620377540588,0.012599521748418694,0.005660278247887618,1.1387984491884708,0.006939243500531078
-7.921800879999999,323584,6468,208.55565524101257,0.006786577205659753,0.006679447502392577,1.1286149267107248,0.00010712970326717634
-8.59519684,324608,6492,209.3182065486908,0.01161465799097327,0.007888112355431076,1.1263481862843037,0.003726545635542194
-8.79396348,325632,6512,210.10338711738586,0.009115762597684285,0.00855662990215933,1.1262945514172316,0.0005591326955249564
-8.2160067,326656,6532,210.7793834209442,0.0062500904341889416,0.007270416552273673,1.1237687692046165,-0.0010203261180847319
-7.907150139999999,327680,6552,211.46644067764282,0.008576745783698752,0.0060759640309697716,1.1264509968459606,0.0025007817527289804
-8.156680380000001,328704,6572,212.16900491714478,0.01132855840178508,0.0077418964174285065,1.1244309563189745,0.0035866619843565734
-7.670700499999999,329728,6592,213.01292252540588,0.01209314760386375,0.0060713743514497764,1.1150095127522945,0.0060217732524139745
-7.902659299999999,330752,6612,213.8932285308838,0.009912857255334964,0.005552884753342369,1.1198409460484982,0.004359972501992596
-8.24473418,331776,6632,214.59474658966064,0.007412039721438008,0.006490854282674263,1.128232466056943,0.000921185438763745
-8.1872122,332800,6656,215.28748869895935,0.013029015976590952,0.007071325500874082,1.1314595770090818,0.00595769047571687
-8.792374220000001,333824,6676,215.91429615020752,0.01568493449840834,0.0069815100978303235,1.128724567592144,0.008703424400578015
-8.593174439999999,334848,6696,216.57227778434753,0.01627063352357468,0.009370887102704728,1.1251228097826242,0.00689974642086995
-8.485090479999998,335872,6716,217.19454336166382,0.003231901711112788,0.006561184884048998,1.1245477702468634,-0.0033292831729362093
-7.814797020000001,336896,6736,217.81128025054932,0.007607114365549878,0.0060430737139540724,1.1221248023211956,0.0015640406515958054
-7.484596560000001,337920,6756,218.4491617679596,0.012224127720582182,0.006091081078920979,1.122874815016985,0.006133046641661203
-7.362921520000001,338944,6776,219.10753178596497,0.009899062419173986,0.006047714514352265,1.127643145620823,0.00385134790482172
-7.573337839999999,339968,6796,219.79465866088867,0.01486707603020103,0.005934526187047595,1.1343618799000978,0.008932549843153434
-7.660935879999999,340992,6816,220.41584300994873,0.019370731817971627,0.009215677429892821,1.138736305758357,0.010155054388078807
-7.55973492,342016,6840,221.02163434028625,0.013411676120944974,0.007668415983062005,1.1366396490484476,0.005743260137882971
-7.49881884,343040,6860,221.64152216911316,0.014538432577244732,0.0075450991607795,1.1285031959414482,0.006993333416465231
