ep_rew_mean,total timesteps,total_time,num_episodes,entropy_loss,policy_gradient_loss,value_loss,total_loss
126.51453216,278528,390.17358350753784,276,-1.007824029121548,0.0005608235806481217,0.1318196261603589,0.132380449741007
128.83180562,286720,403.80224204063416,284,-0.9901680716779083,-0.0003181491164961885,0.15358959359000438,0.1532714444735082
133.36576558000002,294912,415.88484597206116,292,-0.9696762428153306,-0.0003975491824353308,0.17474691085080848,0.17434936166837317
135.85487296000002,303104,426.5581295490265,300,-0.9463912538718432,-0.00036522215040879415,0.17035043324503932,0.16998521109463055
139.21185474,311296,437.3666820526123,308,-0.9317495551891625,0.00037919552402719065,0.3979692892404273,0.3983484847644545
142.10230412,319488,450.35934042930603,316,-0.9163346330169588,0.0002645394801418236,0.4640856295751291,0.464350169055271
145.34087362,327680,462.79408621788025,324,-0.9143999830354005,-0.0005874118438611129,0.3413187465266674,0.3407313346828063
147.45028896,335872,473.6370584964752,332,-0.9149769570212811,-0.0002645464407151791,0.38970323522080436,0.3894386887800892
150.11064462000002,344064,485.05081963539124,344,-0.9029178749769926,0.0004359333341745531,0.4775296157815319,0.47796554911570643
153.42354524,352256,496.7461290359497,352,-0.8908567596226931,-0.00038088262038595916,0.6609845147671877,0.6606036321468017
156.12976713999998,360448,508.5524458885193,360,-0.8876233425922692,0.0008664895905231788,0.4826311914759572,0.4834976810664804
158.94388782,368640,520.5809540748596,368,-0.8797452745027841,0.0006631978197811408,0.49315622931026154,0.4938194271300427
161.26833662,376832,533.0283284187317,376,-0.8919128294568509,0.0006265146190639721,0.488948165900365,0.4895746805194289
163.42319546000002,385024,544.868846654892,384,-0.8916426575277001,-0.0003395305503644909,0.4688042458787095,0.468464715328345
166.60762472000002,393216,555.7229838371277,392,-0.8758965360466391,-0.00040018133585501063,0.5057406963096582,0.5053405149738033
168.67529901999998,401408,566.2078812122345,400,-0.8726969045121222,0.0001361742391357783,0.49343087821616793,0.49356705245530363
169.29095316000002,409600,578.076278924942,408,-0.8811840598937124,0.00045579244470210343,0.5276608593136188,0.528116651758321
170.42507166,417792,591.1379888057709,416,-0.8749831147957593,0.00018475664169757724,0.5538478004280478,0.5540325570697453
170.52432982,425984,602.8362481594086,424,-0.8516014063730836,0.0011172727110994047,0.4754411477493704,0.4765584204604698
170.39271327999998,434176,613.7439939975739,432,-0.8341293771285564,0.000640249112083027,0.48415279034234115,0.48479303945442426
170.36912672,442368,624.7294824123383,440,-0.8308960563037544,0.000685993157243387,0.4453441529411066,0.44603014609834996
168.76762022,450560,636.8619546890259,448,-0.8165504610165953,-0.0001524561481479699,0.5333826696856704,0.5332302135375224
169.19098489999996,458752,649.4419445991516,456,-0.8201654239557683,0.0006915725952054239,0.580046390935604,0.5807379635308094
168.55242278000003,466944,661.7594747543335,464,-0.8397985650692135,0.0008096979300901917,0.6130807455556351,0.6138904434857253
168.63554794000004,475136,672.7308859825134,472,-0.8644160858355463,0.00039570928140000015,0.6321475523276604,0.6325432616090604
168.90962744,483328,683.3597152233124,480,-0.8662195064127445,-0.0002562033413730675,0.6682730355139939,0.6680168321726208
168.80338497999998,491520,696.1015403270721,488,-0.8710829319898039,0.0002496168714578259,0.5997167381254258,0.5999663549968836
168.17312019999997,499712,709.7085971832275,496,-0.8932153908535838,0.000700411912067471,0.6646072578572785,0.6653076697693459
166.64556198,507904,720.3643250465393,504,-0.887064681109041,0.0003249159644550117,0.6457130230366601,0.6460379390011152
164.53814069999996,516096,731.3234021663666,516,-0.8778245411813259,-0.0005996143215890174,0.734410931399907,0.7338113170783179
163.3023603,524288,744.2668824195862,524,-0.8826622616965324,-0.0006344980838106221,1.081670721829869,1.0810362237460585
162.81781598,532480,756.8265330791473,532,-0.8725150299724191,0.0004087913326694723,0.9935796521225712,0.9939884434552406
163.54728992,540672,768.1598753929138,540,-0.8478665774222464,-0.0003478710493392853,0.8336014666660049,0.8332535956166656
164.13739052,548864,779.4672493934631,548,-0.828366476483643,-0.0001016226443054262,0.8549310520567814,0.8548294294124762
164.6194019,557056,790.6998019218445,556,-0.8373162062838674,0.0012077723772919205,1.0150281454698415,1.0162359178471334
164.3899912,565248,803.7700848579407,564,-0.865215204982087,-2.78365874123714e-05,1.1005490717681823,1.10052123518077
163.12554058,573440,816.5291800498962,572,-0.8852784232702107,0.00029884043216815346,1.0268529621433118,1.0271518025754798
162.07054386000002,581632,826.8945915699005,580,-0.8829555642791093,-0.0002908143421704298,1.051019942095445,1.0507291277532746
159.25450326,589824,838.0611867904663,588,-0.8773331175558269,0.0004325075673717411,0.8562283025748911,0.8566608101422629
158.37375536000002,598016,850.9398396015167,596,-0.8646902851760387,-0.0002166658330215412,0.8575873968176893,0.8573707309846677
159.6313937,606208,862.705689907074,604,-0.8330130354035645,-0.0005379454444139528,1.068498635297874,1.0679606898534602
161.02951668,614400,874.2138783931732,612,-0.8297099841292948,0.001065508116423801,1.1704974547858,1.171562962902224
163.74056376,622592,885.6318712234497,620,-0.8312017834745348,0.0006515928279977714,1.1645298290066421,1.16518142183464
167.19057146,630784,896.9159882068634,628,-0.8167094890028238,0.00012970435478868212,1.1639198480144841,1.1640495523692729
172.6533628,638976,909.6456060409546,636,-0.8036579809617251,0.0005020167514708429,1.1478382908884668,1.1483403076399377
177.04216780000002,647168,921.4440486431122,644,-0.8030514558777213,0.0003259809943286645,1.1634458945438382,1.163771875538167
180.35518546,655360,933.7909662723541,652,-0.7953769431449473,0.0005921209711941342,1.1386015124735422,1.1391936334447366
184.20502546,663552,944.4177663326263,660,-0.780263704014942,0.00036656919696814163,1.1618723542109364,1.1622389234079047
186.96994668000002,671744,954.8026647567749,668,-0.7773693360388279,0.0008947628093735742,1.1896938389661955,1.1905886017755691
189.13997322,679936,968.4165062904358,676,-0.7770158808678389,0.0007366196611703861,1.193133889415185,1.1938705090763553
189.92069146000003,688128,980.8563184738159,688,-0.772526583308354,0.000706071610186829,1.2556013801979133,1.2563074518081003
186.23160810000002,696320,991.6596114635468,696,-0.7635282007046044,0.0002646514450068082,1.6548579520662314,1.6551226035112383
186.18520732000002,704512,1002.5129153728485,704,-0.7449692601338029,0.0007380431252341776,1.1427950868630432,1.1435331299882772
186.19471434,712704,1013.8115050792694,712,-0.7325310710817575,0.0004986721297385276,1.2354839340638137,1.2359826061935522
187.50334062,720896,1026.9899826049805,720,-0.7118311624974012,0.0007715486305262772,1.399337076206575,1.4001086248371013
186.65539244000004,729088,1039.139886856079,728,-0.7084812601562589,0.0009619354910226287,1.3090005151112565,1.3099624506022791
188.19706506000003,737280,1050.0653903484344,736,-0.7165807575918735,0.0010145915893742246,1.327624422329245,1.3286390139186193
192.61518736000002,745472,1060.9685411453247,744,-0.7101517683826387,0.0005141416914069165,1.334706137298781,1.3352202789901877
194.34865632000003,753664,1073.8062448501587,752,-0.7090566750150173,0.0009697206007753034,1.3100223363537224,1.310992056954498
194.00024394,761856,1086.838241815567,760,-0.7149939779192209,0.0011477764484056924,1.3489670487731928,1.3501148252215984
193.01713782000002,770048,1097.8855800628662,768,-0.7169384581968188,0.0007547454135800691,1.3405082094512182,1.341262954864798
192.49606552,778240,1108.3679792881012,776,-0.7081546713132412,0.0001167391633929184,1.2538565123264562,1.2539732514898492
193.02899508,786432,1119.3846306800842,784,-0.7001951470971107,-6.353840685775913e-05,1.350400303353672,1.3503367649468143
192.98809531999999,794624,1131.6059546470642,792,-0.6981119470670819,-0.00016648279708311565,1.3922705450473587,1.3921040622502754
192.15094527999997,802816,1145.11510014534,800,-0.6918470914941282,0.0006673109519985687,1.313459878208232,1.3141271891602306
189.60167879999997,811008,1155.5073051452637,808,-0.69232257893309,0.000461928402495337,1.5330101073239348,1.5334720357264302
189.4958358,819200,1166.2796425819397,816,-0.687837421009317,0.0008343582665408958,1.5267946722451597,1.5276290305117006
188.9668654,827392,1177.1920671463013,824,-0.6861632987856865,0.000571789050705052,1.4818290630748379,1.482400852125543
188.54459724,835584,1190.259323835373,832,-0.6717114977072924,0.0006689753642588331,1.5643251437271828,1.5649941190914416
188.34890576,843776,1203.471798658371,840,-0.6547229462768882,0.0010264979715045633,1.398990705239703,1.4000172032112075
189.47538243999995,851968,1214.535570383072,848,-0.6438765434548259,0.0008422938083159651,1.5712816887680674,1.5721239825763835
194.42589256000002,860160,1225.1894011497498,860,-0.6370091189164668,0.00026882966435964943,1.4271841484733159,1.4274529781376755
196.61719529999993,868352,1236.1026728153229,868,-0.6308223258703947,0.00030467669804092176,1.779759370609827,1.780064047307868
197.67862276000002,876544,1248.7783200740814,876,-0.6366310098208487,0.000984456657282856,1.4192309178091818,1.4202153744664647
199.33088516,884736,1262.4045696258545,884,-0.6392924587242306,0.0008360815471668608,1.4626492303679697,1.4634853119151365
201.12551145999998,892928,1274.3389675617218,892,-0.6513272153213621,0.00045809818684036836,1.4661876453988953,1.4666457435857356
202.10564414,901120,1285.1578385829926,900,-0.6569686371833086,0.0006666533970167844,1.5355114104197127,1.5361780638167297
201.87656538000002,909312,1295.6003637313843,908,-0.6417303387541324,0.0005948902281450637,1.5351741675069206,1.5357690577350656
202.29226804,917504,1306.1643233299255,916,-0.6202993440907448,0.00013971518108159476,1.5687662961849127,1.5689060113659945
201.31904504000002,925696,1319.459138393402,924,-0.6085703385993838,0.0005453272941435186,1.5252492079773219,1.5257945352714652
200.85443576,933888,1332.186192035675,932,-0.5948931311722845,0.000913088630487318,1.466031727020163,1.4669448156506504
201.21953956000002,942080,1342.6862983703613,940,-0.5769893631339074,-5.079061334859735e-05,1.4603640105575324,1.4603132199441835
200.92384334,950272,1353.2850620746613,948,-0.5595197622198611,0.0004281089366533537,1.4999778846482514,1.5004059935849046
202.56591774,958464,1365.4882667064667,956,-0.5482174217235297,0.001849144734476712,1.4259186773677357,1.4277678221022123
202.38849253999996,966656,1377.994556427002,964,-0.5364013003185392,0.0002505341341564253,1.4930965494917472,1.4933470836259037
204.62279560000002,974848,1389.6572904586792,972,-0.5342510390561074,0.001305862574558815,1.699192798693548,1.7004986612681066
206.94064072,983040,1400.8429374694824,980,-0.5272595280781388,0.0007536733501484396,1.449481820393703,1.4502354937438515
210.20467592,991232,1412.1653311252594,988,-0.5112497435417026,0.000836166783477223,1.614725118028582,1.615561284812059
211.95623494,999424,1425.9292931556702,996,-0.4971378306625411,0.0009640933270079781,1.5518463804823113,1.5528104738093194
213.98258452000002,1007616,1438.0085020065308,1004,-0.49399891439825294,0.0019131920184286798,1.719166833072086,1.7210800250905145
