novelty,n_koeff,reward,total_time,iteration
0.1591599706211758,0.7,877.9,464.3723258972168,286
0.17437495589993876,0.6499999999999999,863.6,465.5092408657074,287
0.19290373123797785,0.5999999999999999,848.36,466.4701235294342,288
0.17402476584123133,0.5499999999999998,835.32,467.48290753364563,289
0.19834909461627706,0.49999999999999983,824.66,468.53380393981934,290
0.1435944532709769,0.44999999999999984,815.32,469.8322491645813,291
0.13563096942910768,0.39999999999999986,811.04,471.2783839702606,292
0.14469248584414263,0.34999999999999987,811.04,472.84054946899414,293
0.12488181054996478,0.2999999999999999,811.04,474.4636027812958,294
0.09424163726184456,0.2499999999999999,811.04,476.1674816608429,295
0.05612947088486773,0.1999999999999999,811.04,477.96382999420166,296
0.08179001802409683,0.1499999999999999,811.04,479.73735904693604,297
0.02838712756999796,0.09999999999999991,811.04,481.7165939807892,298
0.027473125730871174,0.049999999999999906,811.04,483.7123649120331,299
0.032079957664283086,0.0,811.04,485.8079762458801,300
0.02805418286363573,0.0,811.04,487.69485807418823,301
0.02221969395027577,0.0,811.04,489.64138174057007,302
0.018351915459739698,0.0,811.04,491.4675693511963,303
0.025060816127667446,0.0,811.04,493.37837743759155,304
0.017051903201406624,0.0,811.04,495.21556282043457,305
0.027005240314629645,0.0,811.04,496.95912647247314,306
0.017027519540737703,0.0,811.04,498.71861004829407,307
0.01394175230372723,0.0,811.04,500.51278257369995,308
0.012414105437820334,0.0,811.04,502.41470646858215,309
0.01430135542658158,0.0,811.04,504.33128237724304,310
0.016364292928786342,0.0,811.04,506.25763726234436,311
0.012868513394428384,0.0,811.04,508.32002663612366,312
0.009819605642710049,0.0,811.04,510.4881627559662,313
0.013614000134110904,0.0,811.04,512.4246213436127,314
0.0158893630625956,0.0,811.04,514.269679069519,315
0.013854171294765887,0.0,811.04,516.1153814792633,316
0.01887922903644932,0.0,811.04,517.9509871006012,317
0.018490468020686567,0.0,811.04,519.7891206741333,318
0.019108280884189806,0.0,811.04,521.695921421051,319
0.02513616692898641,0.0,811.04,523.6224846839905,320
0.02275120939753777,0.0,811.04,525.4764466285706,321
0.014882087224332465,0.05,811.04,527.3567683696747,322
0.012272734784827466,0.0,811.04,529.386753320694,323
0.012743412829687597,0.0,811.04,531.4724495410919,324
0.010668702378242145,0.0,811.04,533.3131265640259,325
0.012278608751367364,0.0,811.04,535.1506345272064,326
0.013957266300077742,0.0,811.04,536.9253475666046,327
0.012919709337867577,0.0,811.04,538.7624807357788,328
0.010111109901060865,0.0,820.68,540.6349170207977,329
0.011845833006545894,0.0,837.4,542.4119732379913,330
0.012316811156521626,0.0,852.66,544.2673900127411,331
0.01615846240824686,0.0,868.66,546.2691648006439,332
0.014461135405502644,0.0,885.44,548.143363237381,333
0.015046427449055986,0.05,901.66,550.1818435192108,334
0.019352712814437588,0.1,917.42,552.1304585933685,335
0.01768688604627432,0.15000000000000002,933.14,554.2557020187378,336
0.014232614748362649,0.2,947.44,556.2123799324036,337
0.013142790692734536,0.25,962.68,558.0796258449554,338
0.010378328338426614,0.3,975.72,559.9866609573364,339
0.01111541967992414,0.35,986.38,561.8828418254852,340
0.011800020721325773,0.39999999999999997,995.72,563.8241944313049,341
0.016607749274418826,0.44999999999999996,1000.0,565.8291532993317,342
0.014670375757835741,0.49999999999999994,1000.0,567.8673655986786,343
0.011047484016853508,0.5499999999999999,1000.0,570.0758674144745,344
0.013853795549838748,0.49999999999999994,1000.0,572.1990194320679,345
0.015535718363354094,0.5499999999999999,1000.0,574.0469145774841,346
0.015480595613640052,0.6,1000.0,575.9442827701569,347
0.015180499156144202,0.65,1000.0,577.8711633682251,348
0.01569031125419728,0.7000000000000001,1000.0,579.8349940776825,349
0.014165907605188655,0.7500000000000001,1000.0,582.0594267845154,350
0.021916795037415827,0.8000000000000002,1000.0,583.8155183792114,351
0.017539195494730146,0.8500000000000002,1000.0,585.6613726615906,352
0.012150672384560787,0.9000000000000002,1000.0,587.5519840717316,353
0.017125367208124707,0.9500000000000003,1000.0,589.4061896800995,354
0.01939691055138715,1.0000000000000002,1000.0,591.2587110996246,355
0.014091984345577497,1.0500000000000003,1000.0,593.1245646476746,356
0.02393556771897053,1.0000000000000002,1000.0,595.0050332546234,357
0.035024942479909636,0.9500000000000002,1000.0,596.8551480770111,358
0.06314263135234661,0.9000000000000001,1000.0,598.7625803947449,359
0.09362499048079428,0.8500000000000001,1000.0,600.5146205425262,360
0.09437803129264283,0.8,1000.0,602.1600790023804,361
0.12064153256984181,0.75,1000.0,603.7226889133453,362
0.1353970460030835,0.7,982.04,605.162680387497,363
0.15371382057598698,0.6499999999999999,965.02,606.4018335342407,364
0.16902373866085976,0.5999999999999999,947.0,607.3976106643677,365
0.1475830375855541,0.5499999999999998,939.72,608.5153961181641,366
0.1314919918315716,0.49999999999999983,923.12,609.7285990715027,367
0.1379661641413811,0.44999999999999984,905.72,610.8698256015778,368
0.1244047932090286,0.39999999999999986,905.72,612.0492894649506,369
0.10071461511073208,0.34999999999999987,905.72,613.6132760047913,370
0.07093043029582873,0.2999999999999999,905.72,615.2460949420929,371
0.07717284730669198,0.2499999999999999,905.72,616.9340801239014,372
0.08446817059761186,0.1999999999999999,905.72,618.5779955387115,373
0.05628240888783275,0.1499999999999999,905.72,620.30406665802,374
0.06836968933348438,0.09999999999999991,905.72,622.0685811042786,375
0.06337309977589366,0.049999999999999906,905.72,623.7665476799011,376
