n_koeff,total_time,reward,novelty,iteration
3.1500000000000066,675.4328951835632,443.362591716116,0.039854688466096216,4510
3.1000000000000068,675.5709276199341,444.8555262607135,0.09240702690512317,4511
3.1000000000000068,675.7337186336517,452.85092601528123,0.04290184767643283,4512
3.1000000000000068,675.8561446666718,448.8256617179911,0.05375067775518305,4513
3.1000000000000068,676.0344970226288,450.1265695278739,0.08988657095404307,4514
3.1000000000000068,676.1725025177002,443.4264903867668,0.08267545902702592,4515
3.050000000000007,676.3196074962616,440.8190697712847,0.06358740456795606,4516
3.050000000000007,676.5044703483582,444.8907239632067,0.09458547705286331,4517
3.050000000000007,676.6581301689148,436.71253695347104,0.03649785205342676,4518
3.050000000000007,676.8208608627319,435.2250251033511,0.07245492429636732,4519
3.050000000000007,676.9745209217072,447.85085566705885,0.039065818360276824,4520
3.000000000000007,677.1215949058533,449.33110655113757,0.08977660665098203,4521
3.000000000000007,677.306476354599,449.13418934750206,0.11467434303564049,4522
3.000000000000007,677.4601020812988,447.84214795351164,0.037118316426354624,4523
3.000000000000007,677.6228272914886,452.5209028043873,0.036587890085139824,4524
3.000000000000007,677.7764534950256,449.73765003316555,0.03804996842829653,4525
2.9500000000000073,677.9235622882843,444.75740691938734,0.08206926242097662,4526
2.9500000000000073,678.0615620613098,447.1801457828299,0.03523715485468004,4527
2.9500000000000073,678.20867228508,446.24383141500215,0.03961720917242552,4528
2.9500000000000073,678.362336397171,446.230895036203,0.02696128930079393,4529
2.9500000000000073,678.5094089508057,438.97794167198117,0.04407852107826637,4530
2.9000000000000075,678.6474776268005,432.84995408344366,0.10677393640457378,4531
2.9000000000000075,678.7945907115936,434.52441266302077,0.11444521657762174,4532
2.9000000000000075,678.9639041423798,441.9422867645291,0.06760418529223629,4533
2.9000000000000075,679.1110181808472,444.3741148211768,0.08171995855356579,4534
2.9000000000000075,679.2490119934082,434.73013784434517,0.11102532213634206,4535
2.8500000000000076,679.3961217403412,441.6222095950756,0.07679301755152636,4536
2.8500000000000076,679.549736738205,451.2789582715524,0.09805347426869707,4537
2.8500000000000076,679.7125072479248,454.9968076534523,0.04192406309453852,4538
2.8500000000000076,679.8505370616913,454.443959713602,0.10660880839085092,4539
2.8500000000000076,680.0133085250854,453.1560987825501,0.09657372705979116,4540
2.800000000000008,680.1669340133667,451.1153609918989,0.09124262411117812,4541
2.800000000000008,680.3141419887543,454.64951028978345,0.11180104101432702,4542
2.800000000000008,680.4521522521973,453.52162165281356,0.030254634483764642,4543
2.800000000000008,680.599338054657,446.27830197294315,0.12518828094096246,4544
