num_episodes,total timesteps,total_time,ep_rew_mean,total_loss,entropy_loss,value_loss,policy_gradient_loss
2803,516096,376.87611508369446,539.2,14.960454062788877,0.12585466355085373,14.945619732141495,0.014834330647382047
2808,517120,377.6155548095703,460.42,11.328307360636451,0.13785565085709095,11.309957787394524,0.018349573241926133
2813,518144,378.39430952072144,379.32,7.3880019766332365,0.14546588622033596,7.383453890681267,0.0045480859519693205
2816,519168,379.1424481868744,332.1,9.982572648739502,0.14886673539876938,9.982267431914806,0.00030521682469611064
2817,520192,379.92533588409424,319.38,3.6586327456555656,0.15118670836091042,3.6477487292140722,0.01088401644149306
2817,521216,380.6726360321045,319.38,0.894097830264093,0.14425024390220642,0.8895673840306699,0.004530446233423096
2818,522240,381.4111518859863,319.38,0.08362651896524981,0.1402963176369667,0.10009804129367694,-0.016471522328427135
2820,523264,382.1942472457886,319.38,4.502089290656411,0.14615493826568127,4.50178979919292,0.0002994914634902588
2821,524288,382.9695565700531,319.38,8.806970658959859,0.14830944500863552,8.808350966311991,-0.001380307352134001
2821,525312,383.73306918144226,319.38,4.296114842175118,0.16046440228819847,4.299630936351605,-0.0035160941764863047
2822,526336,384.5285692214966,319.38,0.051035465583015166,0.16369595378637314,0.05575792770832777,-0.004722462125312602
2824,527360,385.3162651062012,319.38,4.398285647725284,0.16988699324429035,4.402553366147913,-0.004267718422628872
2825,528384,386.1217215061188,334.24,7.745971561733647,0.16810283809900284,7.742475432343781,0.0034961293898654435
2825,529408,386.8343725204468,334.24,4.222104331685483,0.16294108144938946,4.22117794805672,0.0009263836287633976
2827,530432,387.544970035553,344.2,0.018326845354793852,0.15862908959388733,0.019934449330321513,-0.0016076039755276597
2828,531456,388.3201355934143,357.52,7.814543655859962,0.1630120649933815,7.815552023239434,-0.001008367379471644
2829,532480,389.07973742485046,372.48,4.12129874560516,0.16341432742774487,4.119410874787718,0.0018878708174424892
2829,533504,389.8861815929413,372.48,4.031888864363097,0.18531174957752228,4.031352473655716,0.0005363907073812093
2831,534528,390.57661509513855,405.58,0.033806155245767286,0.18569396995007992,0.03121503713191487,0.0025911181138524165
2832,535552,391.4220960140228,423.18,5.523733520077957,0.17516021616756916,5.513467780314386,0.010265739763570399
2833,536576,392.25198221206665,439.64,4.0207093370589675,0.1582234390079975,4.0223826977889985,-0.0016733607300313971
2833,537600,393.02270317077637,439.64,3.5864930427049924,0.15292688086628914,3.5878676413558424,-0.001374598650849908
2835,538624,393.7600464820862,474.7,0.07167640876014333,0.16304930672049522,0.0780635008122772,-0.006387092052133863
2836,539648,394.5488655567169,491.34,9.190490559912968,0.1541403215378523,9.195470073260367,-0.004979513347398162
2837,540672,395.3108425140381,508.24,4.760916850168145,0.14367279596626759,4.763122545788065,-0.0022056956199201522
2837,541696,396.05371832847595,508.24,3.0028669467501024,0.14148196205496788,3.0090455191675574,-0.006178572417454724
2839,542720,396.81116366386414,542.0,0.05903219776806179,0.14010092616081238,0.07194934511790052,-0.01291714734983874
2841,543744,397.6210651397705,576.1,8.378771863996109,0.14079847745597363,8.38032497256063,-0.001553108564520797
2841,544768,398.3906977176666,576.1,10.27328210193107,0.1454285867512226,10.27521721366793,-0.0019351117368605216
2842,545792,399.12375688552856,593.06,0.03727589869489148,0.14491100050508976,0.0434761309879832,-0.006200232293091715
2843,546816,399.92472743988037,609.02,5.217676929425243,0.12462555430829525,5.219479142688215,-0.001802213262971005
2845,547840,400.6977677345276,643.46,5.220628022617506,0.11192157492041588,5.221817768062465,-0.0011897454449594585
2845,548864,401.4527623653412,643.46,10.134221541630989,0.10466204583644867,10.138900347985327,-0.0046788063543374715
2848,549888,402.2338538169861,677.5,0.06508590907165088,0.10288487561047077,0.07178820332046598,-0.0067022942488151075
2849,550912,402.972314119339,693.84,10.15479868691422,0.09510069526731968,10.148061130195856,0.006737556718362533
2849,551936,403.7198474407196,693.84,5.944351324616025,0.09351122006773949,5.945964757120237,-0.0016134325042121117
2849,552960,404.48849058151245,693.84,0.024449605159655233,0.12422866187989712,0.028514233548776247,-0.004064628389121015
2852,553984,405.19546723365784,744.54,0.09861402253501605,0.13043360225856304,0.11032914445968345,-0.011715121924667386
2853,555008,405.90823769569397,760.92,14.614223189587427,0.13165757805109024,14.60940196737647,0.004821222210957616
2853,556032,406.62068486213684,760.92,5.411476329893902,0.14604402147233486,5.41098419832997,0.0004921315639320443
2853,557056,407.3290185928345,760.92,0.08910186099196116,0.1503569781780243,0.09351261128904298,-0.004410750297081817
2856,558080,408.1109564304352,808.82,0.024553875300517156,0.15892824158072472,0.02854722092160955,-0.003993345621092395
2857,559104,408.8696117401123,825.66,16.60222927612833,0.152838584035635,16.603815153241158,-0.0015858771128252835
2857,560128,409.6270568370819,825.66,5.524763766604369,0.15982202999293804,5.526590895373374,-0.0018271287690045128
2857,561152,410.3655962944031,825.66,0.015062166685543582,0.16582448408007622,0.016735377146687824,-0.0016732104611442407
2860,562176,411.05827045440674,872.4,0.0034526692220264903,0.17677798308432102,0.006726528652507113,-0.0032738594304806226
2861,563200,411.7756025791168,888.92,16.108961200939376,0.18688412196934223,16.109202694147825,-0.0002414932084473371
2861,564224,412.56425166130066,888.92,5.239993093022032,0.19129128567874432,5.2383605448994786,0.001632548122553915
2861,565248,413.33275532722473,888.92,0.026731730580876974,0.19585185311734676,0.04417508578626439,-0.017443355205387416
2864,566272,414.12296962738037,937.36,0.015181020514121795,0.2083724793046713,0.02327215079276357,-0.008091130278641775
2865,567296,414.88381600379944,953.92,16.067332456167183,0.2128507699817419,16.06634889752604,0.0009835586411423057
2865,568320,415.626727104187,953.92,5.414068929688814,0.2054255735129118,5.416007118648849,-0.0019381889600348671
2865,569344,416.38519835472107,953.92,0.00479165618104721,0.20382347889244556,0.014037518616532907,-0.009245862435485697
2868,570368,417.1553773880005,980.74,0.008398145738266007,0.19751613587141037,0.009815366393013392,-0.0014172206547473862
2869,571392,417.8793098926544,980.74,16.711767106667544,0.19680084101855755,16.7096772454679,0.0020898611996449947
2869,572416,418.67114305496216,980.74,3.2566586101022947,0.2020268701016903,3.2571191405586433,-0.0004605304563484766
2869,573440,419.41410732269287,980.74,0.009878399475472529,0.19005041755735874,0.013112909749906976,-0.0032345102744344477
2873,574464,420.19912815093994,980.74,0.0035197384211515257,0.19124687649309635,0.00731232719408581,-0.0037925887729342847
2873,575488,420.9431233406067,980.74,21.02561835804663,0.1931113600730896,21.02296782284975,0.0026505351968766776
2873,576512,421.69570875167847,980.74,0.0014337752792725205,0.17530568689107895,0.00991505632919143,-0.00848128104991891
2874,577536,422.4899253845215,980.74,0.0070196252578137615,0.17287604697048664,0.006982756196521223,3.6869061292539216e-05
2877,578560,423.2802882194519,980.74,5.898611242367462,0.18714671209454536,5.896961227816064,0.00165001455139825
2877,579584,424.03349113464355,980.74,17.533882623112724,0.20121563784778118,17.533218443393707,0.0006641797190185437
2877,580608,424.7931795120239,980.74,0.06679822166035118,0.231203380972147,0.06879155558999628,-0.001993333929645094
2878,581632,425.56708550453186,980.74,0.006619085208966995,0.25143665447831154,0.010824259697983507,-0.004205174489016512
2881,582656,426.3462688922882,982.48,6.148473678787916,0.25118229165673256,6.14779461408034,0.000679064707576234
2881,583680,427.1092803478241,982.48,17.182984802662382,0.2481859140098095,17.185202673077583,-0.0022178704151991496
2881,584704,427.83621287345886,982.48,0.010188973553693513,0.24990757368505,0.015262523054843768,-0.005073549501150255
2882,585728,428.5989544391632,982.48,0.008100465417023974,0.26067521423101425,0.008747635478357552,-0.000647170061333578
2885,586752,429.3326725959778,982.48,6.2639440131314785,0.2645432613790035,6.265412718406878,-0.0014687052753997222
2885,587776,430.0960159301758,982.48,12.018448236007686,0.27487844601273537,12.01744606345892,0.0010021725487649815
2885,588800,430.81881761550903,982.48,0.0026208212661742577,0.2730331141501665,0.020279242176911794,-0.017658420910737535
2887,589824,431.55357837677,982.48,0.001082804306568306,0.2703709937632084,0.012775428876921069,-0.011692624570352764
2889,590848,432.344211101532,982.48,13.018352402912935,0.275263961404562,13.017826493829489,0.0005259090834474863
2889,591872,433.09928822517395,982.48,7.62342843857217,0.2759115509688854,7.6236193149816245,-0.00019087640945424404
2889,592896,433.86982131004333,982.48,0.0037371575664083135,0.2805577237159014,0.013935207294707652,-0.010198049728299338
2892,593920,434.55240654945374,982.48,0.003649703607702541,0.2805517055094242,0.005827243114254088,-0.0021775395065515473
2893,594944,435.32588028907776,982.48,19.597075122015113,0.2853303588926792,19.598145455121994,-0.0010703331068789078
2893,595968,436.04420614242554,982.48,6.275730408802361,0.28997069224715233,6.277943673892878,-0.00221326509051677
2893,596992,436.8069977760315,982.48,0.00962118008319398,0.2954483777284622,0.01845835510175675,-0.008837175018562772
2896,598016,437.5441825389862,990.74,0.0025093142765034967,0.29219330847263336,0.011251172189076897,-0.0087418579125734
2897,599040,438.29767513275146,990.74,19.48210444167733,0.2975426875054836,19.48311212286353,-0.0010076811862001363
2897,600064,439.09063839912415,990.74,6.318504295193952,0.2997995503246784,6.323486237088218,-0.004981941894265724
2897,601088,439.807879447937,990.74,0.021810574153501093,0.29706127382814884,0.019584731679060496,0.002225842474440598
2900,602112,440.5565252304077,1000.0,0.003707386653492554,0.2975658867508173,0.009300228208303452,-0.005592841554810898
2901,603136,441.28538060188293,1000.0,19.417757251833272,0.2997707687318325,19.417010236531496,0.0007470153017794229
2901,604160,442.0529406070709,1000.0,6.247292517223798,0.2968467865139246,6.2466427410254255,0.0006497761983726751
2901,605184,442.7901933193207,1000.0,0.02430011238818417,0.28905258141458035,0.029744587998720817,-0.005444475610536648
2904,606208,443.60454201698303,1000.0,8.808331787467198e-06,0.2944766990840435,0.00794579938883544,-0.007936991057047971
2905,607232,444.2821021080017,1000.0,17.97602202429287,0.30797887593507767,17.97769745439291,-0.0016754301000399107
2905,608256,445.0247526168823,1000.0,5.747202035689716,0.297485314309597,5.746489162382204,0.0007128733075119759
2905,609280,445.79792833328247,1000.0,0.0225980345352607,0.29056000523269176,0.02603220584569499,-0.0034341713104342865
2908,610304,446.59296679496765,1000.0,0.01189689029937698,0.2855641506612301,0.010699755657697096,0.0011971346416798836
2909,611328,447.37382650375366,1000.0,17.820635433069775,0.28003535978496075,17.82389944791794,-0.0032640148481646253
2909,612352,448.10667085647583,1000.0,5.474051607051577,0.26738621294498444,5.472348373034038,0.0017032340175392865
2909,613376,448.9120283126831,1000.0,0.0030773243691439474,0.26775237545371056,0.017929487104993314,-0.014852162735849366
2912,614400,449.68848872184753,1000.0,0.007002715625842761,0.27271948009729385,0.009431880331248976,-0.0024291647054062154
2913,615424,450.40626215934753,1000.0,17.238287697979878,0.2906059492379427,17.239092640578747,-0.0008049425988700474
2913,616448,451.13937425613403,1000.0,0.017637025261576636,0.2976102475076914,0.0149094428124954,0.002727582449081236
2913,617472,452.05345845222473,1000.0,0.006924096882370693,0.3045954219996929,0.007259247860929463,-0.00033515097855876986
2917,618496,452.8638770580292,1000.0,0.008345233339600529,0.2975238524377346,0.006455073687902768,0.0018901596516977593
2917,619520,453.66819047927856,1000.0,19.479334454750116,0.28253976441919804,19.480923503637314,-0.0015890488871998158
2917,620544,454.4906039237976,1000.0,0.018568014839033406,0.2721788492053747,0.015283602515410166,0.0032844123236232406
2918,621568,455.2891867160797,1000.0,0.008536616686649085,0.27914939261972904,0.007611124005052261,0.0009254926815968233
2921,622592,456.06438398361206,1000.0,6.176182238559159,0.29327852465212345,6.173600300680846,0.0025819378783130606
2921,623616,456.8247377872467,1000.0,17.730158537276772,0.29633684270083904,17.726383231580257,0.0037753056965139946
2921,624640,457.53861594200134,1000.0,0.015315477833913987,0.2887905538082123,0.022852329828310758,-0.007536851994396769
2922,625664,458.2615427970886,1000.0,0.012969246290980988,0.2778301890939474,0.016220232973864768,-0.003250986682883779
2925,626688,458.994343996048,1000.0,6.021555800527464,0.27774833887815475,6.022772101685405,-0.001216301157940659
2925,627712,459.7333822250366,1000.0,16.007965126984963,0.27931092493236065,16.006573861464858,0.0013912655201059844
2925,628736,460.4628698825836,1000.0,0.03073472022315457,0.27203994430601597,0.030834187171421945,-9.946694826737151e-05
2927,629760,461.18350529670715,1000.0,0.00863966467464497,0.25293893925845623,0.009910102242429275,-0.0012704375677843054
2929,630784,461.9686543941498,1000.0,11.231413088025214,0.23881947249174118,11.230503383092582,0.000909704932630674
2929,631808,462.76571130752563,1000.0,10.40550144079458,0.22989335469901562,10.40968754235655,-0.004186101561971859
2929,632832,463.523108959198,1000.0,0.03707625861102902,0.22772914730012417,0.03807390228030272,-0.000997643669273697
2932,633856,464.2202560901642,1000.0,0.01572706454918644,0.22961447201669216,0.01727392069005873,-0.0015468561408722905
2933,634880,464.9788224697113,1000.0,16.890981934697752,0.22617702186107635,16.891101747751236,-0.00011981305348323919
2933,635904,465.784517288208,1000.0,5.586074148484077,0.22029620222747326,5.585399212315679,0.0006749361683982793
2933,636928,466.5270149707794,1000.0,0.01948063166926748,0.2283447403460741,0.01804034158703871,0.0014402900822287684
2936,637952,467.30672574043274,1000.0,0.009376986129304142,0.2333961632102728,0.009876702595647657,-0.000499716466343516
2937,638976,468.091068983078,1000.0,16.767919869239357,0.23587953858077526,16.769495349377394,-0.0015754801380340583
2937,640000,468.85009503364563,1000.0,5.238588308760625,0.2279343456029892,5.2428618599660695,-0.004273551205444247
2937,641024,469.6374480724335,1000.0,0.05556901572117928,0.22080997191369534,0.05600842399871908,-0.0004394082775397995
2940,642048,470.37921380996704,1000.0,0.024919464902156692,0.22974758595228195,0.03346361769945361,-0.008544152797296908
2941,643072,471.1534833908081,1000.0,18.334938584891127,0.23706162348389626,18.336628653109074,-0.001690068217947855
2941,644096,471.9591267108917,1000.0,6.01372953268935,0.23650787770748138,6.016870603663847,-0.003141070974496658
2941,645120,472.70985531806946,1000.0,0.02291534949387821,0.22668043337762356,0.03062436089385301,-0.007709011399974798
2944,646144,473.5186049938202,1000.0,0.011696661979268852,0.21771360374987125,0.018955457417177968,-0.007258795437909116
2945,647168,474.29839992523193,1000.0,18.51127962704348,0.2226402387022972,18.510744666680694,0.0005349603627822286
2945,648192,475.03840708732605,1000.0,6.076263552160179,0.22231967374682426,6.080050215270603,-0.0037866631104246755
2945,649216,475.79607605934143,1000.0,0.01939502102948445,0.22538085095584393,0.020431151140655857,-0.001036130111171404
2948,650240,476.5457091331482,1000.0,0.019580292945919058,0.22902766056358814,0.020844280239543878,-0.0012639872936248222
2949,651264,477.31081652641296,1000.0,18.864720350887875,0.22171824239194393,18.865731734782457,-0.0010113838945810998
2949,652288,478.04228019714355,1000.0,6.206062594095051,0.2121595125645399,6.205188282590825,0.0008743115042259167
2949,653312,478.75476121902466,1000.0,0.006047656309026442,0.2036911491304636,0.009100960618525278,-0.003053304309498836
2952,654336,479.51781582832336,1000.0,0.009263399144173595,0.2047486361116171,0.005747275105022709,0.003516124039150887
2953,655360,480.28548550605774,1000.0,18.653192336565922,0.21834474243223667,18.65345187485218,-0.00025953828625637377
2953,656384,481.05451822280884,1000.0,5.142774341087015,0.23230069316923618,5.142622924904572,0.00015141618244235758
2953,657408,481.81741428375244,1000.0,0.0032805471093803207,0.24232935160398483,0.007030759148619836,-0.003750212039239515
2957,658432,482.5202898979187,1000.0,0.006017848161719875,0.23974956758320332,0.005481216061525629,0.000536632100194245
2957,659456,483.37183451652527,1000.0,24.464409910489913,0.24224380776286125,24.460191771388054,0.004218139101857029
2957,660480,484.10289883613586,1000.0,0.004692889947075594,0.23022710904479027,0.004624375415005488,6.851453207010541e-05
2958,661504,484.81008434295654,1000.0,-0.0018059501230839137,0.22471977211534977,0.010879908735660138,-0.012685858858744051
2961,662528,485.5733540058136,1000.0,6.261034203362678,0.22548270225524902,6.265470748068765,-0.00443654470608632
2961,663552,486.2760491371155,1000.0,17.71497368775613,0.22126011922955513,17.71430119127035,0.0006724964857810727
2961,664576,487.0818512439728,1000.0,0.014699485202421748,0.22747158259153366,0.015830827040190343,-0.0011313418377685946
2962,665600,487.87483167648315,1000.0,0.00025052650935913955,0.2418855857104063,0.0066458727724239,-0.006395346263064761
2965,666624,488.57537055015564,1000.0,6.006036603557282,0.24396564438939095,6.000838749809191,0.005197853748091705
2965,667648,489.368679523468,1000.0,17.29043143697743,0.23328194580972195,17.28648890927434,0.003942527703088631
2965,668672,490.1177010536194,1000.0,-0.0002539325383964456,0.23728231713175774,0.007188991876319051,-0.007442924414715496
2966,669696,490.9050621986389,1000.0,0.015600381527706979,0.24167893081903458,0.030524992296705022,-0.014924610768998044
2969,670720,491.64801263809204,1000.0,3.891957392944343,0.2475637085735798,3.8939878286328167,-0.0020304356884737838
2969,671744,492.4210579395294,1000.0,13.084574479441102,0.24148145876824856,13.081096559762955,0.0034779196781480415
2969,672768,493.2003016471863,1000.0,0.004737297289417483,0.23266198113560677,0.007600417076901067,-0.002863119787483583
2971,673792,493.9867973327637,1000.0,0.008549755322562328,0.23009645380079746,0.009834276850597234,-0.0012845215280349062
2973,674816,494.7107071876526,1000.0,12.327957656231607,0.24466578289866447,12.327066330239177,0.0008913259924323032
2973,675840,495.443320274353,1000.0,10.087675495307824,0.25366743840277195,10.08626248454675,0.0014130107610737504
2973,676864,496.15214705467224,1000.0,-0.000450844187228783,0.25101647712290287,0.007013934387941845,-0.007464778575170627
2976,677888,496.8635756969452,1000.0,0.001789033085880569,0.25400516018271446,0.009779503525351174,-0.007990470439470605
2977,678912,497.69805812835693,1000.0,17.830205532908508,0.25065288692712784,17.82870650291443,0.0014990299940780237
2977,679936,498.4611086845398,1000.0,5.7107735043097945,0.23908251896500587,5.715681279660203,-0.004907775350408303
2977,680960,499.22906613349915,1000.0,0.0013480589440203637,0.2468230053782463,0.01094932112027891,-0.009601262176258545
2980,681984,500.02787470817566,1000.0,0.008030701090151204,0.2770518846809864,0.01493723937892355,-0.006906538288772347
2981,683008,500.80771589279175,1000.0,18.330105079519733,0.2886091396212578,18.32757885195315,0.0025262275665844944
2981,684032,501.5281791687012,1000.0,5.843175020493808,0.2900240942835808,5.843784292461351,-0.0006092719675425862
2981,685056,502.2716348171234,1000.0,0.004315196771464755,0.2826813720166683,0.010401818126410944,-0.006086621354946189
2984,686080,503.0347101688385,1000.0,3.072829229803305e-05,0.29503555595874786,0.012423413922078907,-0.012392685629780874
2985,687104,503.80349946022034,1000.0,19.289124107590617,0.3040987830609083,19.286719627678394,0.00240447991222015
2985,688128,504.55637216567993,1000.0,6.231357684902718,0.2997180540114641,6.228788562351838,0.002569122550879551
2985,689152,505.30439352989197,1000.0,0.01440026309122664,0.2985411863774061,0.018177318255766295,-0.003777055164539654
2988,690176,506.0862867832184,1000.0,0.0005564730088117816,0.31548667699098587,0.012302370909310412,-0.01174589790049863
2989,691200,506.8727333545685,1000.0,19.153263930054013,0.3409177027642727,19.15303111821413,0.00023281183988283394
2989,692224,507.61352729797363,1000.0,6.157914176752378,0.3482697270810604,6.158982576802373,-0.0010684000499954095
2989,693248,508.4172055721283,1000.0,0.021067154307913564,0.3440523687750101,0.022562357058632188,-0.0014952027507186248
2992,694272,509.1903393268585,1000.0,0.0046265502956212715,0.3431729432195425,0.010934654681477696,-0.006308104385856424
2993,695296,509.98372650146484,1000.0,19.533002256761474,0.34150671027600765,19.532179035246372,0.0008232215151012353
2993,696320,510.7813444137573,1000.0,6.5412171945648545,0.3284720256924629,6.542534239648376,-0.0013170450835210778
2993,697344,511.69589352607727,1000.0,0.0013644205712909953,0.32029505260288715,0.010901363450102508,-0.009536942878811513
2996,698368,512.559493303299,1000.0,-0.0018938362109486371,0.3163397330790758,0.010620486973493826,-0.012514323184442462
2997,699392,513.2991182804108,1000.0,21.064347835208977,0.3109139706939459,21.065003611147404,-0.0006557759384259311
2997,700416,514.0476517677307,1000.0,4.158855449131547,0.30923356115818024,4.160800605794066,-0.0019451566625195002
2997,701440,514.843423128128,1000.0,0.0077525479003558405,0.3008265718817711,0.01893729009316303,-0.011184742192807188
3001,702464,515.6184232234955,1000.0,0.0050133569495027066,0.28415271639823914,0.010859712310775649,-0.005846355361272942
3001,703488,516.3613839149475,1000.0,28.504642390246836,0.27553676068782806,28.50443910807371,0.0002032821731223224
3001,704512,517.1199903488159,1000.0,0.013199014710051221,0.27820515260100365,0.018558993368060328,-0.005359978658009107
3002,705536,517.9219455718994,1000.0,0.0010830433432472092,0.28245109133422375,0.009179567801766098,-0.008096524458518887
3005,706560,518.6302645206451,1000.0,8.182613575924416,0.28870924934744835,8.181001548888162,0.0016120270362538032
3005,707584,519.4032979011536,1000.0,23.61155453162644,0.29661324620246887,23.609998732805252,0.001555798821187276
3005,708608,520.1462304592133,1000.0,0.034886671507070685,0.31216201931238174,0.022758554492611438,0.012128117014459247
3006,709632,520.883989572525,1000.0,-0.0016921796950953255,0.30777036771178246,0.005265864327157033,-0.006958044022252359
3009,710656,521.6882860660553,1000.0,7.622716205149455,0.296142403036356,7.624920445727184,-0.0022042405777293285
3009,711680,522.3955066204071,1000.0,21.229798990602784,0.3053902704268694,21.22193280607462,0.00786618452816333
3009,712704,523.3096375465393,1000.0,0.039187347249289226,0.3114880211651325,0.037878064380493015,0.0013092828687962126
3010,713728,524.1261510848999,1000.0,0.010725042000565715,0.30624301359057426,0.010110259361681528,0.0006147826388841874
3013,714752,524.9014544487,1000.0,6.452572096709519,0.29577034153044224,6.453584908274934,-0.0010128115654154638
3013,715776,525.7012677192688,1000.0,12.614176174131263,0.2855974566191435,12.613088071346283,0.0010881027849812715
3013,716800,526.4139170646667,1000.0,-0.006727109743517593,0.27150653302669525,0.005064062850578921,-0.011791172594096516
3015,717824,527.1969442367554,1000.0,-0.0022222245355882184,0.2465512752532959,0.010513898465433158,-0.012736123001021376
3017,718848,527.9175555706024,1000.0,15.20819681217245,0.23931189067661762,15.210314815863967,-0.002118003691517371
3017,719872,528.751059293747,1000.0,9.196795823195002,0.2407048773020506,9.199283478083089,-0.0024876548880873855
3017,720896,529.5261595249176,1000.0,0.017834375845878797,0.24624302424490452,0.019571158074541017,-0.0017367822286622181
3020,721920,530.2770943641663,1000.0,-0.004231926382007344,0.2521740011870861,0.0054091559522930766,-0.00964108233430042
3021,722944,531.0356929302216,1000.0,25.287659044675003,0.2533083502203226,25.288279004395008,-0.0006199597200067686
3021,723968,531.7976408004761,1000.0,8.031957483638017,0.24876654520630836,8.031058657565154,0.0008988260728613349
3021,724992,532.5580179691315,1000.0,0.024561985503180173,0.24368159472942352,0.023798264111974277,0.0007637213912058971
3024,726016,533.3485152721405,998.48,0.10743444220533624,0.23929106071591377,0.11931827414082363,-0.0118838319354874
3025,727040,534.1272411346436,998.48,6.16007106543344,0.23451911099255085,6.159932554233819,0.00013851119962206043
3025,728064,534.9349973201752,998.48,3.307385008110243,0.2207699865102768,3.29799306235509,0.009391945755153546
3025,729088,535.7638475894928,998.48,0.03195354537920572,0.20555266551673412,0.04311009237426333,-0.01115654699505761
3028,730112,536.6479811668396,996.86,0.13330983611414562,0.20514740608632565,0.14733127783983946,-0.014021441725693824
3029,731136,537.5340580940247,996.86,7.9853035876039815,0.20610580407083035,7.982943904586136,0.0023596830178452964
3029,732160,538.3542454242706,996.86,3.2728497831150314,0.20719412341713905,3.2725720909656957,0.00027769214933551147
3029,733184,539.117787361145,996.86,0.057509162644245826,0.22096010111272335,0.07365258625941351,-0.01614342361516769
3032,734208,539.9227418899536,996.86,0.0679743800920375,0.23249261640012264,0.08699580165557563,-0.019021421563538133
3033,735232,540.7238318920135,996.86,20.694408980583454,0.23685557208955288,20.69082047045231,0.003588510131146623
3033,736256,541.4366054534912,996.86,8.04215215564709,0.23354540765285492,8.042401385435369,-0.0002492297882781385
3033,737280,542.1989607810974,996.86,-0.001761227224458022,0.23165514133870602,0.0037668119721274707,-0.005528039196585493
3036,738304,542.9632256031036,996.86,0.002181338748713905,0.2322576381266117,0.0028771802071787533,-0.0006958414584648482
3037,739328,543.6814992427826,996.86,25.175978670242984,0.22478346154093742,25.176503024995327,-0.0005243547523434099
3037,740352,544.4087929725647,996.86,8.408897802431733,0.21260821260511875,8.410331769497134,-0.0014339670654011628
3038,741376,545.1118996143341,996.86,0.0076037890949858,0.21024711430072784,0.008714399082236923,-0.0011106099872511235
3040,742400,545.866934299469,996.86,9.09201310964492,0.21729869209229946,9.097157615222386,-0.005144505577465805
3041,743424,546.6276316642761,996.86,17.576122501824585,0.22468741238117218,17.58250879822299,-0.0063862963984034505
3041,744448,547.3504159450531,996.86,0.024228889476468604,0.22943028435111046,0.025395389340701513,-0.0011664998642329095
3042,745472,548.0928132534027,996.86,-0.004704942756576908,0.2313737440854311,0.004769763489093748,-0.009474706245670657
3045,746496,548.8489093780518,996.86,8.794655119220987,0.2530641034245491,8.797218337989761,-0.002563218768773996
3045,747520,549.6252682209015,996.86,19.163367257479806,0.27621917612850666,19.166564563289285,-0.0031973058094789198
3045,748544,550.4081864356995,996.86,0.01561367473627534,0.29919683933258057,0.01364566123811528,0.001968013498160062
3047,749568,551.1760699748993,996.86,0.007279370446900572,0.31280865892767906,0.009951823682058603,-0.00267245323515803
3049,750592,551.969211101532,996.86,16.145401063653345,0.33075095526874065,16.143748538568616,0.0016525250847306194
3049,751616,552.7421896457672,996.86,12.761203313741692,0.3374192025512457,12.761171153746545,3.215999514619508e-05
3049,752640,553.4649150371552,996.86,0.06503317732150778,0.3409869000315666,0.0664274450391531,-0.0013942677176453319
3052,753664,554.1883807182312,996.86,0.018702709623190192,0.35621723905205727,0.021153686291654594,-0.0024509766684644037
3053,754688,554.9734618663788,996.86,24.271461649453183,0.3534699622541666,24.272102862596512,-0.0006412131433282853
3053,755712,555.7946209907532,996.86,7.9238025870557705,0.33961814641952515,7.9243042232701555,-0.0005016362143843169
3053,756736,556.5275318622589,996.86,0.018379416671251855,0.3378206752240658,0.022418176085921004,-0.004038759414669147
3056,757760,557.2864272594452,996.86,0.005882922551655439,0.36243392154574394,0.008758498192037223,-0.002875575640381784
3057,758784,558.0794425010681,996.86,24.94926104372304,0.36234646290540695,24.944277588278055,0.00498345544498528
3057,759808,558.8224103450775,996.86,8.298806569172552,0.35813672468066216,8.302720388397574,-0.003913819225021675
3057,760832,559.5440881252289,996.86,0.007160714054092984,0.36125244572758675,0.014993775563198142,-0.007833061509105158
3060,761856,560.3232390880585,996.86,0.012150556288293384,0.3620996531099081,0.016515049079316668,-0.004364492791023284
3061,762880,561.0605535507202,996.86,25.254529637939896,0.3759720027446747,25.253695763647556,0.0008338742923405624
3061,763904,561.8140506744385,996.86,8.051818141982405,0.37695992924273014,8.051390679640463,0.0004274623419431168
3061,764928,562.5315835475922,996.86,0.012444053589184075,0.366981977596879,0.0172763142909389,-0.004832260701754824
3064,765952,563.3353357315063,996.86,0.01662510302242457,0.3624877016991377,0.019660722158732824,-0.003035619136308253
3065,766976,564.1443450450897,996.86,25.48242981663204,0.3615853302180767,25.480099165812135,0.0023306508199109604
3065,768000,564.9174163341522,996.86,8.9464617596034,0.35618203692138195,8.943702465679962,0.0027592939234376817
3065,769024,565.6548743247986,996.86,0.005784265080730387,0.3553334455937147,0.0066175333377032075,-0.0008332682569728207
3068,770048,566.4339904785156,996.86,0.0017372468583728314,0.37164945900440216,0.004497332116443431,-0.0027600852580705994
3069,771072,567.2139284610748,996.86,25.723795401978208,0.3784528113901615,25.722765050828457,0.0010303511497531605
3069,772096,567.8987777233124,996.86,8.407555324960743,0.36884351819753647,8.408967065392062,-0.0014117404313186528
3069,773120,568.7332153320312,996.86,0.009967579979888829,0.3701838031411171,0.012166795750090387,-0.002199215770201557
3072,774144,569.4928545951843,996.86,-0.0009772341649783457,0.3705921098589897,0.0031685728372394806,-0.004145807002217826
3073,775168,570.2437760829926,997.48,25.14633596582142,0.37299850955605507,25.146055728197098,0.0002802376243223714
