iteration,reward,novelty,n_koeff,total_time
432,-20.524341906357304,1.4219287957561904,0.0,122.25820469856262
433,-20.473498862680856,1.6941490652586844,0.05,122.5120735168457
434,-20.467468843684752,1.918569616507555,0.0,122.79734659194946
435,-20.5368283468862,1.326978489876603,0.05,123.06032395362854
436,-20.638874292249717,2.0850132826410803,0.0,123.31423044204712
437,-20.651282997940527,2.392378331364304,0.0,123.59929633140564
438,-20.711068321295087,1.9574895585199692,0.05,123.87794041633606
439,-20.698692381885145,2.0233868129553647,0.0,124.16308569908142
440,-20.75813349434778,2.037235437357162,0.0,124.41694903373718
441,-20.81704058031531,2.5726935076138613,0.05,124.67992281913757
442,-20.872532799549404,1.9268329179194519,0.1,124.96508479118347
443,-20.908760357732312,1.8526075501331758,0.05,125.218923330307
444,-20.974894525524842,1.759902106106776,0.1,125.48189687728882
445,-21.1423972124442,1.6371634046702501,0.05,125.75142240524292
446,-21.169559975232136,3.235892324987723,0.0,126.02088165283203
447,-21.157857105946558,2.3303680688924655,0.0,126.2838659286499
448,-21.25097062582615,2.417484383161353,0.0,126.53774309158325
449,-21.274429474010645,2.3100258357539376,0.0,126.82296180725098
450,-21.056810198462795,2.3227798863750913,0.0,127.1081030368805
451,-20.821271516492803,1.9572279990531325,0.0,127.37108731269836
452,-20.919700032236864,2.4450792484995745,0.0,127.64058780670166
453,-20.874130949722893,2.896889273450968,0.0,127.88794708251953
454,-21.005637411920997,2.777393230752145,0.05,128.1574363708496
455,-20.977065984590418,2.0939451276613514,0.0,128.426922082901
456,-20.843238041264275,1.9298784526342192,0.0,128.68989062309265
457,-20.74408026607348,1.8312043000415537,0.05,128.97500729560852
458,-20.80693032598096,1.8924423629614109,0.1,129.24454474449158
459,-20.79975119463323,2.5264545519100667,0.05,129.50751852989197
460,-20.84617814824311,1.5800612105994722,0.1,129.7926309108734
461,-20.73385462309985,2.021688407462848,0.05,130.0777337551117
462,-20.754811417238674,1.4908579531736248,0.1,130.3473255634308
463,-20.691689524034476,1.6169961091171436,0.15000000000000002,130.61026978492737
464,-20.63034023044546,1.6198989067719194,0.10000000000000002,130.86416721343994
465,-20.506519512503235,1.240407176214484,0.05000000000000002,131.13362884521484
466,-20.506617822126568,1.6677817531288894,0.10000000000000002,131.39660215377808
467,-20.610513913431078,2.4076265886788573,0.05000000000000002,131.6662049293518
468,-20.35791000854492,2.933516151316942,1.3877787807814457e-17,131.9357190132141
469,-20.30066702759735,2.026193245738005,0.0,132.21432542800903
470,-20.302491884349195,2.1954823841707927,0.05,132.48381114006042
471,-20.39273758728211,1.2829526537440996,0.0,132.78458380699158
472,-20.80492909964832,1.7545911065726418,0.05,133.05407404899597
473,-20.747615169054047,2.579632201504863,0.0,133.35481715202332
474,-21.002860224731815,2.368406038408908,0.0,133.63994097709656
475,-20.893171059105565,1.6156697806731062,0.0,133.91853594779968
476,-20.88874156185334,1.5901283310444956,0.0,134.20365381240845
477,-20.911226645006895,1.5495168991189538,0.0,134.52651357650757
478,-20.90415911511069,1.9213438244068701,0.0,134.8741328716278
479,-20.46633698130491,2.0720368296326583,0.0,135.1904923915863
480,-20.463239602298355,0.85320326197339,0.0,135.4912621974945
481,-20.43967457476932,1.4368250937383436,0.0,135.77642941474915
482,-20.4466584152587,2.819300702373331,0.05,136.04592442512512
483,-20.443475642776402,3.0334122641079624,0.0,136.33102703094482
484,-20.45402031575146,1.290817801409257,0.0,136.59404611587524
485,-20.427274729415842,1.641552374144014,0.0,136.87914299964905
486,-20.262625687533056,1.8263329867243556,0.0,137.1642541885376
487,-20.45078301204263,2.6329087910186053,0.0,137.4650900363922
488,-20.436305081060553,1.0471761979978462,0.05,137.7345449924469
489,-20.59121558575312,2.70160828416083,0.0,137.99752116203308
490,-20.531663188152283,1.3976125899385405,0.0,138.2827000617981
491,-20.46264594909121,1.6206551233175406,0.0,138.5677788257599
492,-20.342481194130688,1.3976282773419704,0.05,138.8685131072998
493,-20.447562185856206,1.0108929384895933,0.0,139.15363693237305
494,-20.414775391042607,2.043186176854312,0.05,139.41662049293518
495,-20.236962298197536,1.173454219602648,0.0,139.71742796897888
496,-20.4007492784139,1.7372771940197642,0.05,140.055921792984
497,-20.45673975456249,2.379271057813551,0.0,140.34109807014465
498,-20.240885035354484,1.2031195145703384,0.0,140.635324716568
499,-20.343105119482416,1.9185083300693426,0.0,140.90481543540955
500,-20.52684881892621,1.896243592622504,0.0,141.18992590904236
501,-20.571800459634133,3.3510693546444292,0.0,141.49065589904785
502,-20.28286746998175,1.7651057384832896,0.0,141.77580308914185
503,-20.24936836642412,1.2892764594444148,0.0,142.0609519481659
504,-20.156158903343318,0.9253802626631498,0.05,142.34608817100525
505,-20.11459123163916,1.1188387045815187,0.0,142.64682173728943
506,-20.307733380076094,1.8914061435833431,0.05,142.9410891532898
507,-20.294085539500816,1.668213943366769,0.0,143.22619557380676
508,-20.0751250873817,0.9773437994375138,0.05,143.51130437850952
509,-20.1166043960337,1.8142269871118435,0.0,143.79640984535217
510,-20.054563602637998,1.576189054211752,0.0,144.0815269947052
511,-20.06746568479603,1.0889951975289471,0.0,144.36664247512817
512,-20.179568057896596,1.8832170802158288,0.0,144.65181016921997
513,-20.177357565878264,1.2888722274353208,0.0,144.95260572433472
514,-20.367871966462634,1.4629797817966141,0.0,145.24683022499084
515,-20.41860237835626,3.157964194502792,0.05,145.53193736076355
516,-20.494880734716848,1.4102113659024282,0.0,145.88606119155884
517,-20.50072414225069,2.1620665123568825,0.0,146.25577974319458
518,-20.47727640568336,1.931321440229008,0.0,146.60337567329407
519,-20.60893378972867,1.4580129853243384,0.05,146.97309851646423
520,-20.589561868615856,2.0750837421348165,0.0,147.28947138786316
521,-20.6390112190311,1.0864271127054164,0.0,147.5902795791626
522,-20.143651672755404,2.783514275953595,0.0,147.87539386749268
523,-20.23655559069218,1.5299990962479344,0.05,148.16050815582275
524,-20.00514125526153,2.013344411791954,0.0,148.45472192764282
525,-20.05303833008142,2.2445279484158007,0.0,148.72427606582642
526,-19.947063108315003,1.5530854490390693,0.0,149.02505159378052
527,-20.0143000881846,1.315967853294286,0.05,149.31019353866577
528,-20.019657428749053,2.873093815095316,0.1,149.61095309257507
529,-19.90717494908735,1.740369913298011,0.15000000000000002,149.8960361480713
530,-19.953514726171715,1.431480249706626,0.2,150.18120980262756
531,-20.04076942454263,2.0898587635595787,0.15000000000000002,150.4663064479828
532,-19.972484857463606,2.269682539684255,0.10000000000000002,150.76056575775146
533,-19.98063608190593,1.8214191249650415,0.15000000000000002,151.0300896167755
534,-19.96422180998511,2.9961203361170217,0.10000000000000002,151.3308608531952
535,-20.047331947308248,1.785774819009866,0.15000000000000002,151.61601161956787
536,-20.03383901018417,3.0906076264275897,0.2,151.97012948989868
537,-19.795353031688993,1.3162629399283776,0.15000000000000002,152.3021023273468
538,-19.84294490288411,2.395532409130008,0.2,152.76337933540344
539,-19.654302570029554,1.9438088112692398,0.25,153.12661361694336
540,-19.716632803474365,1.720632241032755,0.2,153.42738318443298
541,-19.748541229459768,2.8129217594290763,0.25,153.7281641960144
542,-19.76026853007168,2.0202349623512985,0.3,154.02893209457397
543,-19.617836832324162,2.7968635120791077,0.25,154.42086362838745
544,-19.58848553116725,2.2053230887383433,0.2,154.76402759552002
545,-19.598967788055425,2.5859772039947035,0.15000000000000002,155.0868992805481
546,-19.465274795312308,2.892942202661238,0.2,155.38764905929565
547,-19.306635833347215,2.3160036566160342,0.15000000000000002,155.67278218269348
548,-19.36684712197979,1.9520462711015885,0.2,155.95138359069824
549,-19.323808649888523,1.306586969588542,0.15000000000000002,156.22087049484253
550,-19.23411851839593,2.581590186534145,0.10000000000000002,156.52159881591797
551,-19.157671281518716,2.8686820040559375,0.15000000000000002,156.8067455291748
552,-19.179258131221026,1.9123744234547277,0.10000000000000002,157.0918972492218
553,-19.24853384932191,1.8575248033477711,0.05000000000000002,157.37703776359558
554,-19.172209466244393,1.5551253931781577,0.10000000000000002,157.65564632415771
555,-19.17964896892102,1.701367029760827,0.05000000000000002,157.94075775146484
556,-18.869809860500464,2.6872319629167745,1.3877787807814457e-17,158.25712084770203
557,-18.87754059768791,1.8374327589311588,0.0,158.55795431137085
558,-18.961400636628685,1.2997658233221854,0.0,158.8274848461151
559,-18.98626178129834,1.735449346780008,0.0,159.11256098747253
560,-18.97823269003752,2.4453013991757238,0.0,159.39767789840698
561,-18.939853649407848,1.739016521430419,0.05,159.68278408050537
562,-18.852632718526404,2.7790045243506345,0.1,159.9770438671112
563,-18.85154667984697,1.198673374009424,0.05,160.27785754203796
564,-18.66137847111376,2.775322614295988,0.0,160.55457520484924
565,-18.580709875242622,1.992154996298675,0.05,160.84816193580627
566,-18.437738399412698,2.249387685010715,0.0,161.1332859992981
567,-18.316321615764515,2.7082761992982953,0.0,161.41840481758118
568,-18.35650830245233,2.8470728533174032,0.05,161.70351338386536
569,-18.164473394083544,2.9439974967443634,0.0,161.9886178970337
570,-18.136943203119834,1.8045665854213242,0.0,162.28952074050903
571,-18.0178378939694,1.3373015588207955,0.05,162.55250668525696
572,-18.017803434380948,2.5813601575411607,0.0,162.8688554763794
573,-17.974600837494773,1.4120437759095859,0.0,163.16958570480347
574,-17.941306942683624,2.028228696447032,0.0,163.45470643043518
575,-17.90069568159776,1.521888314522432,0.05,163.75543761253357
576,-17.986676514618686,1.7861000630099435,0.0,164.0561888217926
577,-17.8448700714754,1.5090369994229313,0.05,164.34129428863525
578,-17.85544614343839,1.5248074054923333,0.0,164.6264090538025
579,-17.945605225442858,1.0005397191556809,0.0,164.91163992881775
580,-17.892055701596533,1.7641945880858092,0.05,165.19670701026917
581,-17.813627881951536,1.1382060593361307,0.0,165.51308965682983
582,-17.948251124497048,1.209765206002418,0.0,165.81377983093262
583,-17.938550560188258,2.406563971241817,0.0,166.0988790988922
584,-17.961696448626633,1.3970976146783483,0.0,166.39964389801025
585,-17.957757954647864,1.000698137112733,0.0,166.6782431602478
586,-17.912222968088884,3.6621014959173595,0.0,166.963369846344
587,-17.982532571722093,1.2108201758306238,0.05,167.26411509513855
588,-17.94665574927953,1.901105071478941,0.1,167.56483793258667
589,-17.997635394755275,1.0206601865445142,0.05,167.84995007514954
590,-17.90279865056497,1.854803069265611,0.0,168.13513851165771
591,-17.93765366125964,1.0163625818329547,0.0,168.45149874687195
592,-17.956343696107012,2.429990851677234,0.0,168.73661398887634
593,-17.93602559036236,1.3736966034189464,0.05,169.03735089302063
594,-17.947505899234717,1.1559636367137558,0.1,169.3380889892578
595,-17.969355045574904,1.600751696333863,0.05,169.62320232391357
596,-17.940424991295544,1.959500769726979,0.0,169.92394018173218
597,-17.947567661382386,1.9091626264129047,0.0,170.22468376159668
598,-17.90546762206763,1.7790844891177477,0.05,170.5254144668579
599,-17.845246548852867,1.7832880305647305,0.1,170.82614302635193
600,-17.74430521038707,1.3152092643853481,0.05,171.12684774398804
601,-17.734761054432017,1.5363308267400098,0.0,171.42768096923828
602,-17.73157989963141,0.9906216522610862,0.05,171.7284553050995
603,-17.72608589013732,2.1873045893218586,0.0,172.01355457305908
604,-17.712871607857483,1.370785437002107,0.0,172.329913854599
605,-17.670619683468935,2.196375628780369,0.0,172.5928852558136
606,-17.570819510393154,1.229813988948364,0.05,172.89365816116333
607,-17.573457426990004,2.1920434266975115,0.0,173.16322541236877
608,-17.555984795442722,1.0317652870862666,0.05,173.4797546863556
609,-17.50442947857144,2.3113676990798253,0.0,173.78050017356873
610,-17.48471125597874,1.510415056685978,0.0,174.0656144618988
611,-17.458897635245442,1.9823970047436321,0.0,174.3663215637207
612,-17.354209215921617,1.3326383436583595,0.0,174.66704940795898
613,-17.303777400942828,0.9076045351411761,0.0,174.9990267753601
614,-17.305738766034658,0.7247468884230819,0.0,175.2841715812683
615,-17.289467780517928,1.1484134358304467,0.0,175.56929206848145
616,-17.300959264094427,2.4309179447642055,0.0,175.90126991271973
617,-17.278488826064578,1.3680200368907698,0.05,176.28662252426147
618,-17.214591743190212,1.1578989630338747,0.0,176.64073991775513
619,-17.254032058371983,1.6819137215279707,0.0,176.94151711463928
620,-17.23243748237233,1.4481627260700392,0.0,177.24229764938354
621,-17.190665670794946,1.687974421038712,0.0,177.52750205993652
622,-17.233150241357286,1.1803309957987738,0.05,177.8439803123474
623,-17.193885529274564,3.0676258132502223,0.1,178.1291160583496
624,-17.24658086414883,1.1739693585241289,0.05,178.40771508216858
625,-17.26880812034111,1.7157632584260718,0.1,178.69282031059265
626,-17.22664516689581,1.2745989772793664,0.15000000000000002,178.9779336452484
627,-17.281298090463324,2.6891842367972485,0.2,179.3099081516266
628,-17.267014675714453,1.546833938577268,0.15000000000000002,179.595055103302
629,-17.24166121584871,1.8564859936266351,0.2,179.89578366279602
630,-17.231857277961332,1.9610816998697849,0.25,180.19659042358398
631,-17.214130285911857,2.239644737412565,0.2,180.5129120349884
632,-17.13856617531896,1.6588137710597786,0.15000000000000002,180.83584642410278
633,-17.17872594595085,2.1881997206660286,0.10000000000000002,181.1300766468048
634,-17.125885852357825,2.6683489899985027,0.15000000000000002,181.430810213089
635,-17.116926666105684,2.095423611348136,0.2,181.73806500434875
636,-17.139889471744528,2.38392911882027,0.15000000000000002,182.0387954711914
637,-17.09586069182362,1.385554935913878,0.2,182.33952808380127
638,-17.114642189531164,1.9308610167698301,0.25,182.61820578575134
639,-17.11592869057561,2.097085584718832,0.3,182.9033260345459
640,-17.185550050775635,2.0645577978381513,0.35,183.20402145385742
641,-17.110043420980848,1.3296070317089026,0.39999999999999997,183.48917818069458
642,-17.095239811046444,1.7322758625547416,0.35,183.80556750297546
643,-17.184965709323933,2.6466423141360083,0.3,184.1063425540924
644,-17.1622121430965,2.8278343162010184,0.35,184.39149832725525
645,-17.153444121190397,2.3181588176457475,0.39999999999999997,184.6922266483307
646,-17.177492302216706,2.757367019391681,0.44999999999999996,185.0086190700531
647,-17.16372223508379,2.6777487518617202,0.39999999999999997,185.32514715194702
648,-17.308904621486715,1.9610526673418973,0.35,185.61028456687927
649,-17.317696819652138,3.415316807124596,0.39999999999999997,185.89539241790771
650,-17.36383265960781,1.8523621467995905,0.35,186.16489791870117
651,-17.36299474668022,2.2686527270569004,0.3,186.4812638759613
652,-17.389892639479392,1.9823550759672586,0.25,186.76637721061707
653,-17.341720307360866,2.11620645951113,0.2,187.05155968666077
654,-17.388957827012657,2.3895820707512625,0.25,187.3523292541504
655,-17.405711327757157,2.6429921926207403,0.3,187.63099241256714
656,-17.43039516595646,1.1381724803559252,0.25,187.931800365448
657,-17.458563833200348,1.7939612365132502,0.2,188.21691751480103
658,-17.39010960819293,2.6914983472334963,0.15000000000000002,188.51765727996826
659,-17.38438525219532,2.8605450096013523,0.2,188.80278205871582
660,-17.402782626265974,2.525555015293427,0.15000000000000002,189.10365343093872
661,-17.409678329718314,1.9129509271130818,0.10000000000000002,189.43566513061523
662,-17.44582738837651,1.2828223068026483,0.15000000000000002,189.70518898963928
663,-17.46585376706168,2.590998857389492,0.10000000000000002,190.00589203834534
664,-17.471947793769704,1.7717612024327734,0.05000000000000002,190.29103899002075
665,-17.536646920255492,1.420301116055625,0.10000000000000002,190.57612323760986
666,-17.55439580695313,1.7740234434069697,0.05000000000000002,190.8768494129181
667,-17.62698760198558,2.221288852756168,1.3877787807814457e-17,191.15550994873047
668,-17.626615463679926,1.7248077917973688,0.0,191.4406177997589
669,-17.658984080916902,1.9511094154329824,0.0,191.72577834129333
670,-17.73294567727805,1.3116650742994236,0.0,192.01089477539062
671,-17.724297888892227,1.555848239837903,0.0,192.31172704696655
672,-17.74184763178766,0.9747210723475002,0.0,192.58118534088135
673,-17.756515847537308,1.29595380508455,0.0,192.8662827014923
674,-17.679608021793605,2.0553482275311334,0.0,193.18263745307922
675,-17.684745939488675,1.9322688328998885,0.0,193.46773958206177
676,-17.705574817428804,2.578308807582861,0.0,193.76848196983337
677,-17.677532909439616,2.3430050007024588,0.05,194.08483982086182
678,-17.682807342799002,1.6174559364332382,0.0,194.36993980407715
679,-17.745531301473527,2.12835938180988,0.05,194.72517037391663
680,-17.744408241096,2.116511607820658,0.0,195.07165789604187
681,-17.76317285459601,1.247798315916861,0.05,195.4505226612091
682,-17.862768083490092,1.7251817736143484,0.0,195.78904485702515
683,-17.813732083238843,2.8400573003751077,0.0,196.1366331577301
684,-17.879759696056695,1.9190651711790983,0.05,196.43736267089844
685,-17.77825152075515,1.9232187706194321,0.0,196.75377345085144
686,-17.77497958980563,2.9844348191427974,0.0,197.03885650634766
687,-17.769360519858687,1.1504280318145765,0.0,197.3240351676941
688,-17.708617692589666,2.469949925148094,0.0,197.60883951187134
689,-17.63812633036421,2.489831851028943,0.0,197.8939516544342
690,-17.610119714907167,1.3240125728295278,0.0,198.19467544555664
691,-17.604314055260225,1.6323420467976368,0.0,198.49540162086487
692,-17.588223757358417,3.14994907685251,0.0,198.78057098388672
693,-17.495213815896896,2.2096538024817196,0.0,199.0591757297516
694,-17.487395717657467,1.7166513949807076,0.05,199.3443205356598
695,-17.477591799812547,1.3840773020640313,0.0,199.62950897216797
696,-17.42600057086078,1.875556774277181,0.05,199.91462445259094
697,-17.39969011762469,2.3668869198998763,0.0,200.19974875450134
698,-17.280014321783796,2.180342106972727,0.0,200.46272325515747
699,-17.297166540038937,1.5612417138515295,0.05,200.7322289943695
700,-17.357766913509767,1.5394472022650658,0.0,200.986093044281
701,-17.35521555794447,2.0335506020657035,0.05,201.30255389213562
702,-17.371976744675827,2.8161515407627875,0.0,201.58123087882996
703,-17.44101616989467,1.4686155612333007,0.0,201.8664116859436
704,-17.452900852065333,3.1707228062605344,0.0,202.16714787483215
705,-17.437893325560864,2.089936053661224,0.05,202.4522602558136
706,-17.482306147792983,2.0850507773715194,0.1,202.73737001419067
707,-17.434235033513783,0.9503978702280222,0.05,203.00685811042786
708,-17.409028490836278,1.7944327469592616,0.0,203.26983642578125
709,-17.45815515371217,2.025689349468018,0.0,203.5549681186676
710,-17.514813184631326,1.897573424367269,0.0,203.84011340141296
711,-17.582143438988037,2.225055502702405,0.05,204.109610080719
712,-17.539314128670682,2.0338603084104934,0.0,204.41034865379333
713,-17.57416891775292,1.7149431231635395,0.0,204.67335629463196
714,-17.532257653905177,0.8384254868831742,0.0,204.94284653663635
715,-17.52783999754431,1.2007158975055945,0.0,205.2123520374298
716,-17.534708485097966,2.8173070341543314,0.0,205.4974501132965
717,-17.492157587575612,0.8872588972509972,0.0,205.77605366706848
718,-17.639811627655302,1.4134382409013693,0.05,206.09891629219055
719,-17.73961762477003,2.0106679805976984,0.0,206.36189031600952
720,-17.705589179583857,1.9706821818646203,0.0,206.64708638191223
721,-17.7838705265768,1.8597766172850254,0.0,206.91654586791992
722,-17.763292658465254,2.117607235635595,0.0,207.2172772884369
723,-17.863503773023616,1.5023947282258923,0.0,207.48025631904602
724,-17.872452777370157,1.991241163532739,0.05,207.7497386932373
725,-17.874172309485722,1.4440624584023,0.0,208.050466299057
726,-17.87875943774251,2.783181747208404,0.0,208.31999897956848
727,-17.906185087805937,1.686425108356892,0.05,208.5830111503601
728,-17.96613879435341,1.0779915365658015,0.0,208.85249209403992
729,-17.98756391872671,2.1917832508020845,0.05,209.15322613716125
730,-18.05414669171625,2.341489890750635,0.0,209.42282605171204
731,-18.05466032203987,2.29285160978898,0.0,209.68577885627747
732,-18.154675770460667,1.066940431315389,0.0,209.9708914756775
733,-18.308284960864835,2.0576362708489095,0.0,210.25600051879883
734,-18.383186793709235,1.6447574044699007,0.05,210.50986075401306
735,-18.47709938050185,2.152479700342868,0.1,210.8105936050415
736,-18.612865066717628,2.7406006843739714,0.15000000000000002,211.0892369747162
737,-18.612130624857656,2.135513220856403,0.2,211.35868978500366
738,-18.631335291079786,1.7170899291128021,0.25,211.65943121910095
739,-18.801720657219793,2.6855911971358273,0.3,211.97580432891846
740,-18.866575617083083,2.9610548506860668,0.25,212.22963547706604
741,-18.95781805469129,2.1397372046538705,0.3,212.5082437992096
742,-19.08621229519316,1.748818378303248,0.35,212.76210188865662
743,-19.237520465518873,1.6462281924239377,0.39999999999999997,213.06289768218994
744,-19.359780973956997,2.135545345569004,0.35,213.3168272972107
745,-19.41200317608869,2.8842996426043066,0.3,213.57982301712036
746,-19.44757104812382,1.6885053306979887,0.25,213.84931111335754
747,-19.486727938202183,2.5880068273110366,0.3,214.11882853507996
748,-19.645065146603347,2.1486794579626407,0.35,214.3974645137787
749,-19.650376777863823,3.216735263131427,0.39999999999999997,214.69818091392517
750,-19.629191254642645,2.2367288763738618,0.35,214.9677176475525
751,-19.747068612239687,2.0308080840580596,0.3,215.2684543132782
752,-19.67633097267557,3.2806958205292314,0.25,215.53801012039185
753,-19.66859508431056,2.216701302540648,0.3,215.81660318374634
754,-19.654939963952963,2.4103347328423865,0.35,216.08615517616272
755,-19.804451145511333,2.0839423741433563,0.3,216.35572147369385
756,-19.8846438947909,3.859605297792527,0.35,216.61865639686584
757,-20.090668690584554,2.585057512431371,0.3,216.8725459575653
758,-20.290296039417832,4.148200606098734,0.25,217.14204859733582
759,-20.35530994516348,2.7393945840657263,0.2,217.40502667427063
760,-20.314418959412702,2.8191459010659723,0.15000000000000002,217.72141909599304
761,-20.420417322351245,1.383034249460134,0.10000000000000002,217.99100518226624
762,-20.591710297740438,1.3800813451962537,0.05000000000000002,218.26050353050232
763,-20.75345182727782,2.3954396562485103,1.3877787807814457e-17,218.54565143585205
764,-20.82009235559061,0.7662596135537391,0.0,218.80859518051147
765,-20.969610215247286,2.057953249355735,0.0,219.06246304512024
766,-20.93758168228005,1.2376448686570007,0.0,219.3476243019104
767,-21.061834541256808,2.4389374708625384,0.0,219.59494495391846
768,-20.90476299558639,1.4353697569901922,0.0,219.86443781852722
769,-20.854960492036888,2.1446588128645026,0.0,220.12741565704346
770,-20.888372678889013,1.2463521228805587,0.05,220.396892786026
771,-20.926679958335946,0.9484712844842673,0.1,220.66637873649597
772,-20.919027751432186,2.186385721768746,0.15000000000000002,220.93589162826538
773,-20.852047727404866,1.6915240338171673,0.2,221.19887447357178
774,-20.953251255012788,0.9736906194161579,0.15000000000000002,221.45274782180786
775,-21.08519092823756,1.4936870658946606,0.10000000000000002,221.75348162651062
776,-21.073467866472086,2.73625146516424,0.05000000000000002,222.00084614753723
777,-21.065881201871374,1.8597797034997483,0.10000000000000002,222.27034783363342
778,-21.10814011041006,1.4887696848454044,0.15000000000000002,222.55553197860718
779,-21.16492909776735,2.607316069042373,0.2,222.81846737861633
780,-21.15514606487386,3.200977724914854,0.15000000000000002,223.08795499801636
781,-21.259438655293202,1.9380263621671083,0.10000000000000002,223.3730697631836
782,-21.19018265568258,2.353884929572027,0.05000000000000002,223.6425461769104
783,-21.044632265352874,2.2518300413255097,1.3877787807814457e-17,223.92113733291626
784,-20.93302017866396,1.7831336172170296,0.0,224.20628380775452
785,-20.88839949341998,0.8315179242028826,0.0,224.4601595401764
786,-20.750488091855026,1.3575975905357343,0.0,224.723130941391
787,-20.856119575221783,2.0179683099501995,0.0,224.97705459594727
788,-20.884170708211453,2.0411567483128525,0.05,225.24658751487732
789,-20.82473819455088,0.995756790682503,0.0,225.52522540092468
790,-20.769177163270374,1.215546482491313,0.0,225.79474925994873
791,-20.76466404814102,2.123717914765025,0.05,226.06430625915527
792,-20.71621247776503,2.147785855228289,0.1,226.34295058250427
793,-20.676161852108883,1.3189161830317782,0.15000000000000002,226.5968120098114
794,-20.596841471350253,2.500942438842717,0.10000000000000002,226.86630153656006
795,-20.52506243273673,2.7001017365734423,0.15000000000000002,227.12927341461182
796,-20.545412610810867,1.7377897578738537,0.2,227.41438508033752
797,-20.544380036038714,2.3122322004393348,0.25,227.69959330558777
798,-20.54628991772742,2.1059942958916387,0.3,227.96918272972107
799,-20.637950248396074,1.9137353991319557,0.25,228.2321536540985
800,-20.721282274456957,2.8455127982981496,0.3,228.50171566009521
801,-20.76035761063124,2.6261674932629284,0.35,228.7712106704712
802,-20.928464858388384,2.1745386112345857,0.39999999999999997,229.0185785293579
803,-21.01846201233223,2.7448167617949535,0.35,229.3036994934082
804,-21.165396719289937,2.4979230068826035,0.3,229.5732343196869
805,-21.20198821833605,3.2343984047423846,0.25,229.8583664894104
806,-21.27314820098789,2.916049530143939,0.2,230.1525900363922
807,-21.16592015360017,1.7074666577990982,0.25,230.42210984230042
808,-21.122225445411512,2.6222811460349447,0.2,230.6916356086731
809,-21.047965783796577,1.7729994326014946,0.15000000000000002,230.9611463546753
810,-21.172742992414584,1.9976842196563955,0.10000000000000002,231.22415828704834
811,-21.047297505486156,3.0605408055920433,0.05000000000000002,231.50931549072266
812,-20.931413098763425,1.1829991678478455,1.3877787807814457e-17,231.7787938117981
813,-21.02825570238473,1.216279547718178,0.0,232.05739665031433
814,-20.996674193412346,1.5583192370731682,0.05,232.32691407203674
815,-20.977802689053398,1.3623819413666882,0.0,232.59638094902039
816,-21.050670500805314,1.4762248266359432,0.05,232.8658595085144
817,-21.034861645751654,1.6610472508572491,0.0,233.1288707256317
818,-21.170071328130607,1.6777445542372496,0.05,233.39836645126343
819,-21.206831709289727,2.9379160356056273,0.0,233.69919538497925
820,-21.272437684830315,1.4201707327098898,0.0,233.98427033424377
821,-21.180860728950925,1.790468498479922,0.0,234.24724292755127
822,-21.261825646034403,0.8608306619817825,0.0,234.53239178657532
823,-21.23733760408334,1.8995601911419147,0.05,234.8019244670868
824,-21.1879972425038,1.6537982872720445,0.1,235.0714054107666
825,-21.116412236129573,2.3015081148463024,0.15000000000000002,235.35003566741943
826,-21.13120489745677,2.0390900053572496,0.2,235.63521027565002
827,-21.17307158939452,1.2443492005115735,0.15000000000000002,235.92041659355164
828,-21.09421931810783,1.9740273245154412,0.10000000000000002,236.1899769306183
829,-20.996693733655803,1.2584540089621126,0.05000000000000002,236.49068236351013
830,-20.98057277628979,2.7395066387581735,0.10000000000000002,236.77584505081177
831,-20.924760430288643,1.8246099205699735,0.15000000000000002,237.03883123397827
832,-20.820707124784725,1.267477459896564,0.10000000000000002,237.32394909858704
833,-20.793005804898122,1.9979163904222201,0.15000000000000002,237.5934703350067
834,-20.788931008353174,1.3156225060209068,0.10000000000000002,237.85644698143005
835,-20.8077993301506,1.7588436400659677,0.05000000000000002,238.1416621208191
836,-20.848845010629994,1.9198647538911318,0.10000000000000002,238.4267864227295
837,-20.73926347923019,1.1188283314971246,0.05000000000000002,238.696284532547
838,-20.766354618408048,0.9499434385179322,1.3877787807814457e-17,238.99702143669128
839,-20.720686986084615,1.3797795810605709,0.05000000000000002,239.25999784469604
840,-20.74073176696371,0.9166039075878026,1.3877787807814457e-17,239.52949452400208
841,-20.679233406497325,1.5147711598527656,0.0,239.7989797592163
842,-20.67641095186522,1.4273394695666572,0.05,240.08407735824585
843,-20.632235027192916,1.328567396599219,0.0,240.36268067359924
844,-20.533581956569197,1.7372332087041584,0.05,240.647882938385
845,-20.55594755312786,1.5524599935730146,0.0,240.91740942001343
846,-20.51258436614629,0.9960475423821376,0.0,241.2337236404419
847,-20.54805691866683,0.834739296916925,0.0,241.50322031974792
848,-20.439935137600948,2.1289517354335223,0.05,241.80396485328674
849,-20.330819549007344,0.8856155574655175,0.1,242.08260560035706
850,-20.176278305057362,1.3066822258454371,0.05,242.35223722457886
851,-20.130397646914492,1.6098057584689398,0.0,242.6217646598816
852,-19.94959170787418,2.806125396547494,0.0,242.90694522857666
853,-19.85977968447502,0.9303189710403025,0.05,243.169983625412
854,-19.7301729278267,0.8431243275492979,0.1,243.43947434425354
855,-19.586118909806554,1.571212361180506,0.15000000000000002,243.70900082588196
856,-19.42293476762675,0.9202767915249447,0.10000000000000002,243.98756384849548
857,-19.428204562298227,1.7277467747510897,0.15000000000000002,244.27269339561462
858,-19.414990997531653,1.036574516897417,0.10000000000000002,244.57343888282776
