n_koeff,iteration,novelty,total_time,reward
0.10000000000000002,491,0.005,164.9644057750702,-16.77849925181691
0.05000000000000002,492,0.005,165.32344579696655,-16.795100089688937
0.10000000000000002,493,0.005,165.6575846672058,-16.80225106718538
0.15000000000000002,494,0.005,165.98966217041016,-16.834018700948565
0.2,495,0.005,166.31778597831726,-16.824397264556932
0.15000000000000002,496,0.005,166.61897993087769,-16.834348521282102
0.2,497,0.005,166.923166513443,-16.876882137810547
0.15000000000000002,498,0.005,167.21737933158875,-16.892415760947006
0.2,499,0.005,167.55048966407776,-16.92908910569128
0.15000000000000002,500,0.005,167.88758730888367,-16.936353061185898
0.2,501,0.005,168.1957643032074,-16.945188898087466
0.25,502,0.005,168.51092076301575,-16.936247062180897
0.3,503,0.005,168.85998797416687,-16.89780319419152
0.35,504,0.005,169.19811844825745,-16.908409232825676
0.3,505,0.005,169.55114150047302,-16.948397199120606
0.25,506,0.005,169.89921021461487,-17.010120741812692
0.2,507,0.005,170.20638704299927,-17.02605410167932
0.15000000000000002,508,0.005,170.50957584381104,-17.01500936830822
0.10000000000000002,509,0.005,170.82200574874878,-16.97509362026041
0.05000000000000002,510,0.005,171.12419819831848,-16.99571028933383
1.3877787807814457e-17,511,0.005,171.42527222633362,-16.97133263118138
0.05000000000000002,512,0.005,171.72642970085144,-16.93956951981188
1.3877787807814457e-17,513,0.005,172.034606218338,-16.928498867845533
0.0,514,0.005,172.32984972000122,-16.951658681401582
0.05,515,0.005,172.63099455833435,-16.943482007693866
0.0,516,0.005,172.93300342559814,-16.93414428524258
0.05,517,0.005,173.23320055007935,-16.960503264168068
0.0,518,0.005,173.52242851257324,-17.00000598990433
0.05,519,0.005,173.82462072372437,-17.015929202819407
0.1,520,0.005,174.1387791633606,-17.02954424850877
0.05,521,0.005,174.44496035575867,-16.97951875357969
0.0,522,0.005,174.73917269706726,-16.937116869284704
0.05,523,0.005,175.0234146118164,-16.917134860382262
0.0,524,0.005,175.31463718414307,-16.910573069243085
0.0,525,0.005,175.63178658485413,-16.920256165671457
0.0,526,0.005,175.92300724983215,-16.92268898672039
0.0,527,0.005,176.22323894500732,-16.966393541828392
0.0,528,0.005,176.52041220664978,-16.982488646223114
0.0,529,0.005,176.8355689048767,-16.990447451572244
0.0,530,0.005,177.12482833862305,-16.961191289180828
0.05,531,0.005,177.4160509109497,-16.994366274762136
0.0,532,0.005,177.71721029281616,-16.999974675071158
0.05,533,0.005,178.03336381912231,-17.03606497137127
0.1,534,0.005,178.33156847953796,-17.02158812862991
0.05,535,0.005,178.66367888450623,-17.018376851539543
0.1,536,0.005,178.95693016052246,-17.03831088442901
0.05,537,0.005,179.253103017807,-17.084574606386145
0.1,538,0.005,179.55333375930786,-17.082469274920683
0.15000000000000002,539,0.005,179.88640880584717,-17.076420565597992
0.2,540,0.005,180.22849464416504,-17.046475952834935
0.25,541,0.005,180.55063343048096,-17.047332537460015
0.3,542,0.005,180.9416220188141,-17.065653738509443
0.25,543,0.005,181.2507619857788,-17.050909359014558
0.3,544,0.005,181.56891012191772,-17.0341294890409
0.25,545,0.005,181.8730981349945,-17.053223081461493
0.2,546,0.005,182.15733790397644,-17.043029092903403
0.25,547,0.005,182.46156096458435,-17.000952805214965
0.2,548,0.005,182.75573754310608,-17.018891623747887
0.15000000000000002,549,0.005,183.0438256263733,-17.006230287829343
0.10000000000000002,550,0.005,183.3337423801422,-16.9847530399937
0.05000000000000002,551,0.005,183.6229703426361,-17.0250641714341
0.10000000000000002,552,0.005,183.91219568252563,-17.046934563585907
0.05000000000000002,553,0.005,184.20611381530762,-17.032988225596256
0.10000000000000002,554,0.005,184.51625037193298,-16.983418363886614
0.05000000000000002,555,0.005,184.81686878204346,-16.964107703611365
0.10000000000000002,556,0.005,185.11606860160828,-16.928438511360834
0.05000000000000002,557,0.005,185.41734766960144,-16.92171212508468
1.3877787807814457e-17,558,0.005,185.72751593589783,-16.931848131896786
0.0,559,0.005,186.03569197654724,-16.931047087284448
0.0,560,0.005,186.34486508369446,-16.897692631996637
0.05,561,0.005,186.6530408859253,-16.911598509796843
0.0,562,0.005,186.94426250457764,-16.914776779427655
0.0,563,0.005,187.2324914932251,-16.91550836537711
0.05,564,0.005,187.54864621162415,-16.961601357246646
0.1,565,0.005,187.85580682754517,-16.962137248161074
0.05,566,0.005,188.17694807052612,-16.949273886481894
0.0,567,0.005,188.47255611419678,-16.967681485170008
0.0,568,0.005,188.7717568874359,-16.96024548099565
0.0,569,0.005,189.0783348083496,-16.909529659026543
0.0,570,0.005,189.36054849624634,-16.908241794580615
0.0,571,0.005,189.65575861930847,-16.949852167205837
0.0,572,0.005,189.93900084495544,-16.92647626141033
0.05,573,0.005,190.22822737693787,-16.937065307433528
0.0,574,0.005,190.52742671966553,-16.94415895658385
0.0,575,0.005,190.84665870666504,-16.98585094309781
0.0,576,0.005,191.1887447834015,-17.01872845398394
0.05,577,0.005,191.55775690078735,-17.000117183992906
0.0,578,0.005,191.90782237052917,-16.997267515262443
0.05,579,0.005,192.26187419891357,-16.994138336009446
0.1,580,0.005,192.5999698638916,-17.03039547940006
0.15000000000000002,581,0.005,192.89717555046082,-16.999858725848448
0.10000000000000002,582,0.005,193.19537782669067,-16.978706702879084
0.05000000000000002,583,0.005,193.49258613586426,-16.98456985574089
1.3877787807814457e-17,584,0.005,193.79078578948975,-16.989682198197215
0.0,585,0.005,194.08998560905457,-17.018756280534966
0.05,586,0.005,194.39217829704285,-17.02287046679592
0.0,587,0.005,194.6873881816864,-17.008398202901887
0.0,588,0.005,194.99496269226074,-16.98838463068405
0.05,589,0.005,195.29915046691895,-16.98351639006151
0.1,590,0.005,195.6218638420105,-17.019693545238454
0.15000000000000002,591,0.005,195.97890901565552,-16.987840369421434
0.2,592,0.005,196.33994317054749,-16.961799845335314
0.15000000000000002,593,0.005,196.62422251701355,-16.958242122568723
0.2,594,0.005,196.92940664291382,-16.960980299978218
0.15000000000000002,595,0.005,197.29143953323364,-16.987871448504297
0.10000000000000002,596,0.005,197.6275396347046,-17.00530914875849
0.15000000000000002,597,0.005,197.93372106552124,-17.034228177317036
0.2,598,0.005,198.2418978214264,-16.99447651061579
0.25,599,0.005,198.54109692573547,-16.999358818767927
0.3,600,0.005,198.8492727279663,-17.001204290842843
0.25,601,0.005,199.13947439193726,-17.00101089686295
0.3,602,0.005,199.43293929100037,-16.985587291303574
0.25,603,0.005,199.73912000656128,-17.00446882341386
0.2,604,0.005,200.03787899017334,-17.009410732216498
0.25,605,0.005,200.32511186599731,-17.052098276333492
0.2,606,0.005,200.65589261054993,-17.0584958311051
0.15000000000000002,607,0.005,200.939768075943,-17.069716494806602
0.10000000000000002,608,0.005,201.23996567726135,-17.094943498437782
0.05000000000000002,609,0.005,201.5421576499939,-17.09659313197923
0.10000000000000002,610,0.005,201.83437585830688,-17.09889538216662
0.15000000000000002,611,0.005,202.1395297050476,-17.06259312783443
0.10000000000000002,612,0.005,202.42679905891418,-17.06370003153905
0.05000000000000002,613,0.005,202.7269594669342,-17.113789057873372
1.3877787807814457e-17,614,0.005,203.01621866226196,-17.10682333598576
0.05000000000000002,615,0.005,203.30341720581055,-17.17827152135535
1.3877787807814457e-17,616,0.005,203.60261821746826,-17.159468836311312
0.05000000000000002,617,0.005,203.893052816391,-17.13153790737286
0.10000000000000002,618,0.005,204.18523740768433,-17.079978326827977
0.05000000000000002,619,0.005,204.48917174339294,-17.105406263248017
0.10000000000000002,620,0.005,204.7843451499939,-17.099422060113266
0.05000000000000002,621,0.005,205.10149765014648,-17.09365031143859
1.3877787807814457e-17,622,0.005,205.39970135688782,-17.094266249386568
0.0,623,0.005,205.70388555526733,-17.051481720257538
0.0,624,0.005,205.99888706207275,-17.072988980445764
0.0,625,0.005,206.29310011863708,-17.07434357572098
0.05,626,0.005,206.57778644561768,-17.111693679608926
0.1,627,0.005,206.8899519443512,-17.094883935469714
0.05,628,0.005,207.2071042060852,-17.105772268219308
0.0,629,0.005,207.54327130317688,-17.124757809364684
0.0,630,0.005,207.84646010398865,-17.111944739794016
0.0,631,0.005,208.15671229362488,-17.07669019620221
0.05,632,0.005,208.44191336631775,-17.107331449432028
0.0,633,0.005,208.7484610080719,-17.062116169329414
0.0,634,0.005,209.04164147377014,-17.05775267075398
0.0,635,0.005,209.3687665462494,-17.011534862007295
0.0,636,0.005,209.6530065536499,-16.99960440096394
0.0,637,0.005,209.95619583129883,-16.998653267639458
0.0,638,0.005,210.24841451644897,-17.03594180203611
0.0,639,0.005,210.54960894584656,-17.021342255428852
0.0,640,0.005,210.87773156166077,-17.01781760999279
0.0,641,0.005,211.1879026889801,-17.015567366284166
0.05,642,0.005,211.5110399723053,-17.031230669322596
0.0,643,0.005,211.94089007377625,-17.056620012159083
0.05,644,0.005,212.30491662025452,-17.08892636053457
0.1,645,0.005,212.669939994812,-17.063767360254218
0.05,646,0.005,213.03197193145752,-17.079810335828874
0.0,647,0.005,213.35431218147278,-17.087012779241817
0.0,648,0.005,213.65155053138733,-17.087802562075602
0.05,649,0.005,213.96069073677063,-17.04669597885299
0.0,650,0.005,214.28681802749634,-17.035912170185373
0.0,651,0.005,214.6159381866455,-17.010775462639163
0.0,652,0.005,214.92124009132385,-17.048303143653566
0.0,653,0.005,215.23837423324585,-17.063480718548433
0.0,654,0.005,215.54159665107727,-17.096981988678113
0.05,655,0.005,215.83876872062683,-17.043502102881106
0.0,656,0.005,216.1718773841858,-17.020992672557334
0.05,657,0.005,216.4611415863037,-17.029796576937475
0.0,658,0.005,216.76433062553406,-17.02307628494678
0.05,659,0.005,217.06648588180542,-17.06677867847456
0.0,660,0.005,217.36169600486755,-17.092842094655587
0.05,661,0.005,217.67286372184753,-17.09095589648582
0.0,662,0.005,217.9770872592926,-17.1053055369768
0.0,663,0.005,218.27824521064758,-17.107194036738303
0.0,664,0.005,218.59188628196716,-17.084449905628116
0.0,665,0.005,218.88571763038635,-17.029867729211304
0.05,666,0.005,219.19788241386414,-17.06525160696347
0.0,667,0.005,219.4910659790039,-17.045428034151094
0.0,668,0.005,219.8021810054779,-17.067778396740614
0.0,669,0.005,220.10736536979675,-17.063044767287195
0.0,670,0.005,220.3965916633606,-17.101668654390167
0.0,671,0.005,220.6818287372589,-17.105453975905444
0.0,672,0.005,220.97404766082764,-17.102955353161725
0.05,673,0.005,221.26526856422424,-17.11484538551799
0.0,674,0.005,221.5714499950409,-17.123571592499918
0.05,675,0.005,221.86470293998718,-17.106899867404955
0.1,676,0.005,222.1758337020874,-17.050915044550106
0.05,677,0.005,222.4602873325348,-17.072867661137835
0.0,678,0.005,222.75450158119202,-17.065397287312397
0.0,679,0.005,223.07364916801453,-17.056420162052536
0.0,680,0.005,223.38880729675293,-17.06285387705143
0.0,681,0.005,223.68700671195984,-17.07519388246774
0.0,682,0.005,224.00116658210754,-17.094255961440627
0.05,683,0.005,224.29967999458313,-17.123251097810595
0.0,684,0.005,224.60336804389954,-17.175887649779348
0.0,685,0.005,224.9044394493103,-17.198404239040272
0.05,686,0.005,225.20663118362427,-17.257480697363967
0.1,687,0.005,225.51301288604736,-17.28167707573086
0.15000000000000002,688,0.005,225.81983828544617,-17.26598118619411
0.10000000000000002,689,0.005,226.13097071647644,-17.26353966486464
0.15000000000000002,690,0.005,226.4301700592041,-17.24061655995121
0.2,691,0.005,226.73738718032837,-17.262615473334744
0.25,692,0.005,227.07843661308289,-17.2781764136971
0.2,693,0.005,227.36926651000977,-17.257316760293598
0.25,694,0.005,227.684424161911,-17.23329934671849
0.2,695,0.005,228.05044436454773,-17.25854624954532
0.15000000000000002,696,0.005,228.40848779678345,-17.27321543756817
0.10000000000000002,697,0.005,228.73164534568787,-17.238589667370505
0.05000000000000002,698,0.005,229.14770007133484,-17.24662497837916
1.3877787807814457e-17,699,0.005,229.55960273742676,-17.257948885131395
0.0,700,0.005,229.90068674087524,-17.292631518679055
0.0,701,0.005,230.21983313560486,-17.294642997315183
0.0,702,0.005,230.51173281669617,-17.27539678535655
0.0,703,0.005,230.81591939926147,-17.248733327225303
0.05,704,0.005,231.12110209465027,-17.240217137554705
0.1,705,0.005,231.42928051948547,-17.239935853186772
0.05,706,0.005,231.7334656715393,-17.279259699222205
0.1,707,0.005,232.06757259368896,-17.275252004216313
0.05,708,0.005,232.3757483959198,-17.289813705285393
0.0,709,0.005,232.70308566093445,-17.264994684267847
0.05,710,0.005,233.0202374458313,-17.225908013801007
0.0,711,0.005,233.32542204856873,-17.23788807148732
0.05,712,0.005,233.64257407188416,-17.23124948850536
0.0,713,0.005,233.96172070503235,-17.198408799484955
0.0,714,0.005,234.30879282951355,-17.186517697031736
0.0,715,0.005,234.6448953151703,-17.19212032916136
0.0,716,0.005,234.96474194526672,-17.20985692849363
0.0,717,0.005,235.27890157699585,-17.259699318871945
0.0,718,0.005,235.58308863639832,-17.26029615522409
0.0,719,0.005,235.89129877090454,-17.24838340312973
0.05,720,0.005,236.2034296989441,-17.21566687858163
0.1,721,0.005,236.5415256023407,-17.18119144036168
0.05,722,0.005,236.86466121673584,-17.226295325073394
0.1,723,0.005,237.1968069076538,-17.216648440785917
0.05,724,0.005,237.49501085281372,-17.199754917276923
0.0,725,0.005,237.8051474094391,-17.189559610849734
0.05,726,0.005,238.11232495307922,-17.20620942662417
0.1,727,0.005,238.40554094314575,-17.223683162435254
0.05,728,0.005,238.69957160949707,-17.226574092339103
0.1,729,0.005,239.00674891471863,-17.210124038682032
0.15000000000000002,730,0.005,239.30495262145996,-17.18033681084133
0.10000000000000002,731,0.005,239.63706469535828,-17.233835383372938
0.15000000000000002,732,0.005,239.9442422389984,-17.24700727165351
0.10000000000000002,733,0.005,240.23845553398132,-17.22737041313673
0.15000000000000002,734,0.005,240.54862570762634,-17.17579136278539
0.10000000000000002,735,0.005,240.85381078720093,-17.168753929592857
0.15000000000000002,736,0.005,241.15600395202637,-17.135785518645147
0.10000000000000002,737,0.005,241.45371770858765,-17.118003095884653
0.05000000000000002,738,0.005,241.7479305267334,-17.131404316932
0.10000000000000002,739,0.005,242.04513549804688,-17.170112649770026
0.05000000000000002,740,0.005,242.35630345344543,-17.16917979613313
0.10000000000000002,741,0.005,242.6515142917633,-17.172152931470126
0.15000000000000002,742,0.005,242.98266410827637,-17.176042314026695
0.10000000000000002,743,0.005,243.30779337882996,-17.168650318746476
0.05000000000000002,744,0.005,243.64286375045776,-17.175276758293943
1.3877787807814457e-17,745,0.005,244.01786065101624,-17.13665391319427
0.05000000000000002,746,0.005,244.39086437225342,-17.084970701654132
1.3877787807814457e-17,747,0.005,244.74391889572144,-17.1082526269498
0.05000000000000002,748,0.005,245.0899932384491,-17.1228538096341
0.10000000000000002,749,0.005,245.38719868659973,-17.11224091839902
0.05000000000000002,750,0.005,245.70036101341248,-17.070954387498702
1.3877787807814457e-17,751,0.005,246.02555966377258,-17.0566317589084
0.0,752,0.005,246.3297460079193,-17.07320835378749
0.05,753,0.005,246.65261888504028,-17.069691762258064
0.1,754,0.005,246.98871970176697,-17.042366936037812
0.05,755,0.005,247.30888533592224,-17.047324333204536
0.0,756,0.005,247.62902903556824,-17.0090156517388
0.0,757,0.005,247.9387652873993,-17.025505640746015
0.0,758,0.005,248.24295234680176,-17.00256478015336
0.0,759,0.005,248.54614210128784,-17.029526406895098
0.0,760,0.005,248.85132551193237,-17.03183815958152
0.0,761,0.005,249.16212844848633,-17.039715791501376
0.05,762,0.005,249.47030425071716,-17.06038325016631
0.0,763,0.005,249.78649306297302,-17.072053141628793
0.0,764,0.005,250.09999346733093,-17.11909615185034
0.0,765,0.005,250.39221143722534,-17.122763564489862
0.0,766,0.005,250.69340634346008,-17.119263889480827
0.0,767,0.005,250.9932403564453,-17.12836334133889
0.05,768,0.005,251.30141758918762,-17.107413413951573
0.1,769,0.005,251.60454654693604,-17.102253062907145
0.15000000000000002,770,0.005,251.91172528266907,-17.111514177988692
0.2,771,0.005,252.2139172554016,-17.144166854642602
0.15000000000000002,772,0.005,252.50813031196594,-17.13753750582539
0.2,773,0.005,252.82296514511108,-17.150663115231122
0.15000000000000002,774,0.005,253.1547508239746,-17.192316064527652
0.10000000000000002,775,0.005,253.49683451652527,-17.218900493789025
0.05000000000000002,776,0.005,253.8209674358368,-17.20962297131163
0.10000000000000002,777,0.005,254.13313269615173,-17.174946732620924
0.05000000000000002,778,0.005,254.45427465438843,-17.166093866262578
1.3877787807814457e-17,779,0.005,254.80034852027893,-17.201477007133395
0.0,780,0.005,255.1244819164276,-17.209530951728674
0.0,781,0.005,255.47757363319397,-17.161822663091574
0.0,782,0.005,255.78272128105164,-17.127604541285464
0.0,783,0.005,256.0789294242859,-17.17404637355281
0.0,784,0.005,256.3831160068512,-17.20331782510591
0.05,785,0.005,256.69326853752136,-17.197468194696448
0.0,786,0.005,257.0438930988312,-17.160001248371692
0.0,787,0.005,257.3590166568756,-17.147126669308427
0.0,788,0.005,257.70630502700806,-17.109926644799508
0.05,789,0.005,258.00521087646484,-17.059837721396132
0.0,790,0.005,258.3223602771759,-17.070028921898878
0.0,791,0.005,258.64951944351196,-17.07073570883591
0.0,792,0.005,258.95467019081116,-17.050107474616762
0.05,793,0.005,259.27107071876526,-17.075604269146858
0.0,794,0.005,259.6035165786743,-17.065884044049866
0.0,795,0.005,259.98749136924744,-17.084976436064196
0.05,796,0.005,260.42036604881287,-17.085684129624127
0.1,797,0.005,260.71060705184937,-17.077179134112836
0.15000000000000002,798,0.005,261.067617893219,-17.08035308824663
0.10000000000000002,799,0.005,261.4466042518616,-17.086687274513977
0.05000000000000002,800,0.005,261.7827055454254,-17.108220951040877
0.10000000000000002,801,0.005,262.1088676452637,-17.108142884756695
0.05000000000000002,802,0.005,262.45690298080444,-17.06764145978197
1.3877787807814457e-17,803,0.005,262.7610893249512,-17.077177802542522
0.05000000000000002,804,0.005,263.07325434684753,-17.078117399353623
0.10000000000000002,805,0.005,263.4054012298584,-17.091388578373227
0.05000000000000002,806,0.005,263.728502035141,-17.08719526478994
1.3877787807814457e-17,807,0.005,264.0745768547058,-17.080852129428095
0.05000000000000002,808,0.005,264.3847472667694,-17.078236838443836
0.10000000000000002,809,0.005,264.7058882713318,-17.052808843935043
0.05000000000000002,810,0.005,265.02806067466736,-17.05405110336466
1.3877787807814457e-17,811,0.005,265.33021903038025,-17.052691464983994
0.0,812,0.005,265.63540387153625,-17.046186124024054
0.0,813,0.005,265.92961621284485,-17.046154139938597
0.0,814,0.005,266.230810880661,-16.98871766570824
0.0,815,0.005,266.5369915962219,-16.97735370354454
0.0,816,0.005,266.8376145362854,-16.93507091002398
0.0,817,0.005,267.18172669410706,-16.902326154609398
0.05,818,0.005,267.4798963069916,-16.928479197637344
0.1,819,0.005,267.7810914516449,-16.953643045207503
0.05,820,0.005,268.1022651195526,-16.975853434786973
0.1,821,0.005,268.4084150791168,-16.940395760343087
0.05,822,0.005,268.73154973983765,-16.916319355950396
0.0,823,0.005,269.0327455997467,-16.900565674436898
0.0,824,0.005,269.35488271713257,-16.848147418503107
0.0,825,0.005,269.68101048469543,-16.81411201777918
0.0,826,0.005,269.99678134918213,-16.831522651744223
0.05,827,0.005,270.3239049911499,-16.877037069616794
0.0,828,0.005,270.6621615886688,-16.919281437700114
0.05,829,0.005,270.9924304485321,-16.901180865344013
0.0,830,0.005,271.3065586090088,-16.89390003054823
0.0,831,0.005,271.64265847206116,-16.88901954910635
0.0,832,0.005,271.9677884578705,-16.870137715295556
0.05,833,0.005,272.31090474128723,-16.838140505511205
0.0,834,0.005,272.62281799316406,-16.839421072014126
0.05,835,0.005,272.93398690223694,-16.852808023793223
0.1,836,0.005,273.2481458187103,-16.909066235889266
0.15000000000000002,837,0.005,273.5742738246918,-16.901576708217483
0.2,838,0.005,273.9013993740082,-16.917860271558357
0.25,839,0.005,274.2554521560669,-16.92921238066287
0.2,840,0.005,274.55765533447266,-16.92163305275277
0.15000000000000002,841,0.005,274.8997075557709,-16.906766985517603
0.10000000000000002,842,0.005,275.24279165267944,-16.924937754157863
0.05000000000000002,843,0.005,275.60881209373474,-16.909501959390052
1.3877787807814457e-17,844,0.005,276.0296869277954,-16.924177954302635
0.0,845,0.005,276.44956517219543,-16.928119653379373
0.0,846,0.005,276.82954573631287,-16.9344891863041
0.0,847,0.005,277.20254850387573,-16.933361624301906
0.0,848,0.005,277.5645809173584,-16.931077838698787
0.05,849,0.005,277.9056692123413,-16.94193175643562
0.0,850,0.005,278.22381925582886,-16.920226267668106
0.0,851,0.005,278.5838556289673,-16.931763178094197
0.0,852,0.005,278.9071273803711,-16.982228663471147
0.05,853,0.005,279.27018880844116,-16.99083397237029
0.0,854,0.005,279.623211145401,-17.0296684287707
0.05,855,0.005,279.9772980213165,-17.028277619186046
0.1,856,0.005,280.35728216171265,-17.02638243544522
0.05,857,0.005,280.73922753334045,-17.03665992792473
0.1,858,0.005,281.0813114643097,-17.020903360464693
0.15000000000000002,859,0.005,281.3984634876251,-17.040444178787126
0.2,860,0.005,281.7186417579651,-17.039548877305716
0.25,861,0.005,282.06767439842224,-17.024548522807898
0.3,862,0.005,282.42073154449463,-17.018136289677354
0.35,863,0.005,282.7697958946228,-17.023913923511742
0.3,864,0.005,283.14383602142334,-17.039688759748145
0.25,865,0.005,283.49785017967224,-17.061022215539122
0.2,866,0.005,283.8758406639099,-17.06753749345694
0.15000000000000002,867,0.005,284.2199411392212,-17.044042674246963
0.2,868,0.005,284.58332109451294,-17.054512571314795
0.25,869,0.005,284.94703459739685,-17.045893319840708
0.3,870,0.005,285.30005717277527,-16.99148222072715
0.35,871,0.005,285.66109108924866,-17.012700137046934
0.3,872,0.005,286.0201327800751,-17.04197540024732
0.35,873,0.005,286.39113903045654,-17.05103396520567
0.3,874,0.005,286.7431993484497,-17.060581499467204
0.35,875,0.005,287.10522961616516,-17.074847939146313
0.39999999999999997,876,0.005,287.5051591396332,-17.059418007571978
0.44999999999999996,877,0.005,287.9759006500244,-17.03696415961951
0.39999999999999997,878,0.005,288.4566149711609,-17.011150998315596
0.44999999999999996,879,0.005,288.95428562164307,-17.014007214603655
0.39999999999999997,880,0.005,289.3971326351166,-17.03817359817683
0.35,881,0.005,289.9576041698456,-17.043442366745154
0.3,882,0.005,290.4941668510437,-17.061963651996646
0.35,883,0.005,290.956928730011,-17.057010535192685
0.39999999999999997,884,0.005,291.4157040119171,-17.0512693927636
0.44999999999999996,885,0.005,291.89442563056946,-17.03234185982083
0.39999999999999997,886,0.005,292.31828927993774,-17.030038346294855
0.44999999999999996,887,0.005,292.72849440574646,-17.056732901000483
0.49999999999999994,888,0.005,293.1523628234863,-17.037996373226523
0.44999999999999996,889,0.005,293.6570134162903,-17.034290671889593
0.49999999999999994,890,0.005,294.15069341659546,-17.063912956494676
0.44999999999999996,891,0.005,294.6214327812195,-17.090370860151182
0.49999999999999994,892,0.005,295.24077701568604,-17.086371234934212
0.5499999999999999,893,0.005,295.8012788295746,-17.08481216630852
0.6,894,0.005,296.2750120162964,-17.073553230077614
0.5499999999999999,895,0.005,296.85047245025635,-17.059690878362236
0.6,896,0.005,297.36509704589844,-17.05795144187648
0.5499999999999999,897,0.005,297.9435510635376,-17.04710353813829
0.49999999999999994,898,0.005,298.6376955509186,-17.03178161170639
0.5499999999999999,899,0.005,299.27997732162476,-17.01241509428135
0.6,900,0.005,299.8195335865021,-17.023008935541988
0.5499999999999999,901,0.005,300.29426312446594,-17.026238664448925
0.6,902,0.005,300.7769727706909,-17.02408184766875
0.5499999999999999,903,0.005,301.30755376815796,-17.008544066956514
0.6,904,0.005,301.7952506542206,-16.996619320093874
0.5499999999999999,905,0.005,302.16686248779297,-16.981719469886478
0.49999999999999994,906,0.005,302.5498402118683,-17.00185423890471
0.44999999999999996,907,0.005,302.93711256980896,-16.977228138726392
0.39999999999999997,908,0.005,303.31909132003784,-17.017984329662404
0.35,909,0.005,303.7270007133484,-16.972225223106033
0.3,910,0.005,304.1388990879059,-16.976592673830936
0.35,911,0.005,304.52287220954895,-16.976379604885278
0.3,912,0.005,304.90584802627563,-16.94549160691174
0.25,913,0.005,305.2638907432556,-16.948784335766657
0.2,914,0.005,305.6169466972351,-16.944607073639236
0.15000000000000002,915,0.005,305.999924659729,-16.956556679273113
0.10000000000000002,916,0.005,306.3536024093628,-16.958296645885888
0.15000000000000002,917,0.005,306.7036671638489,-16.976472978737878
0.2,918,0.005,307.0726773738861,-16.93425089369413
0.15000000000000002,919,0.005,307.4217109680176,-16.951240766847658
0.2,920,0.005,307.82363533973694,-16.96109172120362
0.25,921,0.005,308.2445101737976,-16.94104674319759
0.2,922,0.005,308.6514220237732,-16.931737833619266
0.15000000000000002,923,0.005,309.0972306728363,-16.924772673308226
0.2,924,0.005,309.4612557888031,-16.906705396889684
0.25,925,0.005,309.81131982803345,-16.92531169032164
0.2,926,0.005,310.17238998413086,-16.939240556467787
0.25,927,0.005,310.5214207172394,-16.904931033669122
0.3,928,0.005,310.87647128105164,-16.881599063055752
0.25,929,0.005,311.2754418849945,-16.858502840271044
0.3,930,0.005,311.62048149108887,-16.84854749887263
0.35,931,0.005,311.9655599594116,-16.829575490566473
0.3,932,0.005,312.2847058773041,-16.812274267607354
0.35,933,0.005,312.6467378139496,-16.795265088491952
0.3,934,0.005,312.97386384010315,-16.798485336321676
0.35,935,0.005,313.3638210296631,-16.814738378045703
0.3,936,0.005,313.8415424823761,-16.80716188945101
0.25,937,0.005,314.23050260543823,-16.81113341733749
0.2,938,0.005,314.62345147132874,-16.830509571787676
0.25,939,0.005,314.97903060913086,-16.816206326463675
0.2,940,0.005,315.3320870399475,-16.81111927173946
0.15000000000000002,941,0.005,315.68913173675537,-16.783565099842
0.2,942,0.005,316.0475273132324,-16.78937250421827
0.25,943,0.005,316.3926045894623,-16.784529658364185
0.3,944,0.005,316.74665784835815,-16.797196050363794
0.25,945,0.005,317.1266415119171,-16.78274914901592
0.2,946,0.005,317.5445601940155,-16.788480029781056
0.15000000000000002,947,0.005,317.96739315986633,-16.793275234702712
0.10000000000000002,948,0.005,318.2885332107544,-16.788973731958205
0.05000000000000002,949,0.005,318.60768246650696,-16.78589094319032
1.3877787807814457e-17,950,0.005,318.94178891181946,-16.791679363671
0.0,951,0.005,319.3008289337158,-16.772241668729308
0.0,952,0.005,319.6298487186432,-16.72249479829044
0.0,953,0.005,319.986927986145,-16.713410614574336
0.05,954,0.005,320.3297119140625,-16.720104015097647
0.0,955,0.005,320.7007191181183,-16.725980045807702
0.05,956,0.005,321.0415620803833,-16.71368022758125
0.0,957,0.005,321.3821303844452,-16.71502027099041
0.0,958,0.005,321.70423579216003,-16.676590056425514
0.05,959,0.005,322.0366733074188,-16.685178361584004
0.1,960,0.005,322.3987033367157,-16.67693822287448
0.05,961,0.005,322.7457764148712,-16.681138778533736
0.0,962,0.005,323.1008605957031,-16.717552768149837
0.05,963,0.005,323.44889736175537,-16.714746701027963
0.0,964,0.005,323.8777480125427,-16.746898067637076
0.05,965,0.005,324.30859637260437,-16.70764802196527
0.0,966,0.005,324.6897130012512,-16.693236792342066
0.05,967,0.005,325.01284646987915,-16.667939823495864
0.1,968,0.005,325.4357168674469,-16.6814283438894
0.05,969,0.005,325.89050102233887,-16.655547183622993
0.0,970,0.005,326.3203511238098,-16.68676074076764
0.0,971,0.005,326.72227597236633,-16.714363138692544
0.05,972,0.005,327.14315032958984,-16.69641467910943
0.0,973,0.005,327.4772574901581,-16.722085053043198
0.05,974,0.005,327.81934452056885,-16.72493049941882
0.1,975,0.005,328.1753900051117,-16.723132749471766
0.15000000000000002,976,0.005,328.54540181159973,-16.71118966601368
0.2,977,0.005,328.93336486816406,-16.736478657132544
0.15000000000000002,978,0.005,329.28542375564575,-16.75066329093662
0.2,979,0.005,329.62954449653625,-16.76854526797622
