total_time,n_koeff,novelty,iteration,reward
147.80881261825562,0.39999999999999997,0.005,480,-16.499608149360014
148.1095609664917,0.35,0.005,481,-16.467502807242315
148.42596817016602,0.3,0.005,482,-16.474462212165413
148.7110674381256,0.35,0.005,483,-16.434953044436526
149.0118019580841,0.39999999999999997,0.005,484,-16.43776266242533
149.31254363059998,0.35,0.005,485,-16.468826723648302
149.61327743530273,0.3,0.005,486,-16.474623423716352
149.96087956428528,0.25,0.005,487,-16.488933627779307
150.33062291145325,0.3,0.005,488,-16.489319597611438
150.67825031280518,0.25,0.005,489,-16.492750042609988
151.01680517196655,0.2,0.005,490,-16.488074494586375
151.33317589759827,0.15000000000000002,0.005,491,-16.471958983123656
151.64955520629883,0.2,0.005,492,-16.47136634115999
151.95029759407043,0.25,0.005,493,-16.463406197333725
152.26666736602783,0.3,0.005,494,-16.479262062679926
152.63591504096985,0.25,0.005,495,-16.442009456981967
152.99595069885254,0.3,0.005,496,-16.46016630649863
153.33105492591858,0.35,0.005,497,-16.398688749998563
153.62838411331177,0.39999999999999997,0.005,498,-16.40805709197991
153.94523239135742,0.35,0.005,499,-16.40534840450546
154.27909398078918,0.39999999999999997,0.005,500,-16.38992542658635
154.57798600196838,0.35,0.005,501,-16.422090735463893
154.8787338733673,0.3,0.005,502,-16.382586451798673
155.17951345443726,0.35,0.005,503,-16.356913196081617
155.4802849292755,0.3,0.005,504,-16.344700903848512
155.76541304588318,0.25,0.005,505,-16.289586109831724
156.081791639328,0.2,0.005,506,-16.259794915910803
156.3669412136078,0.25,0.005,507,-16.264733778904507
156.667649269104,0.3,0.005,508,-16.256686385350402
156.9840316772461,0.25,0.005,509,-16.22607938767912
157.28479051589966,0.2,0.005,510,-16.22722672248516
157.58554673194885,0.25,0.005,511,-16.23039986050878
157.8706681728363,0.3,0.005,512,-16.23909712046521
158.18703365325928,0.25,0.005,513,-16.22740661042893
158.48787760734558,0.3,0.005,514,-16.22929258773612
158.78859400749207,0.35,0.005,515,-16.242568293090965
159.08934378623962,0.3,0.005,516,-16.227852948938356
159.37447047233582,0.35,0.005,517,-16.214323120961154
159.67524409294128,0.39999999999999997,0.005,518,-16.212549405377942
160.0072569847107,0.35,0.005,519,-16.182623756195326
160.33013892173767,0.39999999999999997,0.005,520,-16.165720370580992
160.62437987327576,0.44999999999999996,0.005,521,-16.161405263619468
160.9095220565796,0.39999999999999997,0.005,522,-16.163035868262256
161.22589588165283,0.44999999999999996,0.005,523,-16.16203939269318
161.5487883090973,0.49999999999999994,0.005,524,-16.195448929067442
161.8651828765869,0.5499999999999999,0.005,525,-16.19431461434408
162.1659026145935,0.6,0.005,526,-16.238319757111874
162.48234939575195,0.5499999999999999,0.005,527,-16.227716357473536
162.7986981868744,0.49999999999999994,0.005,528,-16.20744444765654
163.08382415771484,0.44999999999999996,0.005,529,-16.270840851984055
163.38455963134766,0.39999999999999997,0.005,530,-16.267314775878855
163.70096278190613,0.44999999999999996,0.005,531,-16.299890029947818
164.00171303749084,0.39999999999999997,0.005,532,-16.27804172781809
164.30245184898376,0.35,0.005,533,-16.28219176735277
164.60280895233154,0.39999999999999997,0.005,534,-16.258287194009245
164.93479752540588,0.44999999999999996,0.005,535,-16.23805375847727
165.25771379470825,0.49999999999999994,0.005,536,-16.280468485426066
165.54281520843506,0.5499999999999999,0.005,537,-16.2589740690313
165.8904242515564,0.49999999999999994,0.005,538,-16.28202842286853
166.26016640663147,0.5499999999999999,0.005,539,-16.28134203667297
166.59215879440308,0.6,0.005,540,-16.27035957374591
166.96194744110107,0.6,0.005,541,-16.26111452691012
167.2783236503601,0.6,0.005,542,-16.323468225014974
167.5946946144104,0.5499999999999999,0.005,543,-16.301954788381412
167.89542245864868,0.49999999999999994,0.005,544,-16.2989819453548
168.2117805480957,0.5499999999999999,0.005,545,-16.31139034636655
168.51253962516785,0.6,0.005,546,-16.28938666035673
168.81328654289246,0.5499999999999999,0.005,547,-16.287900184704476
169.11403131484985,0.49999999999999994,0.005,548,-16.237966998355517
169.41477465629578,0.44999999999999996,0.005,549,-16.222558116954062
169.69992566108704,0.39999999999999997,0.005,550,-16.277608693040445
170.03186917304993,0.44999999999999996,0.005,551,-16.224323768502515
170.33261823654175,0.49999999999999994,0.005,552,-16.264023970539277
170.68683743476868,0.44999999999999996,0.005,553,-16.248687918552
170.98758697509766,0.49999999999999994,0.005,554,-16.24874361716538
171.304119348526,0.44999999999999996,0.005,555,-16.25705355773039
171.6209797859192,0.39999999999999997,0.005,556,-16.263165061249982
171.97351479530334,0.44999999999999996,0.005,557,-16.241221818013816
172.30709624290466,0.39999999999999997,0.005,558,-16.27776967220483
172.6078495979309,0.35,0.005,559,-16.275802221030617
172.908607006073,0.39999999999999997,0.005,560,-16.29153284298349
173.2093710899353,0.35,0.005,561,-16.304192942365404
173.5569932460785,0.3,0.005,562,-16.253611270511236
173.8892698287964,0.35,0.005,563,-16.222140932454423
174.23496866226196,0.3,0.005,564,-16.204138080935525
174.5530652999878,0.35,0.005,565,-16.17776284062277
174.85843420028687,0.39999999999999997,0.005,566,-16.18602764793825
175.22037529945374,0.44999999999999996,0.005,567,-16.15263480302266
175.6761565208435,0.39999999999999997,0.005,568,-16.133733841596506
176.0022840499878,0.44999999999999996,0.005,569,-16.097116912490353
176.31848120689392,0.49999999999999994,0.005,570,-16.093102999769904
176.6392683982849,0.44999999999999996,0.005,571,-16.04945626371045
177.0971839427948,0.39999999999999997,0.005,572,-16.083378903663416
177.49595665931702,0.44999999999999996,0.005,573,-16.12057950905737
177.85257863998413,0.39999999999999997,0.005,574,-16.059517227537153
178.16225743293762,0.44999999999999996,0.005,575,-16.04525220253834
178.48481488227844,0.49999999999999994,0.005,576,-16.018223883397237
178.83404636383057,0.44999999999999996,0.005,577,-16.031149089782367
179.13390636444092,0.39999999999999997,0.005,578,-16.09751958457909
179.450270652771,0.35,0.005,579,-16.041268611632173
179.76663732528687,0.39999999999999997,0.005,580,-16.028513962206908
180.13370013237,0.35,0.005,581,-15.995550725644819
180.49825024604797,0.39999999999999997,0.005,582,-16.031746384778234
180.89279580116272,0.44999999999999996,0.005,583,-16.03163221924044
181.20915579795837,0.39999999999999997,0.005,584,-16.083553285019295
181.50957012176514,0.35,0.005,585,-16.06413573866197
181.86979222297668,0.3,0.005,586,-16.013435062548876
182.22694635391235,0.35,0.005,587,-16.015068166795178
182.5946753025055,0.39999999999999997,0.005,588,-15.973190647387675
182.90102577209473,0.44999999999999996,0.005,589,-16.006624992217326
183.3562605381012,0.49999999999999994,0.005,590,-16.009720799089425
183.7866485118866,0.5499999999999999,0.005,591,-16.012721260319562
184.09217166900635,0.49999999999999994,0.005,592,-15.999706985322868
184.4460051059723,0.5499999999999999,0.005,593,-15.99374769200094
184.84092903137207,0.6,0.005,594,-15.981060827347504
185.14421939849854,0.5499999999999999,0.005,595,-16.01667316716115
185.45148229599,0.6,0.005,596,-16.035338202566052
185.78406715393066,0.5499999999999999,0.005,597,-16.052828464748004
186.0853352546692,0.6,0.005,598,-16.053075641852658
186.39160561561584,0.6,0.005,599,-16.081049522584326
186.6873495578766,0.6,0.005,600,-16.04332759860245
187.02629947662354,0.6,0.005,601,-16.043639290534983
187.35143041610718,0.5499999999999999,0.005,602,-16.028710684384034
187.67089796066284,0.49999999999999994,0.005,603,-16.063042402532876
187.98715496063232,0.44999999999999996,0.005,604,-16.04645824323494
188.3045265674591,0.49999999999999994,0.005,605,-16.059469299452598
188.6207127571106,0.44999999999999996,0.005,606,-16.07134021943195
188.93050074577332,0.39999999999999997,0.005,607,-16.104441390834417
189.2827582359314,0.35,0.005,608,-16.09505753750294
189.62179374694824,0.3,0.005,609,-16.152148684994316
189.92821717262268,0.25,0.005,610,-16.140720761319635
190.2349898815155,0.3,0.005,611,-16.146856137534282
190.57512879371643,0.25,0.005,612,-16.191965237415143
190.97451663017273,0.2,0.005,613,-16.25663741295962
191.36836338043213,0.15000000000000002,0.005,614,-16.274649349579793
191.735258102417,0.2,0.005,615,-16.26215066880781
192.0922031402588,0.25,0.005,616,-16.271062880518727
192.47916436195374,0.3,0.005,617,-16.26005000986347
192.8671269416809,0.35,0.005,618,-16.278910824845173
193.22122406959534,0.3,0.005,619,-16.295352093568248
193.56861662864685,0.25,0.005,620,-16.259268015120252
193.922749042511,0.3,0.005,621,-16.278502841619257
194.27114248275757,0.35,0.005,622,-16.25207891088785
194.60031127929688,0.39999999999999997,0.005,623,-16.226567062653597
194.93637824058533,0.35,0.005,624,-16.24566669404515
195.28145575523376,0.3,0.005,625,-16.2235988061658
195.61013531684875,0.35,0.005,626,-16.217201931141545
195.9173755645752,0.3,0.005,627,-16.269749729898663
196.21814155578613,0.35,0.005,628,-16.204652052860222
196.53452277183533,0.39999999999999997,0.005,629,-16.192383622993173
196.85088396072388,0.35,0.005,630,-16.230198831054114
197.16726064682007,0.3,0.005,631,-16.2316121792383
197.4836311340332,0.35,0.005,632,-16.237335712356217
197.8221230506897,0.39999999999999997,0.005,633,-16.2275516983486
198.18535995483398,0.35,0.005,634,-16.180420583274863
198.5551233291626,0.39999999999999997,0.005,635,-16.246229665205494
198.90272617340088,0.35,0.005,636,-16.263907203497375
199.26003646850586,0.3,0.005,637,-16.281433023857193
199.59272456169128,0.25,0.005,638,-16.304232743478906
199.91431260108948,0.2,0.005,639,-16.270356165606447
200.2185878753662,0.15000000000000002,0.005,640,-16.24820566137239
200.51946592330933,0.10000000000000002,0.005,641,-16.257737885442765
200.82670974731445,0.15000000000000002,0.005,642,-16.24609724712356
201.14306926727295,0.10000000000000002,0.005,643,-16.23198091686637
201.4594509601593,0.15000000000000002,0.005,644,-16.209146972994123
201.76021075248718,0.2,0.005,645,-16.147909699207723
202.07658457756042,0.15000000000000002,0.005,646,-16.13284001322449
202.37732863426208,0.2,0.005,647,-16.142287423640788
202.67812299728394,0.15000000000000002,0.005,648,-16.13239437848409
202.99452805519104,0.2,0.005,649,-16.11223571192531
203.29534602165222,0.15000000000000002,0.005,650,-16.125790750185384
203.62733936309814,0.10000000000000002,0.005,651,-16.150750455589872
203.96587467193604,0.05000000000000002,0.005,652,-16.121539722363497
204.29789853096008,0.10000000000000002,0.005,653,-16.08921990323945
204.63636255264282,0.05000000000000002,0.005,654,-16.07362523262089
204.93710041046143,0.10000000000000002,0.005,655,-16.080853391721668
205.23784494400024,0.15000000000000002,0.005,656,-16.046723355682982
205.55426931381226,0.2,0.005,657,-16.02098422958583
205.91753935813904,0.25,0.005,658,-15.97666791007334
206.21826338768005,0.3,0.005,659,-15.93922256278545
206.53463864326477,0.35,0.005,660,-15.948010608679787
206.84189248085022,0.39999999999999997,0.005,661,-15.9532286434275
207.15824627876282,0.44999999999999996,0.005,662,-15.929150207872631
207.47461032867432,0.49999999999999994,0.005,663,-15.886840298954985
207.79098463058472,0.5499999999999999,0.005,664,-15.86605619454691
208.09173774719238,0.49999999999999994,0.005,665,-15.905839423481149
208.4081106185913,0.44999999999999996,0.005,666,-15.91455494394143
208.7466914653778,0.49999999999999994,0.005,667,-15.923077489921246
209.0787057876587,0.5499999999999999,0.005,668,-15.949629411699199
209.44843673706055,0.49999999999999994,0.005,669,-15.977905526806515
209.76481676101685,0.5499999999999999,0.005,670,-16.01447453310198
210.06556725502014,0.49999999999999994,0.005,671,-16.018277327286782
210.36631155014038,0.44999999999999996,0.005,672,-15.992078466841724
210.69830965995789,0.49999999999999994,0.005,673,-16.013069027298556
211.01470613479614,0.5499999999999999,0.005,674,-16.0653477725166
211.31545281410217,0.6,0.005,675,-16.07701161119381
211.63181495666504,0.6,0.005,676,-16.075752845163706
211.94821953773499,0.5499999999999999,0.005,677,-16.006258942069017
212.25550770759583,0.6,0.005,678,-16.075717798500797
212.55627298355103,0.5499999999999999,0.005,679,-16.077129560775237
212.87272310256958,0.6,0.005,680,-16.03386362441604
213.1891176700592,0.6,0.005,681,-16.056480344641916
213.5054988861084,0.5499999999999999,0.005,682,-16.06376570868002
213.8595781326294,0.49999999999999994,0.005,683,-16.082861208353567
214.27619171142578,0.5499999999999999,0.005,684,-16.096206843735278
214.6660418510437,0.6,0.005,685,-16.068099091091725
214.94019436836243,0.6,0.005,686,-16.06313792528142
215.29433012008667,0.6,0.005,687,-16.085024569172013
215.65898847579956,0.6,0.005,688,-16.0700314476862
215.9818630218506,0.5499999999999999,0.005,689,-16.07271998466972
216.30479288101196,0.6,0.005,690,-16.10099786287208
216.6279366016388,0.5499999999999999,0.005,691,-16.115999830547732
216.97091603279114,0.49999999999999994,0.005,692,-16.128268197460997
217.30536270141602,0.44999999999999996,0.005,693,-16.136005010265237
217.66925644874573,0.39999999999999997,0.005,694,-16.168545525305028
218.02626752853394,0.35,0.005,695,-16.18615780142934
218.40724849700928,0.39999999999999997,0.005,696,-16.164567476175513
218.7812511920929,0.44999999999999996,0.005,697,-16.145294856641698
219.1170060634613,0.39999999999999997,0.005,698,-16.1592960937509
219.46441316604614,0.35,0.005,699,-16.20445550145118
219.78794765472412,0.3,0.005,700,-16.19213805571742
220.09729933738708,0.25,0.005,701,-16.19911834131204
220.42012429237366,0.3,0.005,702,-16.23555145531124
220.748863697052,0.25,0.005,703,-16.276201258958167
221.1529929637909,0.2,0.005,704,-16.30788779194923
221.52273082733154,0.25,0.005,705,-16.321899930526104
221.8703429698944,0.2,0.005,706,-16.342081527799177
222.3536503314972,0.15000000000000002,0.005,707,-16.348785148795827
222.71094751358032,0.10000000000000002,0.005,708,-16.36496858545732
223.06397938728333,0.15000000000000002,0.005,709,-16.35824834393618
223.4209599494934,0.10000000000000002,0.005,710,-16.35950225498337
223.77902102470398,0.05000000000000002,0.005,711,-16.330862217847564
224.11796736717224,0.10000000000000002,0.005,712,-16.332114346901204
224.5013988018036,0.15000000000000002,0.005,713,-16.32653500505724
224.85345768928528,0.2,0.005,714,-16.35378753111335
225.19830584526062,0.25,0.005,715,-16.322029318856
225.53810048103333,0.3,0.005,716,-16.30490404155573
225.8722596168518,0.35,0.005,717,-16.336708326186443
226.18661737442017,0.39999999999999997,0.005,718,-16.314314861797374
226.52452635765076,0.35,0.005,719,-16.298531600375174
226.85269141197205,0.39999999999999997,0.005,720,-16.27396563399985
227.22856044769287,0.35,0.005,721,-16.257943034220826
227.56056189537048,0.39999999999999997,0.005,722,-16.278318009969855
227.90826201438904,0.35,0.005,723,-16.276653717318677
228.23169612884521,0.3,0.005,724,-16.253497890039657
228.5802297592163,0.25,0.005,725,-16.288364804966236
228.90870451927185,0.3,0.005,726,-16.299446204762766
229.25078105926514,0.25,0.005,727,-16.334901035328343
229.62079000473022,0.3,0.005,728,-16.299057955615076
230.0199544429779,0.35,0.005,729,-16.34672267204488
230.4228596687317,0.39999999999999997,0.005,730,-16.393592041750694
230.806884765625,0.35,0.005,731,-16.376421260568865
231.19019508361816,0.39999999999999997,0.005,732,-16.36232627785178
231.5689492225647,0.35,0.005,733,-16.39528972389492
231.94531774520874,0.39999999999999997,0.005,734,-16.404384613488507
232.28138375282288,0.44999999999999996,0.005,735,-16.400030589523627
232.64042472839355,0.49999999999999994,0.005,736,-16.399292879440075
232.96854734420776,0.5499999999999999,0.005,737,-16.41443236546158
233.31739258766174,0.6,0.005,738,-16.439193074050856
233.69637632369995,0.6,0.005,739,-16.454317124575713
234.05284929275513,0.6,0.005,740,-16.45353038337
234.40122818946838,0.6,0.005,741,-16.42730515655467
234.7237367630005,0.5499999999999999,0.005,742,-16.413564380156085
235.10063934326172,0.6,0.005,743,-16.419677059612926
235.4716157913208,0.6,0.005,744,-16.410506925944624
235.87158298492432,0.5499999999999999,0.005,745,-16.416708018079543
236.23391675949097,0.6,0.005,746,-16.424799366210397
236.57796144485474,0.5499999999999999,0.005,747,-16.42587426578824
236.89842462539673,0.6,0.005,748,-16.4135964016255
237.2054603099823,0.5499999999999999,0.005,749,-16.385128421465527
237.51632928848267,0.49999999999999994,0.005,750,-16.378098789986133
237.81708812713623,0.5499999999999999,0.005,751,-16.357502649199795
238.14003682136536,0.49999999999999994,0.005,752,-16.310849388586487
238.4564130306244,0.5499999999999999,0.005,753,-16.277154940965683
238.7942614555359,0.6,0.005,754,-16.25122447857888
239.11711072921753,0.5499999999999999,0.005,755,-16.23235175821866
239.4229679107666,0.6,0.005,756,-16.22960507066203
239.74584937095642,0.5499999999999999,0.005,757,-16.23876212963126
240.0778524875641,0.49999999999999994,0.005,758,-16.249570033825826
240.53466725349426,0.5499999999999999,0.005,759,-16.248443679967522
241.03233814239502,0.6,0.005,760,-16.237314221764247
241.42329287528992,0.6,0.005,761,-16.243939164056147
241.76728987693787,0.6,0.005,762,-16.244771104694173
242.09087753295898,0.5499999999999999,0.005,763,-16.24162685194744
242.42178964614868,0.49999999999999994,0.005,764,-16.22480627421147
242.74517583847046,0.44999999999999996,0.005,765,-16.229126492131737
243.11513137817383,0.49999999999999994,0.005,766,-16.230357757705224
243.4622356891632,0.44999999999999996,0.005,767,-16.213605207874398
243.7874836921692,0.39999999999999997,0.005,768,-16.191937013868966
244.0882637500763,0.44999999999999996,0.005,769,-16.182865605437772
244.43097710609436,0.39999999999999997,0.005,770,-16.21186902998325
244.74651217460632,0.44999999999999996,0.005,771,-16.209911152045667
245.09068751335144,0.49999999999999994,0.005,772,-16.212663542168244
245.457293510437,0.5499999999999999,0.005,773,-16.190078683888817
245.81380534172058,0.49999999999999994,0.005,774,-16.15520908549405
246.2144148349762,0.44999999999999996,0.005,775,-16.138768278699718
246.62689542770386,0.49999999999999994,0.005,776,-16.161130314845334
246.94837379455566,0.5499999999999999,0.005,777,-16.153092643341036
247.29741024971008,0.49999999999999994,0.005,778,-16.12537541911303
247.70035076141357,0.44999999999999996,0.005,779,-16.097701722538677
248.04183864593506,0.39999999999999997,0.005,780,-16.05542141978213
248.40869283676147,0.44999999999999996,0.005,781,-16.0795322803893
248.72794151306152,0.49999999999999994,0.005,782,-16.06009737057603
249.04418635368347,0.5499999999999999,0.005,783,-16.030552874004613
249.36054873466492,0.49999999999999994,0.005,784,-16.023262741455333
249.69243454933167,0.44999999999999996,0.005,785,-16.008746496694393
250.00187134742737,0.49999999999999994,0.005,786,-16.00248202511205
250.29436039924622,0.44999999999999996,0.005,787,-15.94621158953361
250.61727809906006,0.39999999999999997,0.005,788,-15.911560031018206
250.96502137184143,0.35,0.005,789,-15.90172450470866
251.33415293693542,0.39999999999999997,0.005,790,-15.886454777153796
251.69714283943176,0.35,0.005,791,-15.865682672428125
252.0512022972107,0.3,0.005,792,-15.86161787816714
252.39894104003906,0.35,0.005,793,-15.860118537922743
252.7683880329132,0.3,0.005,794,-15.8566768206721
253.1224880218506,0.25,0.005,795,-15.848411407522324
253.4582405090332,0.3,0.005,796,-15.844797776641874
253.77054595947266,0.35,0.005,797,-15.852487700859163
254.08699560165405,0.3,0.005,798,-15.865877143381187
254.40265727043152,0.35,0.005,799,-15.855525911247447
254.75632619857788,0.39999999999999997,0.005,800,-15.861983688017135
255.09744691848755,0.35,0.005,801,-15.868611308039826
255.46147274971008,0.3,0.005,802,-15.91673632259088
255.8520064353943,0.35,0.005,803,-15.90425049131745
256.18636536598206,0.39999999999999997,0.005,804,-15.96620335519821
256.51448702812195,0.44999999999999996,0.005,805,-15.971522280656423
256.85160970687866,0.49999999999999994,0.005,806,-15.953821800783038
257.16712188720703,0.44999999999999996,0.005,807,-15.926213594128562
257.4964163303375,0.39999999999999997,0.005,808,-15.910848797454403
257.8466172218323,0.35,0.005,809,-15.905379888894693
258.1874740123749,0.39999999999999997,0.005,810,-15.903515207507334
258.49379563331604,0.44999999999999996,0.005,811,-15.906861287270106
258.81251215934753,0.49999999999999994,0.005,812,-15.89504481427094
259.1761283874512,0.5499999999999999,0.005,813,-15.897678736758968
259.4944586753845,0.6,0.005,814,-15.902813556500611
259.82351183891296,0.6,0.005,815,-15.91963191396295
260.2254512310028,0.6,0.005,816,-15.928871451273203
260.5994508266449,0.6,0.005,817,-15.952779605733197
260.9286062717438,0.6,0.005,818,-15.976930489811357
261.28376603126526,0.5499999999999999,0.005,819,-16.039155585280188
261.6001133918762,0.6,0.005,820,-16.00730182987347
261.9477152824402,0.6,0.005,821,-16.017882859887127
262.31750226020813,0.6,0.005,822,-16.012210315865723
262.67162799835205,0.5499999999999999,0.005,823,-16.023100563096524
263.0293638706207,0.6,0.005,824,-16.056493117031586
263.392942905426,0.5499999999999999,0.005,825,-16.061378749989192
263.7039680480957,0.6,0.005,826,-16.080561867774627
264.1674313545227,0.5499999999999999,0.005,827,-16.098209898556004
