total_time,n_koeff,reward,novelty,iteration
565.3062953948975,0.0,1008.6988967825819,14.614999999999998,199
569.9841318130493,0.0,1008.726363914862,7.5552,200
575.1341691017151,0.0,1008.7706022919363,3.0839,201
580.6023156642914,0.0,1021.1675972868854,13.068,202
585.9300932884216,0.0,1021.1467395855782,10.6598,203
591.0232932567596,0.0,1021.1358955539664,9.275299999999998,204
596.4100604057312,0.0,1021.1758989709606,2.9437,205
601.1973924636841,0.0,1021.2019905903348,16.118899999999996,206
606.247004032135,0.0,1021.1784476112017,17.4235,207
611.3584456443787,0.0,1021.1753669102403,10.0116,208
616.5255920886993,0.0,1021.2250353314898,6.455799999999999,209
622.423023223877,0.0,1021.1803396615016,14.0154,210
627.5121717453003,0.0,1021.1233982461322,6.5916,211
633.2895014286041,0.0,1021.1242343052566,10.039799999999998,212
638.7671954631805,0.0,1021.2296789998279,17.2834,213
644.3226006031036,0.0,1021.2570149146237,12.083999999999998,214
649.2432012557983,0.0,1021.3035331474063,20.9593,215
654.6563687324524,0.0,1021.3021298553539,14.923799999999998,216
659.9241003990173,0.05,1021.2784668694719,11.443500000000002,217
665.7981863021851,0.0,1021.2782524420746,3.7242999999999995,218
670.7202365398407,0.0,1021.2814065444213,5.6035,219
676.3020055294037,0.0,1021.2795801348708,8.6557,220
682.3058459758759,0.0,1021.2120429965759,11.6162,221
688.2212316989899,0.0,1021.1118594768142,11.731900000000001,222
692.9181652069092,0.0,1021.0746900741464,11.4068,223
698.5269875526428,0.0,1021.0065238123332,5.911899999999998,224
704.2687900066376,0.0,1021.0293967912568,11.6356,225
709.6406695842743,0.0,1020.9473067098293,14.159600000000001,226
715.3192639350891,0.0,1020.947772270223,2.7401999999999997,227
720.8330731391907,0.0,1033.680552642889,8.683599999999998,228
726.2507345676422,0.0,1033.6534376880722,21.843700000000002,229
731.990008354187,0.0,1033.6324774781808,4.444399999999999,230
737.5562901496887,0.0,1033.6324093042076,9.4878,231
743.3138637542725,0.0,1033.6733832902967,14.939699999999998,232
748.5876181125641,0.0,1033.7525260374566,16.1633,233
753.9468789100647,0.0,1033.7571534639071,9.4355,234
759.480390548706,0.0,1033.777387061619,8.547600000000001,235
764.8593273162842,0.0,1033.8158446523025,14.1998,236
770.1607627868652,0.0,1033.8284179238826,7.067399999999999,237
775.7096552848816,0.0,1033.8958658384486,9.0796,238
781.6052415370941,0.0,1033.9398442407141,5.4041999999999994,239
787.1876108646393,0.0,1033.9763340487452,1.9120999999999997,240
792.7285869121552,0.0,1024.7861209492146,12.175799999999999,241
798.306403875351,0.0,1024.7328232553812,15.3077,242
804.1806881427765,0.0,1024.7238296803325,4.0881,243
809.8604323863983,0.0,1024.6981717640044,6.228,244
815.6024169921875,0.0,1024.6656986154217,11.183699999999998,245
821.1655976772308,0.0,1024.6795002719123,8.099799999999998,246
826.9879548549652,0.0,1024.6469147510174,6.7440999999999995,247
832.2434287071228,0.0,1024.600345455833,6.476,248
837.9159390926361,0.0,1024.6005603953472,5.355999999999999,249
843.3401720523834,0.0,1024.5902547733042,6.7076,250
848.9297933578491,0.0,1024.6241561785398,7.9277999999999995,251
854.3455805778503,0.0,1024.625725835351,5.3755999999999995,252
860.5887763500214,0.0,1024.7189016118705,2.8485,253
866.4268136024475,0.0,1024.7613572344612,9.440199999999999,254
872.4140429496765,0.0,1024.7451702863254,0.9045000000000001,255
877.9989967346191,0.0,1024.7322233785633,5.2679,256
883.6021528244019,0.05,1024.7489863790806,4.3363,257
889.3189799785614,0.0,1024.7149068435156,5.2242,258
894.8249452114105,0.0,1024.6602389170403,8.4358,259
900.2065267562866,0.0,1024.6583064551626,18.511599999999998,260
905.7535440921783,0.0,1024.6800371741833,1.5162,261
911.3599677085876,0.0,1024.6886031749125,13.7316,262
916.8871994018555,0.0,1024.6137679446447,3.3316999999999997,263
922.8004031181335,0.0,1024.6259224248986,7.435999999999999,264
928.1068389415741,0.0,1024.5716620414205,12.339400000000001,265
933.7359645366669,0.0,1024.550265008982,3.8920999999999997,266
939.456442117691,0.0,1024.5714146483185,7.5239,267
945.2815616130829,0.0,1024.5792352661033,4.1599,268
951.2429647445679,0.0,1024.5756667207734,2.2923,269
957.1388411521912,0.0,1024.5879862022598,1.4123,270
962.8618597984314,0.05,1024.5938570830967,8.3002,271
969.6289708614349,0.0,1024.6163495661347,8.3242,272
977.7655243873596,0.0,1024.6332079513713,5.2679,273
983.7016823291779,0.0,1024.680830293537,6.895899999999999,274
990.107980966568,0.0,1024.6746099469888,2.3124000000000002,275
997.0307087898254,0.0,1024.7325431357579,13.064199999999998,276
1002.8267877101898,0.0,1024.6977986647344,10.5321,277
1008.2035853862762,0.0,1024.7142852354532,10.279699999999998,278
1013.9945013523102,0.0,1024.732785724084,11.627999999999997,279
1021.4304015636444,0.0,1024.7922975059282,3.9243999999999994,280
1027.714454650879,0.0,1024.8284409326902,5.079999999999999,281
1034.2657444477081,0.0,1024.8216473161453,3.6881,282
1040.8652102947235,0.0,1024.8642429591546,5.108099999999999,283
1047.099867105484,0.0,1024.8714722948991,13.723799999999999,284
1053.2283201217651,0.0,1024.8247997254716,2.6122999999999994,285
1059.6480600833893,0.0,1024.8264566882647,1.6525999999999998,286
1065.8442966938019,0.0,1024.8025331880242,6.496099999999999,287
1071.946162223816,0.0,1024.7836021525122,11.1039,288
1078.1437652111053,0.0,1024.768004647882,3.624099999999999,289
1084.679119348526,0.0,1024.7852805462508,8.7446,290
1090.9864139556885,0.05,1034.0086685877857,8.4803,291
1097.388239145279,0.0,1034.0644295523534,4.408599999999999,292
1103.8577721118927,0.0,1034.1155793910102,8.480099999999998,293
1110.0190987586975,0.05,1034.1823335509562,2.7287,294
1116.2456047534943,0.0,1034.2555318242553,8.828299999999999,295
1122.586956501007,0.0,1034.265645812891,9.3685,296
1128.5542469024658,0.0,1034.304966431684,13.956,297
1135.566147327423,0.0,1034.3697759443257,3.7565999999999997,298
1142.509245634079,0.0,1034.4394092614662,9.3601,299
1149.915254831314,0.0,1034.4341887215726,3.6721999999999997,300
1156.8335373401642,0.0,1034.3896974547604,7.583899999999999,301
1164.4789545536041,0.0,1034.4567382276014,1.7485,302
1170.7795865535736,0.0,1034.4206993952403,10.120099999999999,303
1177.8820960521698,0.0,1034.4513509816345,8.072000000000001,304
1185.3688895702362,0.0,1034.4851196332709,14.523599999999997,305
1193.4217913150787,0.0,1034.5287185006598,19.003699999999995,306
1200.276778936386,0.0,1034.5751877564085,10.2323,307
1206.1778495311737,0.0,1034.630779494729,11.811499999999999,308
1212.2568445205688,0.0,1034.687051863008,9.8764,309
1217.9815442562103,0.0,1034.7291630311968,4.8203,310
1223.9647061824799,0.0,1034.7576176518398,7.4681999999999995,311
1229.5608744621277,0.0,1034.780251079171,12.3157,312
1235.2979023456573,0.0,1034.8134546254323,3.6919999999999993,313
1241.539094209671,0.0,1034.8377016170455,7.676299999999999,314
