total_time,novelty,reward,n_koeff,iteration
506.0837001800537,0.05715007274844436,996.8579134688117,0.0,196
510.779039144516,0.08688211572346012,996.9081148699966,0.0,197
515.6267545223236,0.05591740759368868,996.9807968461101,0.0,198
519.3231165409088,0.043947644472954454,997.3532302103237,0.0,199
522.9498076438904,0.06101847486646974,997.7470582633182,0.0,200
527.5850992202759,0.08748224309868853,997.9305534380563,0.0,201
532.2055671215057,0.057213054418655186,998.2741485496147,0.0,202
535.8350987434387,0.05461894464427111,998.5153493697088,0.0,203
539.4180409908295,0.05649870659188175,998.8313060143996,0.0,204
544.4561331272125,0.05365754354519666,998.8957792874551,0.0,205
548.9159080982208,0.054350814170015936,999.1690596828743,0.0,206
552.6709585189819,0.09282575995611238,999.5051904464816,0.0,207
556.2115223407745,0.09339617580475157,999.7217159231009,0.0,208
561.3165514469147,0.08979428468259104,1000.004732733657,0.0,209
565.3060653209686,0.07770436464650456,1000.3786979955376,0.0,210
569.0397808551788,0.08760556995510686,1000.8778660784113,0.0,211
573.0391774177551,0.05726681188148797,1001.1147054897639,0.0,212
577.9326815605164,0.054276076717931464,1001.3873892251604,0.0,213
582.0442273616791,0.05606835273693294,1001.8341529663417,0.0,214
585.5469164848328,0.08897931308140945,1002.0838522645485,0.0,215
589.5566298961639,0.05611187506796191,1002.2279033697914,0.05,216
594.3304831981659,0.05354561060707778,1002.6249978568871,0.05,217
598.1327126026154,0.056583003498645534,1002.9827279736279,0.05,218
601.879634141922,0.0874007328054766,1002.9928904421779,0.05,219
606.0217022895813,0.05430608478795537,1003.277732308027,0.05,220
610.9920830726624,0.055512251989641125,1003.5689624527754,0.0,221
614.712696313858,0.05394125443841861,1004.0369702542068,0.0,222
618.0051000118256,0.04917492275527571,1004.1433717577354,0.0,223
621.7660374641418,0.053910313305903644,1004.2174959898521,0.0,224
626.2076594829559,0.08938297437453385,1004.4107233578957,0.0,225
629.8175115585327,0.05508286258078444,1004.6304130673522,0.05,226
633.1864297389984,0.07454676080574792,1004.9968713190945,0.05,227
636.6999316215515,0.09182778994344963,1005.1359740416603,0.05,228
641.552571773529,0.07629426890314281,1005.4281139140362,0.05,229
645.4866535663605,0.03885653216737119,1005.6499505925626,0.05,230
648.83478474617,0.05430575479915817,1005.8228300284113,0.0,231
652.298177242279,0.0474562925412024,1005.9306553077943,0.0,232
657.1250982284546,0.10880475947140582,1006.1182253624703,0.0,233
660.8854389190674,0.08894865242974849,1006.1862144963978,0.0,234
664.256266117096,0.055326716709236536,1006.4460752769621,0.0,235
667.6352643966675,0.05618212705458872,1006.3800625270788,0.05,236
671.6920053958893,0.08917749479664472,1006.2582739448528,0.05,237
675.9746625423431,0.054119130993382523,1006.2033644696477,0.05,238
679.5204145908356,0.0877344233780868,1006.3273896558375,0.05,239
683.1745841503143,0.08976370352843739,1006.471605562423,0.05,240
687.6022725105286,0.08881904545096438,1006.5704392435771,0.0,241
691.877681016922,0.05250646839267958,1006.5731044715781,0.0,242
695.4356715679169,0.09006322547509976,1006.3397432690891,0.0,243
698.883261680603,0.05345232388072848,1006.2291643192189,0.0,244
703.134115934372,0.087566322370341,1006.2160300480994,0.0,245
707.2854845523834,0.1118539988009817,1006.1381066554947,0.0,246
710.7867062091827,0.05799055836613112,1006.188371404568,0.0,247
714.3586008548737,0.11736623424772007,1006.2997036611613,0.0,248
718.2090306282043,0.0867444036632704,1006.1140733804718,0.0,249
722.3843502998352,0.08716977151200617,1005.9328375678463,0.0,250
725.8849928379059,0.07553723451833037,1005.8108797846331,0.05,251
729.3151104450226,0.05371620114880151,1005.6917942097291,0.05,252
732.7528846263885,0.05636183254465734,1005.559083093911,0.05,253
737.5599136352539,0.1052925285520887,1005.4609683372747,0.05,254
741.6070778369904,0.07511757340950867,1005.5356409852901,0.05,255
745.117021560669,0.056155386552037334,1005.5420788540755,0.0,256
748.759149312973,0.05235448655706592,1005.5833672180131,0.0,257
754.4884877204895,0.08884507213618786,1005.6976099049,0.0,258
758.289888381958,0.054638997976434754,1005.6600831598998,0.0,259
761.7292883396149,0.08172751885347974,1005.5864537797358,0.0,260
765.8927772045135,0.07521578617544962,1005.3964382400306,0.05,261
770.3923952579498,0.05426789467297077,1005.4573043712229,0.05,262
773.9661643505096,0.09070305187354392,1005.4395998908639,0.05,263
777.3956825733185,0.11415470723949177,1005.365805705247,0.05,264
780.8841018676758,0.052798845631390555,1005.2522768692255,0.05,265
785.8150024414062,0.05380414838980451,1005.1212334175838,0.1,266
789.9202721118927,0.09163027325813722,1004.9734992116355,0.1,267
793.5782155990601,0.06939010871344546,1004.9672541502586,0.1,268
797.0715806484222,0.07915925932810455,1005.0663634409043,0.1,269
802.4937756061554,0.05441849694899137,1005.0899210143251,0.1,270
806.3015692234039,0.0960688799665626,1004.8351531804052,0.15000000000000002,271
810.6835532188416,0.08923256575436378,1004.5404637286767,0.15000000000000002,272
816.59388256073,0.06092070464034017,1004.6665499182906,0.15000000000000002,273
821.4068911075592,0.05571374064927686,1004.645105836316,0.15000000000000002,274
824.9951324462891,0.0888341291549687,1004.62386700923,0.15000000000000002,275
828.7578749656677,0.05261978373723391,1004.427902093863,0.2,276
833.7184672355652,0.055223424977906305,1004.1709877088413,0.2,277
838.1325888633728,0.09351596991153427,1004.1870084823407,0.2,278
842.7154777050018,0.052405271190037406,1004.0263874045093,0.2,279
849.3814878463745,0.06218455003209267,1003.9021888346355,0.2,280
854.0979454517365,0.05509579166247874,1003.9336570946963,0.15000000000000002,281
858.0982415676117,0.05946822900900995,1004.0238769008479,0.15000000000000002,282
864.060222864151,0.0822704365811968,1004.1157532885329,0.15000000000000002,283
869.3184731006622,0.05955077961760896,1004.1857256546299,0.15000000000000002,284
873.3415296077728,0.055027084594825464,1004.2209334509894,0.15000000000000002,285
877.481526851654,0.054223720954978315,1004.3052862829306,0.10000000000000002,286
882.7018103599548,0.07420321109691887,1004.5436403530695,0.10000000000000002,287
886.3985493183136,0.056222957228744735,1004.6780860042024,0.10000000000000002,288
889.9934170246124,0.05414863604039467,1004.8361135198855,0.10000000000000002,289
894.175003528595,0.052429113307847885,1004.9737309291023,0.10000000000000002,290
899.0519971847534,0.05368152186236972,1005.2441999725218,0.05000000000000002,291
902.9686632156372,0.07569164219042578,1005.4334687927055,0.05000000000000002,292
907.0241372585297,0.05440174806202656,1005.7164011683376,0.05000000000000002,293
912.236218214035,0.08458543424831805,1005.9850343669661,0.05000000000000002,294
917.4752449989319,0.05594363611368769,1006.0101747340673,0.05000000000000002,295
922.2239451408386,0.08337210301695423,1006.197229274062,0.10000000000000002,296
926.7408649921417,0.07473047778251272,1006.3116096296915,0.10000000000000002,297
931.4358522891998,0.054191230107394094,1006.177129346859,0.10000000000000002,298
934.9596314430237,0.06264578916898705,1006.2880112243325,0.10000000000000002,299
939.670361995697,0.05570035499152271,1006.3367287809915,0.10000000000000002,300
945.7822735309601,0.08449401421278481,1006.4473576129053,0.05000000000000002,301
950.0123353004456,0.10447793249446263,1006.6873047446522,0.05000000000000002,302
953.4972207546234,0.08842808273969423,1006.7889819078638,0.05000000000000002,303
957.2300269603729,0.055008354915838366,1006.7902085228118,0.05000000000000002,304
962.160014629364,0.05382793806644511,1006.7243248316347,0.05000000000000002,305
966.2719571590424,0.055243501767914725,1006.7040519940364,0.10000000000000002,306
969.9510581493378,0.117867130111328,1006.52474946512,0.10000000000000002,307
973.8828256130219,0.0548058726896578,1006.564265872888,0.10000000000000002,308
978.9768452644348,0.04214096976960288,1006.4631370822733,0.10000000000000002,309
982.5581607818604,0.05735442573600402,1006.4629212242352,0.10000000000000002,310
986.086029291153,0.05715467997275036,1006.619959044197,0.05000000000000002,311
989.7883749008179,0.05354108218681178,1006.6738948511828,0.05000000000000002,312
994.6830224990845,0.05368921054297706,1006.7343011283407,0.05000000000000002,313
998.0995404720306,0.053922806324045724,1006.7417230799173,0.05000000000000002,314
1002.0452101230621,0.09275404016222942,1006.6886791936367,0.05000000000000002,315
1006.5657193660736,0.09462476829596478,1006.7802066742148,1.3877787807814457e-17,316
1011.4922046661377,0.055452701417394425,1006.7513202077469,1.3877787807814457e-17,317
1015.0098648071289,0.04291444144350681,1006.7376934685797,1.3877787807814457e-17,318
1018.3690531253815,0.05470725360036242,1006.506131580534,1.3877787807814457e-17,319
1022.5869584083557,0.05580825973365928,1006.5161346144405,1.3877787807814457e-17,320
1027.3837859630585,0.054128128968427495,1006.6214107993335,0.05000000000000002,321
1032.152973651886,0.055046452230588676,1006.7475492108252,0.05000000000000002,322
1035.9219591617584,0.0535073274488904,1006.8728566214664,0.05000000000000002,323
1040.968025445938,0.04048434828081068,1006.8625628736423,0.05000000000000002,324
1045.0721879005432,0.055443501056567514,1006.8843304831046,0.05000000000000002,325
1049.125343322754,0.09653712382562912,1006.9201712978604,0.10000000000000002,326
1054.202149629593,0.052848610453588796,1007.2496864581035,0.10000000000000002,327
1059.975210428238,0.05610147009110578,1007.4465582511735,0.10000000000000002,328
1063.544641494751,0.05253165542448013,1007.6818277434127,0.10000000000000002,329
1067.0049052238464,0.08954351402149933,1007.8551048902206,0.10000000000000002,330
1071.611486673355,0.05520866848957414,1007.8829108426886,0.05000000000000002,331
1076.4649493694305,0.08616915745961824,1007.8906312646442,0.05000000000000002,332
1080.3200166225433,0.05314607509215765,1007.794499487673,0.05000000000000002,333
1083.8598964214325,0.07949045891649527,1007.8893534449609,0.05000000000000002,334
1091.0723388195038,0.05467672495147039,1007.827687093799,0.05000000000000002,335
1095.0160179138184,0.055377450871568534,1007.8396174050752,0.10000000000000002,336
1098.4746458530426,0.05518349951895752,1007.8786840220832,0.10000000000000002,337
1103.3378024101257,0.09089168007561428,1008.0069521228698,0.10000000000000002,338
1109.3029522895813,0.09140817062312245,1008.0812909578299,0.10000000000000002,339
1113.0340433120728,0.05444455751350354,1008.1690122634718,0.10000000000000002,340
1116.7003717422485,0.05497646112419263,1008.1078937920876,0.15000000000000002,341
1121.891598701477,0.05393669257007535,1008.335316489556,0.15000000000000002,342
1126.0959351062775,0.11869398850897983,1008.4651380558172,0.15000000000000002,343
1129.6664810180664,0.05405884135859001,1008.6246944117843,0.15000000000000002,344
1133.1182188987732,0.08672366204507863,1008.7276646455392,0.15000000000000002,345
1138.089196920395,0.05867202991983109,1008.9076676369382,0.2,346
1142.1558916568756,0.055316916666207035,1009.1852743023993,0.2,347
1145.9648687839508,0.05544447810320394,1009.3912773559507,0.2,348
1150.0616624355316,0.05364443401934277,1009.615079179379,0.2,349
1154.7633440494537,0.05487115551673752,1009.8647721228444,0.2,350
1158.5848219394684,0.05340827414346024,1010.0388293209232,0.25,351
1162.1146569252014,0.08195070097826969,1010.1094222610498,0.25,352
1166.3323338031769,0.05681578780688241,1010.2460113724945,0.25,353
1171.4863831996918,0.11948616068294289,1010.4175809082991,0.25,354
1175.4319982528687,0.09384096566721577,1010.6065114260225,0.25,355
1179.078595161438,0.05859241994041189,1010.8730667057508,0.3,356
1183.5135333538055,0.11958380817800307,1011.1023305090274,0.3,357
1188.096936225891,0.05884120595197075,1011.279605653572,0.3,358
1191.9439222812653,0.05439789631662506,1011.5159732981145,0.3,359
1195.7461178302765,0.05554315217083359,1011.6399002054104,0.3,360
1200.4964377880096,0.11378457059881404,1011.6791985737559,0.25,361
1205.0779392719269,0.05171812999593839,1011.6997724367092,0.25,362
1208.7577016353607,0.08591340159317572,1011.9278131588355,0.25,363
1212.778374671936,0.09268245781646273,1012.0202924683325,0.25,364
1217.5955257415771,0.05494726461311594,1012.3198963145035,0.25,365
1221.9950633049011,0.07601986159745981,1012.6763079125294,0.2,366
1225.492838382721,0.05497132743897885,1013.1149496392188,0.2,367
1229.1251821517944,0.05783934434249216,1013.4369547227011,0.2,368
1234.5092968940735,0.05295038042286453,1013.8003795549627,0.2,369
1238.5738294124603,0.054865077639788644,1014.1410559752064,0.2,370
1242.1728987693787,0.05333777568572625,1014.3764672244106,0.15000000000000002,371
1246.1421744823456,0.05810675266205448,1014.6049277488621,0.15000000000000002,372
1251.1079671382904,0.08725365725067036,1014.6375548826904,0.15000000000000002,373
1254.903126001358,0.05606761569394166,1014.797179109548,0.15000000000000002,374
1258.5730681419373,0.05621164625706023,1014.9966323383826,0.15000000000000002,375
1263.3905582427979,0.05894456938558116,1015.1162101505656,0.2,376
1268.5611052513123,0.05488520387223742,1015.194345114302,0.2,377
1272.5992720127106,0.07934819289181248,1015.3843572562571,0.2,378
1277.0038754940033,0.056170880900736415,1015.4216325967583,0.2,379
1282.3035066127777,0.055526225567071215,1015.5730678719649,0.2,380
1286.58287525177,0.09372893658520821,1015.7370730525082,0.15000000000000002,381
1290.8063399791718,0.059315209616253396,1015.9813615197538,0.15000000000000002,382
1296.1415796279907,0.08518408940290956,1016.2018734053808,0.15000000000000002,383
1301.843416929245,0.05820936418941377,1016.3750618526495,0.15000000000000002,384
1305.5458059310913,0.0894303560873208,1016.7732750147064,0.15000000000000002,385
1310.87628698349,0.08383573975984969,1017.0556458673403,0.2,386
1316.9529764652252,0.055382868489631136,1017.2293070833571,0.2,387
1320.9417271614075,0.05489569318721755,1017.3849680658117,0.2,388
1324.6609144210815,0.0870819295588771,1017.3798658753335,0.2,389
1329.914956331253,0.08543704498301145,1017.3471565154624,0.2,390
1334.084597826004,0.05232101627871085,1017.3881648118096,0.15000000000000002,391
1337.8777673244476,0.07739419482190503,1017.3240583642358,0.15000000000000002,392
1342.0466911792755,0.08899799418501521,1017.1814132972048,0.15000000000000002,393
1347.0077662467957,0.11268979779109005,1017.1234499172019,0.15000000000000002,394
1351.079356431961,0.05341426084506274,1017.1693014463401,0.15000000000000002,395
1354.77787899971,0.13919086722433371,1017.2100415029208,0.2,396
1359.5462963581085,0.08318015569857697,1017.2236240476022,0.2,397
1364.4589049816132,0.08085059550608772,1017.3058436874475,0.2,398
1368.3284182548523,0.09386202877662288,1017.484647708749,0.2,399
1372.05522108078,0.037994122460572814,1017.431327013859,0.2,400
1376.8919200897217,0.05795883038510819,1017.3646714127099,0.15000000000000002,401
1381.4365603923798,0.061511033216423254,1017.5397355622594,0.15000000000000002,402
1385.204025030136,0.058312582349910276,1017.6766684240935,0.15000000000000002,403
1388.8933584690094,0.056787637036264105,1017.6891959818834,0.15000000000000002,404
1393.8849399089813,0.055236545718869906,1017.5848203073557,0.15000000000000002,405
1397.886559009552,0.08584339632971938,1017.69184113997,0.10000000000000002,406
1401.7732090950012,0.05621255469784025,1017.8263501763602,0.10000000000000002,407
1405.3679645061493,0.09375679913152739,1017.9782481450686,0.10000000000000002,408
1409.98845744133,0.05695163509311884,1018.040093649248,0.10000000000000002,409
1414.2525839805603,0.0590106403822635,1018.2095523068508,0.10000000000000002,410
1417.936726808548,0.055828658821193554,1018.2759870912826,0.05000000000000002,411
1421.7749166488647,0.0557513442964257,1018.391247525168,0.05000000000000002,412
1426.870838880539,0.056592269764868704,1018.4058821419335,0.05000000000000002,413
1430.912424325943,0.05980290676560456,1018.5409622315992,0.05000000000000002,414
1434.7348573207855,0.08522308683349639,1018.6705073234604,0.05000000000000002,415
