total_time,ep_rew_mean,num_episodes,total timesteps,total_loss,entropy_loss,value_loss,policy_gradient_loss
334.97899985313416,303.00941374,3950,262144,0.1615900524271075,-1.1712284592911602,0.16595284727518447,-0.004362794848076991
345.5897521972656,311.9511404,3998,270336,0.157992256758048,-1.1593829202465713,0.16239509220176843,-0.0044028354437204
356.43013763427734,328.9536925,4046,278528,0.15360317251550368,-1.1510773736052216,0.1572805886302376,-0.0036774161147339517
366.94668197631836,302.35785047999997,4096,286720,0.19995365103980028,-1.1434794353321194,0.20413188662496395,-0.004178235585163675
377.71967101097107,321.71233256,4146,294912,0.2263339885001127,-1.1348887801170349,0.2305593842669623,-0.004225395766849613
388.32026743888855,317.48824535999995,4195,303104,0.2127930557256601,-1.1237878632731735,0.21759942391363438,-0.004806368187974289
398.89651346206665,342.7394262199999,4243,311296,0.2897754543532604,-1.105114139802754,0.2947843672212912,-0.005008912868030777
409.44274139404297,364.56641724,4289,319488,0.2183110975716534,-1.0919086959213018,0.22286410175438504,-0.004553004182731658
420.0406892299652,411.4577158,4330,327680,0.1812997115532961,-1.0722666569054127,0.18560095454449765,-0.004301242991201562
430.5868763923645,428.53126184,4369,335872,0.21892153767059536,-1.0656753795221448,0.22288594257988734,-0.003964404909291996
440.79098320007324,458.48846108,4404,344064,0.19290074542995864,-1.0590091834776103,0.19767306255816947,-0.004772317128210838
451.6340789794922,558.50649816,4432,352256,0.2712804673828087,-1.0492152709513902,0.27632154000166337,-0.005041072618854681
461.9881627559662,598.52544996,4463,360448,0.17192848959260534,-1.0252234022133053,0.17590058997739105,-0.0039721003847857156
472.4501242637634,565.24661578,4496,368640,0.17408533923221578,-1.0134298673830926,0.17760299068759194,-0.003517651455376165
482.8471691608429,569.3435433,4526,376832,0.1503041080616318,-1.0004353042691947,0.15444414181256433,-0.004140033750932551
493.61600828170776,666.8196606399999,4550,385024,0.163325890293909,-0.9886880798730999,0.1674025533706299,-0.0040766630767209
504.12230110168457,716.9390120400001,4575,393216,0.12545512448417145,-0.9821285207755863,0.1288918470905628,-0.0034367226063913544
514.3546144962311,763.4432641600001,4597,401408,0.12459828440584456,-0.9718142995610833,0.1284894144599093,-0.0038911300540647766
524.8488674163818,894.3162544,4615,409600,0.06076235480490908,-0.9659522215370089,0.06354050337613444,-0.0027781485712253576
535.4556517601013,970.0001629799999,4634,417792,0.08058161168177283,-0.9604326645378023,0.08421364184832783,-0.0036320301665549865
545.915195941925,1085.4495955799998,4650,425984,0.0946626907373717,-0.9590048675891012,0.09778318474491243,-0.0031204940075407256
556.1791863441467,1136.38614642,4665,434176,0.06855358460403718,-0.9441477430984377,0.07223453482547484,-0.0036809502214376496
566.8212893009186,1262.8777538000002,4678,442368,0.07025410753380482,-0.9255530383437872,0.07350599614474049,-0.003251888610935667
577.4103322029114,1330.58006714,4692,450560,0.02834183722239596,-0.9030735217034817,0.031714062289029246,-0.003372225066633283
587.820148229599,1466.86794104,4704,458752,0.09402733048833758,-0.8850872218608856,0.09691610432382732,-0.002888773835489724
598.0454223155975,1518.43147432,4718,466944,0.07102835707768848,-0.8792217991314828,0.0736553334067139,-0.002626976329025412
608.7448260784149,1616.7549388600005,4729,475136,0.04053420276102809,-0.8614293193910271,0.04400095989039983,-0.003466757129371734
619.3711621761322,1723.5863826799998,4740,483328,0.11177238488495109,-0.8511698358226567,0.1141451123261504,-0.0023727274411993156
629.6609563827515,1727.86168062,4752,491520,0.09665621020035206,-0.8523872950579972,0.09908872920350405,-0.002432519003151975
639.9513075351715,1781.9153173199998,4768,499712,0.08448723104138774,-0.8548174057155847,0.08640391902226838,-0.0019166879808806508
650.4544537067413,1638.32409418,4782,507904,0.09777675735730114,-0.840541431447491,0.09962675042115735,-0.0018499930638562084
660.920583486557,1666.3784201199999,4794,516096,0.02063083295197895,-0.8276055670809,0.023627498390669643,-0.002996665438690697
671.1110498905182,1690.4388860400004,4805,524288,0.06675900263323056,-0.8264805603772402,0.0686841590451877,-0.001925156411957122
681.2827484607697,1708.0814672000001,4821,532480,0.08514330253438214,-0.8195757817942649,0.08755530641574297,-0.0024120038813608257
691.8923370838165,1695.2096953599998,4834,540672,0.08352935642629619,-0.8086316446773708,0.086678931563074,-0.003149575136777806
702.4221065044403,1644.5068865799997,4848,548864,0.0801014662507182,-0.8017460819333792,0.08366632417983055,-0.003564857929112346
712.8021440505981,1519.5985538,4864,557056,0.028733805313123573,-0.804812494572252,0.03226078317784413,-0.0035269778647205622
723.2732663154602,1603.7296304000001,4876,565248,0.06668275740517238,-0.7955692536663264,0.06991131930808478,-0.003228561902912414
733.8420603275299,1677.6580109599997,4890,573440,0.024306341043378556,-0.7884416647721082,0.02771434834576212,-0.0034080073023835616
745.3129515647888,1689.34624852,4902,581632,0.05899402672457079,-0.7722468747757375,0.06237190502579324,-0.0033778783012224528
757.1527254581451,1752.2405830599998,4917,589824,0.059766963072239034,-0.7695616456214338,0.06238751295641123,-0.0026205498841722014
769.0920915603638,1628.384927,4932,598016,0.03671508028326916,-0.7628959910944104,0.040765147001911826,-0.004050066718642665
780.9014036655426,1654.04990342,4944,606208,0.038866372994260434,-0.7591114554088563,0.04232027223733894,-0.0034538992430785077
792.905544757843,1561.8992725800001,4962,614400,0.0546943065879105,-0.7541294317692518,0.057534584365384944,-0.0028402777774744386
804.2672522068024,1490.5290592000001,4978,622592,0.05116170925306074,-0.7516647256445139,0.054790174896334067,-0.003628465643273323
814.9810597896576,1421.38246948,4992,630784,0.05180098227624034,-0.7505844621919096,0.05584341253888851,-0.004042430262648179
825.5750510692596,1420.27463266,5011,638976,0.04177744268666804,-0.7473964016884566,0.046029994164928215,-0.004252551478260162
836.0820136070251,1492.59685936,5025,647168,0.03813794246319228,-0.7400964688975364,0.041632690182086665,-0.0034947477188943888
846.4083297252655,1512.0056693,5040,655360,0.03892972717343889,-0.7263861395884306,0.0410394913977143,-0.0021097642242754048
856.7101581096649,1533.8514847400002,5052,663552,0.03842901490012536,-0.7224471868015826,0.04174434976630437,-0.003315334866179004
867.161459684372,1725.0335698399995,5064,671744,0.023900021842749874,-0.7097234007436782,0.027138275905235786,-0.0032382540624859126
877.2685689926147,1787.26032236,5076,679936,0.04451279119459232,-0.6969717042520642,0.047576419564938986,-0.0030636283703466714
887.8450765609741,1735.02051996,5093,688128,0.06437057329637028,-0.697186024300754,0.06759027349362441,-0.0032197001972541334
898.1043903827667,1573.2030358399998,5110,696320,0.08153498043467754,-0.6924843968357891,0.08377394331764662,-0.002238962882969086
908.1730964183807,1480.5187150800002,5124,704512,0.05676952934411113,-0.6831901345867664,0.060165531669190385,-0.0033960023250792634
918.7192478179932,1424.2339779999998,5142,712704,0.03915418585624636,-0.6807818775530905,0.04238999704903108,-0.0032358111927847195
929.1452987194061,1460.66234446,5157,720896,0.046387973232127,-0.674438446573913,0.05075125633156859,-0.004363283099441586
939.4494655132294,1424.5131585999998,5171,729088,0.051908417206875314,-0.6673671828117221,0.05598886200277775,-0.004080444795902439
949.9840657711029,1401.6844359400002,5188,737280,0.021541982200895156,-0.6541381944902241,0.026304086852178443,-0.004762104651283285
960.3691103458405,1423.1399273200002,5204,745472,0.058210594601727075,-0.6446786422748119,0.06162834306633158,-0.0034177484646045137
970.957022190094,1496.28631888,5217,753664,0.07514334197798253,-0.644832002511248,0.07921590381738497,-0.00407256183940243
981.3453266620636,1581.87025344,5232,761856,0.0691786496733506,-0.6538319413550198,0.07301282291518874,-0.0038341732418381265
991.3275415897369,1646.64616956,5246,770048,0.07052769398906707,-0.646759723732248,0.07357405033508257,-0.0030463563460155158
1001.7933266162872,1677.2425068199998,5260,778240,0.0326363087562895,-0.635494721448049,0.03740422313385352,-0.004767914377564017
1011.8986728191376,1670.7908625999999,5273,786432,0.039914292461653636,-0.6238985332660377,0.04401199161129625,-0.004097699149642618
1022.4042797088623,1761.97205074,5285,794624,0.04663782084372879,-0.6119113290682435,0.049739871384917936,-0.0031020505411891394
1032.5497605800629,1746.10727866,5299,802816,0.04263537439103303,-0.6040351428557187,0.046037362621609644,-0.0034019882305766232
1042.9435307979584,1687.50044214,5314,811008,0.05941640733093023,-0.5958906384650617,0.06305064633124857,-0.0036342390003183426
1053.0131213665009,1594.9981402999997,5330,819200,0.026698502876707785,-0.5835835387464613,0.03086615792271914,-0.0041676550460113555
1063.3623352050781,1512.7780703800004,5343,827392,0.027617639689225315,-0.5783527839928866,0.03198885632609745,-0.004371216636872131
1073.6373600959778,1575.8389095599998,5359,835584,0.03403499752988209,-0.5853423508349807,0.038409650956054975,-0.004374653426172886
1084.094946861267,1617.15719512,5372,843776,0.029981081340494854,-0.5858598932158202,0.03392656141641055,-0.003945480075915696
1094.5742268562317,1706.3619233199997,5382,851968,0.031114593168081607,-0.5847320397384465,0.03553514920622547,-0.00442055603814386
1104.8156316280365,1839.475938,5393,860160,0.03809713928403114,-0.5808575936127454,0.04248815252449276,-0.004391013240461621
1115.152327299118,1936.0950405200003,5404,868352,0.0853605235039423,-0.5733859031461179,0.08819214722971083,-0.0028316237257685313
1125.251102924347,1976.3025772000003,5418,876544,0.079518740894473,-0.5661541394889354,0.08133751319546718,-0.001818772300994186
1135.7775282859802,1757.8713801200001,5436,884736,0.04246754513121202,-0.5545968713704497,0.046075881006800046,-0.0036083358755880255
1146.3603672981262,1652.1948710600002,5450,892928,0.07545385104299447,-0.5520222584716976,0.07881987404252869,-0.0033660229995342134
1157.0423831939697,1500.27983608,5465,901120,0.042191780931541245,-0.5458750247489661,0.04635393569733424,-0.0041621547657929876
1167.3026902675629,1646.9374826000003,5479,909312,0.04073170895890439,-0.5384305743966251,0.0439868974228375,-0.0032551884639331176
1177.8236484527588,1638.11498804,5493,917504,0.03488912878000749,-0.5338531317654998,0.038486536950586014,-0.0035974081705785243
1188.52818608284,1741.8216441,5505,925696,0.01758580367635006,-0.5324622691143304,0.02091548326525299,-0.003329679588902931
1199.0386872291565,1833.3762883799998,5517,933888,0.0592877232696696,-0.530296943988651,0.06285566652804846,-0.003567943258378851
1209.641137123108,1827.2289974600003,5532,942080,0.029110618506631613,-0.531142738647759,0.03223138304074382,-0.0031207645341122065
1219.4011771678925,1936.8558971399998,5544,950272,0.021818544391856813,-0.5295593623071909,0.025781858170557826,-0.003963313778701009
1229.4439725875854,1905.6673879399998,5556,958464,0.044196029798432776,-0.5202721463050693,0.047479246263901584,-0.0032832164654688105
1239.9149894714355,1902.21559158,5569,966656,0.022436900823340575,-0.5090235261712224,0.026263003851636314,-0.003826103028295738
1250.234802722931,1917.7547852599998,5581,974848,0.05776556700855458,-0.4974453256698325,0.06117838065019896,-0.0034128136416443867
1260.2184619903564,1947.78134522,5594,983040,0.020455213167701873,-0.4918840986210853,0.023901496701182624,-0.0034462835334807492
1270.6754286289215,1866.2116599599997,5610,991232,0.05244464961165237,-0.4932220732327551,0.05542762743862113,-0.002982977826968756
1281.1882591247559,1757.57524022,5625,999424,0.04332845759794361,-0.4895993970101699,0.0473109903441582,-0.003982532746214592
1291.2873861789703,1787.7504201000004,5636,1007616,0.016702117029121187,-0.48163973421324047,0.021126713640114758,-0.004424596610993571
