total timesteps,total_time,num_episodes,ep_rew_mean,value_loss,total_loss,entropy_loss,policy_gradient_loss
548864,540.035059928894,15582,4208.716952260001,2.044459167588502,2.050341916004523,0.8999699692241847,0.005882748416020833
557056,548.1590197086334,15590,4732.8975061,1.133859640621813,1.136029531642242,0.9282149821519852,0.002169891020429071
565248,556.1748642921448,15599,5626.547250580001,1.1414075081149349,1.146982712701153,0.9456614744849503,0.0055752045862179165
573440,564.1453473567963,15610,6714.756764260001,1.21293189736607,1.219696557121629,0.9386509846895933,0.006764659755558773
581632,572.034707069397,15626,6960.28486538,1.2561388097470627,1.2593668763375898,0.9621401517651975,0.0032280665905273587
589824,580.290130853653,15649,4482.16244466,1.56010315908934,1.5667543307199725,0.994499941682443,0.006651171630632602
598016,588.1774361133575,15674,3216.51768576,1.92483010829892,1.9294666064654145,1.0098052503541113,0.004636498166494386
606208,596.4337730407715,15695,3510.6662553,1.9860148047097028,1.9888766108175335,1.031584717705846,0.002861806107830848
614400,604.6661975383759,15708,3773.7420850799995,1.8870694242650643,1.8897853389612838,1.0604662038385868,0.0027159146962193173
622592,613.2864758968353,15719,4925.6109704,1.3891629317833576,1.3914179216012952,1.090762098878622,0.0022549898179376566
630784,621.3668022155762,15730,5482.928114859999,1.1781441192317288,1.1837706264252268,1.1334755813702941,0.005626507193498206
638976,629.512955904007,15739,6325.748313880001,1.2528339642391075,1.2578916595391942,1.1613062664866447,0.005057695300086989
647168,637.6055581569672,15748,7437.755268740001,1.1636420684517361,1.1684746720082928,1.1778634192422033,0.004832603556556547
655360,646.008786201477,15756,7746.511702440001,1.249056203404325,1.2567938854732115,1.1867904908955098,0.00773768206888648
663552,654.371306180954,15766,7497.7336153999995,1.1730511570029194,1.1814856063041512,1.1961784122511745,0.008434449301231939
671744,662.1459519863129,15777,8150.047082160001,1.1691912966940436,1.1750401376813844,1.1957007866352796,0.005848840987340882
679936,670.6321995258331,15786,8317.98341922,1.4279778144991724,1.4307803275786346,1.173484382033348,0.0028025130794622996
688128,678.6344707012177,15827,3308.57173412,1.2948750841693255,1.3027625587090808,1.150255512073636,0.007887474539755357
696320,686.5527439117432,15855,2319.3347067,4.880015315394848,4.887965349444745,1.1387476077303291,0.007950034049896096
704512,694.3729434013367,15874,3120.5135956199993,2.6579330001259223,2.6605400313523573,1.1352428881451488,0.0026070312264348154
712704,702.355776309967,15892,3571.3066309799997,1.7754701558267698,1.7787726971632574,1.1464442418888212,0.0033025413364873865
720896,710.4907915592194,15905,4318.20302644,1.6429161491105333,1.6459733126496636,1.1640528548508882,0.003057163539130184
729088,718.4817290306091,15914,5252.924365920001,1.5027243468386586,1.510199719689006,1.1674839517101645,0.0074753728503474
737280,726.382999420166,15925,5862.53775784,1.0950246657099343,1.1022685151626248,1.1658355036750436,0.007243849452690537
745472,734.5096361637115,15935,6591.42342934,1.276076846345677,1.2845075069051575,1.1484229987487198,0.00843066055948037
753664,742.7572846412659,15944,7221.269550139999,1.1438211921020411,1.1467846579624825,1.1421849191188813,0.002963465860441395
761856,751.0372200012207,15953,7684.08840326,1.2191018273821101,1.2243045967405028,1.154644376784563,0.005202769358392906
770048,758.9661509990692,15962,7897.513815299999,1.3250265120790572,1.3307704931169688,1.153707210160792,0.005743981037911705
778240,766.9366931915283,15972,7869.15118978,1.1814649979758542,1.1884538963170352,1.1308567762374877,0.006988898341181325
786432,774.9320967197418,15983,7951.339766319999,1.2865465775306801,1.2903830035549284,1.1225756727159024,0.003836426024248172
