total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,intrinsic_loss,entropy_loss,policy_gradient_loss,value_loss,total_loss
737280,5.92119e-16,21221,5501.627047899999,1579.7156920433044,1.7656859447150174e-07,0.8905362183228135,0.007616418100902553,1.647068600630155,1.6546851070153543
745472,5.602826e-16,21231,5924.55569502,1597.2400827407837,9.425815461976128e-07,0.8707390401512385,0.008955518500138098,1.746156690880889,1.7551126806718003
753664,5.2277846e-16,21246,5586.46904952,1614.6941857337952,4.7206712171666415e-08,0.8578995267860592,0.009092162816783673,1.469153019238729,1.4782452056588689
761856,1.0271138e-14,21259,6013.832355739999,1632.4460763931274,4.7299795037239813e-07,0.8459678641520441,0.008296992902239767,1.749018486085697,1.757315715486912
770048,4.118045e-16,21273,5628.735882659999,1650.0606098175049,1.540308240072577e-06,0.8308355485089123,0.003273393720567122,1.6640295018267353,1.6673036657014222
778240,6.9869143e-16,21289,5228.419638140001,1667.54812002182,5.63657480831363e-08,0.812388373631984,0.006484057002982721,1.8808039289840963,1.8872880141699528
786432,4.6181586e-16,21303,5054.570689520001,1685.1592152118683,1.1261452009100544e-07,0.808730800729245,0.008102073378987018,2.0542092653689905,2.0623113950552376
794624,8.662749e-16,21316,5252.97903464,1702.2796666622162,1.364383357051191e-07,0.821231437753886,0.00846896499299534,2.026450255746022,2.034919288958185
802816,1.7631967e-15,21353,3308.57095476,1720.2713878154755,7.447057106289151e-07,0.8233059303835034,0.009855267977000965,1.7606600037426687,1.7705156440725252
811008,4.070679e-15,21369,3049.35238884,1738.246292591095,6.530697702206157e-08,0.8110447879880667,0.006770701217425626,3.8029137627687306,3.809684496639645
819200,4.1780544e-15,21383,3964.988413180001,1755.8058123588562,1.3353071810166123e-08,0.8000390451401472,0.0031010913073180203,1.8013680421048774,1.8044691400887316
827392,1.4508604e-15,21401,4555.246651240001,1773.5375905036926,1.0186471315898338e-07,0.8026093580760062,0.006176163549492028,1.7877545553958043,1.7939307698776532
835584,2.2654055e-16,21412,4926.7862907,1790.7989871501923,1.0537108048130906e-06,0.8105749964714051,0.0003065654156375027,2.1858574083657003,2.1861645006367403
843776,2.922783e-15,21428,4739.01686702,1808.5509223937988,2.8252069722740915e-09,0.8139617646113038,0.007411558186156198,1.5049191738304217,1.5123307334291813
851968,4.9162165e-15,21444,5037.5519574,1826.0028400421143,2.227127102083677e-08,0.8298324639908969,0.006596927217594482,2.111989403073676,2.118586341426906
860160,6.6015385e-15,21466,3963.62617536,1843.30792927742,9.120538521159571e-08,0.8561054401099681,0.00707557220889527,2.1012005885946565,2.108276206406244
868352,2.8615894e-15,21480,4414.76683554,1861.1739437580109,6.853342738724362e-07,0.8783976841717959,0.007272423329988123,2.282245697523467,2.2895184635205923
876544,7.3188623e-16,21496,4646.87892834,1879.203621149063,1.2332512547286179e-08,0.8959929555654526,0.004034006689218552,1.9956468946533277,1.9996809075088027
884736,1.7321286e-15,21549,1494.58447328,1896.767885684967,1.206036014582499e-08,0.9181858129799366,0.007025214891083658,2.0731369895045644,2.0801622104258284
892928,3.6930277e-15,21562,2158.41939694,1914.6602551937103,1.8987248941379486e-07,0.9283435268327593,0.005310094611507535,4.657010361645371,4.662320551193123
901120,1.759818e-14,21582,3242.5200160199997,1932.4455027580261,2.513173589830005e-09,0.9392857164144516,0.0042911693029399735,1.3814370135427452,1.385728184102272
